dataset,file,idx,input,num_input_triples,num_matched_triples,num_omitted_triples,num_predicted_predicates,omitted_predicates,omitted_triples,position,pred,task
ordering_test,results/ordering/ordering_test.json,1401,[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  artist  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  producer  The_Velvet_Underground [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  runtime  230.05 [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  genre  Rock_music [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  precededBy  Squeeze_(The_Velvet_Underground_album) [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordLabel  Polydor_Records [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordLabel  Universal_Music_Group [/TRIPLE],7,4,3,5,artist | producer | runtime,Bootleg_Series_Volume_1:_The_Quine_Tapes artist The_Velvet_Underground || Bootleg_Series_Volume_1:_The_Quine_Tapes producer The_Velvet_Underground || Bootleg_Series_Volume_1:_The_Quine_Tapes runtime 230.05,1401,precededBy genre creator recordLabel recordLabel,ordering
ordering_test,results/ordering/ordering_test.json,1407,[TRIPLE] Bedford_Aerodrome  cityServed  Bedford_Autodrome [/TRIPLE] [TRIPLE] Bedford_Aerodrome  location  Thurleigh [/TRIPLE] [TRIPLE] Bedford_Aerodrome  icaoLocationIdentifier  EGBF [/TRIPLE] [TRIPLE] Bedford_Aerodrome  elevationAboveTheSeaLevel  83.2104 [/TRIPLE],4,3,1,4,icaoLocationIdentifier,Bedford_Aerodrome icaoLocationIdentifier EGBF,1407,location cityServed elevationAboveTheSeaLevel ICAOLocationIdentifier,ordering
ordering_test,results/ordering/ordering_test.json,1423,[TRIPLE] Ciudad_Ayala  populationMetro  1777539 [/TRIPLE] [TRIPLE] Ciudad_Ayala  populationDensity  1604.0 [/TRIPLE] [TRIPLE] Ciudad_Ayala  governmentType  Council-manager_government [/TRIPLE] [TRIPLE] Ciudad_Ayala  utcOffset  −6 [/TRIPLE],4,3,1,3,populationMetro,Ciudad_Ayala populationMetro 1777539,1423,governmentType utcOffset populationDensity,ordering
ordering_test,results/ordering/ordering_test.json,1426,[TRIPLE] Super_Capers  editing  Stacy_Katzman [/TRIPLE] [TRIPLE] Super_Capers  budget  2000000.0 [/TRIPLE] [TRIPLE] Super_Capers  writer  Ray_Griggs_(director) [/TRIPLE] [TRIPLE] Super_Capers  director  Ray_Griggs_(director) [/TRIPLE] [TRIPLE] Super_Capers  runtime  98.0 [/TRIPLE] [TRIPLE] Super_Capers  gross  30955.0 [/TRIPLE],6,3,3,5,editing | writer | gross,Super_Capers editing Stacy_Katzman || Super_Capers writer Ray_Griggs_(director) || Super_Capers gross 30955.0,1426,editor director director budget runtime,ordering
ordering_test,results/ordering/ordering_test.json,1429,"[TRIPLE] Alan_Shepard  birthDate  ""1923-11-18"" [/TRIPLE] [TRIPLE] Alan_Shepard  nationality  United_States [/TRIPLE] [TRIPLE] Alan_Shepard  servedAsChiefOfTheAstronautOfficeIn  1963 [/TRIPLE] [TRIPLE] Alan_Shepard  deathPlace  California [/TRIPLE] [TRIPLE] Alan_Shepard  selectedByNasa  1959 [/TRIPLE] [TRIPLE] Alan_Shepard  birthPlace  New_Hampshire [/TRIPLE] [TRIPLE] Alan_Shepard  award  Distinguished_Service_Medal_(United_States_Navy) [/TRIPLE]",7,5,2,7,selectedByNasa | award,Alan_Shepard selectedByNasa 1959 || Alan_Shepard award Distinguished_Service_Medal_(United_States_Navy),1429,nationality birthPlace birthDate servedAsChiefOfTheAstronautOfficeIn awards selectedBy deathPlace,ordering
ordering_test,results/ordering/ordering_test.json,1432,[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  recordLabel  Universal_Music_Group [/TRIPLE] [TRIPLE] Universal_Music_Group  parentCompany  Vivendi [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes  artist  The_Velvet_Underground [/TRIPLE] [TRIPLE] The_Velvet_Underground  formerBandMember  Lou_Reed [/TRIPLE],4,3,1,4,artist,Bootleg_Series_Volume_1:_The_Quine_Tapes artist The_Velvet_Underground,1432,formerBandMember formerLabel recordLabel parentCompany,ordering
ordering_test,results/ordering/ordering_test.json,1434,[TRIPLE] Nurhan_Atasoy  birthDate  1934-01-01 [/TRIPLE] [TRIPLE] Nurhan_Atasoy  residence  Istanbul [/TRIPLE] [TRIPLE] Nurhan_Atasoy  citizenship  Turkey [/TRIPLE] [TRIPLE] Nurhan_Atasoy  birthPlace  Turkey [/TRIPLE] [TRIPLE] Nurhan_Atasoy  nationality  Turkish_people [/TRIPLE] [TRIPLE] Nurhan_Atasoy  residence  Turkey [/TRIPLE],6,4,2,4,citizenship | residence,Nurhan_Atasoy citizenship Turkey || Nurhan_Atasoy residence Turkey,1434,nationality birthPlace birthDate residence,ordering
ordering_test,results/ordering/ordering_test.json,1437,[TRIPLE] McVeagh_of_the_South_Seas  director  Cyril_Bruce [/TRIPLE] [TRIPLE] McVeagh_of_the_South_Seas  director  Harry_Carey_(actor_born_1878) [/TRIPLE] [TRIPLE] McVeagh_of_the_South_Seas  writer  Harry_Carey_(actor_born_1878) [/TRIPLE] [TRIPLE] McVeagh_of_the_South_Seas  producer  The_Progressive_Motion_Picture_Company [/TRIPLE] [TRIPLE] McVeagh_of_the_South_Seas  distributor  Alliance_Films_Corporation [/TRIPLE],5,4,1,4,writer,McVeagh_of_the_South_Seas writer Harry_Carey_(actor_born_1878),1437,distributor director director producer,ordering
ordering_test,results/ordering/ordering_test.json,1447,[TRIPLE] Super_Capers  starring  Justin_Whalin [/TRIPLE] [TRIPLE] Super_Capers  writer  Ray_Griggs_(director) [/TRIPLE],2,1,1,2,writer,Super_Capers writer Ray_Griggs_(director),1447,starring author,ordering
ordering_test,results/ordering/ordering_test.json,1450,"[TRIPLE] Acharya_Institute_of_Technology  campus  ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" [/TRIPLE] [TRIPLE] All_India_Council_for_Technical_Education  location  Mumbai [/TRIPLE] [TRIPLE] Acharya_Institute_of_Technology  director  ""Dr. G. P. Prabhukumar"" [/TRIPLE] [TRIPLE] Acharya_Institute_of_Technology  city  Bangalore [/TRIPLE] [TRIPLE] Acharya_Institute_of_Technology  established  2000 [/TRIPLE] [TRIPLE] Acharya_Institute_of_Technology  wasGivenTheTechnicalCampusStatusBy  All_India_Council_for_Technical_Education [/TRIPLE]",6,5,1,5,city,Acharya_Institute_of_Technology city Bangalore,1450,campus established wasGivenTheTechnicalCampusStatusBy location director,ordering
ordering_test,results/ordering/ordering_test.json,1451,[TRIPLE] It's_Great_to_Be_Young_(1956_film)  starring  John_Mills [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  cinematography  Gilbert_Taylor [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  runtime  94.0 [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  gross  282838.0 [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  director  Cyril_Frankel [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  starring  Cecil_Parker [/TRIPLE],6,4,2,6,cinematography | gross,It's_Great_to_Be_Young_(1956_film) cinematography Gilbert_Taylor || It's_Great_to_Be_Young_(1956_film) gross 282838.0,1451,director director starring starring runtime grosse,ordering
ordering_test,results/ordering/ordering_test.json,1454,[TRIPLE] The_Fellowship_of_the_Ring  followedBy  The_Two_Towers [/TRIPLE] [TRIPLE] The_Hobbit  literaryGenre  Juvenile_fantasy [/TRIPLE] [TRIPLE] The_Hobbit  literaryGenre  High_fantasy [/TRIPLE] [TRIPLE] The_Fellowship_of_the_Ring  author  J._R._R._Tolkien [/TRIPLE] [TRIPLE] The_Fellowship_of_the_Ring  precededBy  The_Hobbit [/TRIPLE],5,4,1,4,literaryGenre,The_Hobbit literaryGenre High_fantasy,1454,author precededBy followedBy literaryGenre,ordering
ordering_test,results/ordering/ordering_test.json,1455,[TRIPLE] Expect_a_Miracle  producer  Brian_Kelly_(composer_&_pianist) [/TRIPLE] [TRIPLE] Expect_a_Miracle  runtime  54.56 [/TRIPLE] [TRIPLE] Expect_a_Miracle  artist  Brian_Kelly_(composer_&_pianist) [/TRIPLE] [TRIPLE] Expect_a_Miracle  type  Compilation_Album [/TRIPLE] [TRIPLE] Expect_a_Miracle  precededBy  Pools_of_Light_(Brian_Kelly_album) [/TRIPLE] [TRIPLE] Expect_a_Miracle  followedBy  Afterplay_(Brian_Kelly_album) [/TRIPLE],6,3,3,5,producer | artist | type,Expect_a_Miracle producer Brian_Kelly_(composer_&_pianist) || Expect_a_Miracle artist Brian_Kelly_(composer_&_pianist) || Expect_a_Miracle type Compilation_Album,1455,precededBy followedBy creator creator runtime,ordering
ordering_test,results/ordering/ordering_test.json,1460,[TRIPLE] English_Without_Tears  runtime  89.0 [/TRIPLE] [TRIPLE] English_Without_Tears  musicComposer  Nicholas_Brodszky [/TRIPLE] [TRIPLE] English_Without_Tears  releaseDate  1944-07-28 [/TRIPLE] [TRIPLE] English_Without_Tears  editing  Alan_Jaggs [/TRIPLE],4,2,2,4,musicComposer | editing,English_Without_Tears musicComposer Nicholas_Brodszky || English_Without_Tears editing Alan_Jaggs,1460,mediaComposer editor releaseDate runtime,ordering
ordering_test,results/ordering/ordering_test.json,1462,"[TRIPLE] Abraham_A._Ribicoff  spouse  ""Ruth Ribicoff"" [/TRIPLE] [TRIPLE] Abraham_A._Ribicoff  inOfficeWhilePresident  John_F._Kennedy [/TRIPLE] [TRIPLE] Abraham_A._Ribicoff  nationality  American [/TRIPLE] [TRIPLE] Abraham_A._Ribicoff  successor  John_N._Dempsey [/TRIPLE] [TRIPLE] Abraham_A._Ribicoff  office  ""United States Secretary of Health, Education, and Welfare"" [/TRIPLE]",5,3,2,4,spouse | office,"Abraham_A._Ribicoff spouse ""Ruth Ribicoff"" || Abraham_A._Ribicoff office ""United States Secretary of Health, Education, and Welfare""",1462,nationality occupation inOfficeWhilePresident successor,ordering
ordering_test,results/ordering/ordering_test.json,1464,"[TRIPLE] Mexico  currency  Mexican_peso [/TRIPLE] [TRIPLE] Mexico  demonym  Mexicans [/TRIPLE] [TRIPLE] Bionico  course  Dessert [/TRIPLE] [TRIPLE] Bionico  region  Guadalajara [/TRIPLE] [TRIPLE] Bionico  mainIngredient  ""Chopped Fruits, Sour Cream, Condensed Milk, Granola, Shredded Coconut, Raisins"" [/TRIPLE] [TRIPLE] Dessert  dishVariation  Sandesh_(confectionery) [/TRIPLE] [TRIPLE] Bionico  country  Mexico [/TRIPLE]",7,5,2,6,currency | mainIngredient,"Mexico currency Mexican_peso || Bionico mainIngredient ""Chopped Fruits, Sour Cream, Condensed Milk, Granola, Shredded Coconut, Raisins""",1464,course region country demonym mainIngredients dishVariation,ordering
ordering_test,results/ordering/ordering_test.json,1465,"[TRIPLE] Olga_Bondareva  deathPlace  Saint_Petersburg [/TRIPLE] [TRIPLE] Olga_Bondareva  birthName  ""Olga Nikolaevna Bondareva"" [/TRIPLE] [TRIPLE] Olga_Bondareva  almaMater  Leningrad_State_University [/TRIPLE] [TRIPLE] Olga_Bondareva  deathDate  1991-12-09 [/TRIPLE] [TRIPLE] Olga_Bondareva  professionalField  Economics [/TRIPLE]",5,4,1,4,professionalField,Olga_Bondareva professionalField Economics,1465,birthName almaMater deathPlace deathDate,ordering
ordering_test,results/ordering/ordering_test.json,1468,[TRIPLE] Ciudad_Ayala  utcOffset  −6 [/TRIPLE] [TRIPLE] Ciudad_Ayala  timeZone  Pacific_Daylight_Time [/TRIPLE] [TRIPLE] Ciudad_Ayala  timeZone  Pacific_Standard_Time_Zone [/TRIPLE],3,2,1,3,timeZone,Ciudad_Ayala timeZone Pacific_Standard_Time_Zone,1468,utcOffset timeZone timeStandard_Time_Zone,ordering
ordering_test,results/ordering/ordering_test.json,1471,[TRIPLE] English_Without_Tears  editing  Alan_Jaggs [/TRIPLE] [TRIPLE] English_Without_Tears  producer  Anatole_de_Grunwald [/TRIPLE] [TRIPLE] English_Without_Tears  cinematography  Bernard_Knowles [/TRIPLE],3,1,2,3,editing | producer,English_Without_Tears editing Alan_Jaggs || English_Without_Tears producer Anatole_de_Grunwald,1471,editor director cinematography,ordering
ordering_test,results/ordering/ordering_test.json,1474,[TRIPLE] Darinka_Dentcheva  influencedBy  Andrzej_Piotr_Ruszczyński [/TRIPLE] [TRIPLE] Darinka_Dentcheva  professionalField  Mathematical_optimization [/TRIPLE],2,1,1,2,professionalField,Darinka_Dentcheva professionalField Mathematical_optimization,1474,influencedBy academicField,ordering
ordering_test,results/ordering/ordering_test.json,1478,"[TRIPLE] Alan_Shepard  birthDate  ""1923-11-18"" [/TRIPLE] [TRIPLE] Alan_Shepard  nationality  United_States [/TRIPLE] [TRIPLE] Alan_Shepard  deathPlace  California [/TRIPLE] [TRIPLE] New_Hampshire  bird  Purple_finch [/TRIPLE] [TRIPLE] Alan_Shepard  birthPlace  New_Hampshire [/TRIPLE] [TRIPLE] Alan_Shepard  award  Distinguished_Service_Medal_(United_States_Navy) [/TRIPLE]",6,5,1,5,bird,New_Hampshire bird Purple_finch,1478,nationality birthPlace birthDate award deathPlace,ordering
ordering_test,results/ordering/ordering_test.json,1482,[TRIPLE] Bedford_Aerodrome  operatingOrganisation  MotorSport_Vision [/TRIPLE] [TRIPLE] Bedford_Aerodrome  runwayLength  1095.0 [/TRIPLE] [TRIPLE] Bedford_Aerodrome  icaoLocationIdentifier  EGBF [/TRIPLE],3,2,1,3,icaoLocationIdentifier,Bedford_Aerodrome icaoLocationIdentifier EGBF,1482,operatingOrganisation runwayLength ICAOLocationIdentifier,ordering
ordering_test,results/ordering/ordering_test.json,1483,"[TRIPLE] India  longName  ""Republic of India"" [/TRIPLE]",1,0,1,1,longName,"India longName ""Republic of India""",1483,country,ordering
ordering_test,results/ordering/ordering_test.json,1486,[TRIPLE] Darinka_Dentcheva  influencedBy  Andrzej_Piotr_Ruszczyński [/TRIPLE] [TRIPLE] Darinka_Dentcheva  knownFor  Stochastic_programming [/TRIPLE] [TRIPLE] Darinka_Dentcheva  almaMater  Humboldt_University [/TRIPLE] [TRIPLE] Darinka_Dentcheva  residence  New_Jersey [/TRIPLE] [TRIPLE] Darinka_Dentcheva  residence  United_States [/TRIPLE],5,4,1,5,knownFor,Darinka_Dentcheva knownFor Stochastic_programming,1486,residence almaMater influencedBy residence influencedBy,ordering
ordering_test,results/ordering/ordering_test.json,1491,[TRIPLE] Darinka_Dentcheva  professionalField  Mathematical_optimization [/TRIPLE] [TRIPLE] Darinka_Dentcheva  knownFor  Stochastic_programming [/TRIPLE],2,1,1,2,professionalField,Darinka_Dentcheva professionalField Mathematical_optimization,1491,knownFor academicField,ordering
ordering_test,results/ordering/ordering_test.json,1492,"[TRIPLE] Acharya_Institute_of_Technology  campus  ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" [/TRIPLE] [TRIPLE] All_India_Council_for_Technical_Education  location  Mumbai [/TRIPLE] [TRIPLE] Acharya_Institute_of_Technology  director  ""Dr. G. P. Prabhukumar"" [/TRIPLE] [TRIPLE] Bangalore  founder  Kempe_Gowda_I [/TRIPLE] [TRIPLE] Acharya_Institute_of_Technology  city  Bangalore [/TRIPLE] [TRIPLE] Acharya_Institute_of_Technology  wasGivenTheTechnicalCampusStatusBy  All_India_Council_for_Technical_Education [/TRIPLE] [TRIPLE] Acharya_Institute_of_Technology  numberOfPostgraduateStudents  700 [/TRIPLE]",7,5,2,5,founder | city,Bangalore founder Kempe_Gowda_I || Acharya_Institute_of_Technology city Bangalore,1492,campus wasGivenTheTechnicalCampusStatusBy location director numberOfPostgraduateStudents,ordering
ordering_test,results/ordering/ordering_test.json,1503,[TRIPLE] University_of_Burgundy  numberOfUndergraduateStudents  16800 [/TRIPLE] [TRIPLE] University_of_Burgundy  staff  2900 [/TRIPLE] [TRIPLE] University_of_Burgundy  numberOfStudents  27400 [/TRIPLE] [TRIPLE] University_of_Burgundy  numberOfDoctoralStudents  1299 [/TRIPLE] [TRIPLE] University_of_Burgundy  campus  Dijon [/TRIPLE] [TRIPLE] University_of_Burgundy  numberOfPostgraduateStudents  9400 [/TRIPLE] [TRIPLE] University_of_Burgundy  country  France [/TRIPLE],7,6,1,6,numberOfDoctoralStudents,University_of_Burgundy numberOfDoctoralStudents 1299,1503,country numberOfPostgraduateStudents numberOfUndergraduateStudents numberOfStudents campus staff,ordering
ordering_test,results/ordering/ordering_test.json,1506,[TRIPLE] Darinka_Dentcheva  citizenship  United_States [/TRIPLE] [TRIPLE] Darinka_Dentcheva  birthDate  1958-01-01 [/TRIPLE],2,1,1,2,citizenship,Darinka_Dentcheva citizenship United_States,1506,birthDate nationality,ordering
ordering_test,results/ordering/ordering_test.json,1507,[TRIPLE] Nord_(Year_of_No_Light_album)  artist  Year_of_No_Light [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  genre  Post-metal [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  recordLabel  Crucial_Blast [/TRIPLE],3,2,1,2,artist,Nord_(Year_of_No_Light_album) artist Year_of_No_Light,1507,genre recordLabel,ordering
ordering_test,results/ordering/ordering_test.json,1513,[TRIPLE] Aaron_Turner  genre  Post-metal [/TRIPLE] [TRIPLE] Aaron_Turner  associatedBand/associatedMusicalArtist  Lotus_Eaters_(band) [/TRIPLE] [TRIPLE] Aaron_Turner  origin  United_States [/TRIPLE] [TRIPLE] Aaron_Turner  instrument  Electric_guitar [/TRIPLE] [TRIPLE] Aaron_Turner  activeYearsStartYear  1995 [/TRIPLE],5,4,1,5,origin,Aaron_Turner origin United_States,1513,country genre activeYearsStartYear instrument associatedBand/associatedMusicalArtist,ordering
ordering_test,results/ordering/ordering_test.json,1514,[TRIPLE] Hypermarcas  location  Brazil [/TRIPLE] [TRIPLE] Hypermarcas  type  S.A._(corporation) [/TRIPLE] [TRIPLE] Hypermarcas  subsidiary  Mantecorp [/TRIPLE] [TRIPLE] Hypermarcas  netIncome  108600000 [/TRIPLE] [TRIPLE] Hypermarcas  numberOfEmployees  10252 [/TRIPLE] [TRIPLE] Hypermarcas  location  São_Paulo [/TRIPLE],6,4,2,5,subsidiary | netIncome,Hypermarcas subsidiary Mantecorp || Hypermarcas netIncome 108600000,1514,location location numberOfEmployees type capital,ordering
ordering_test,results/ordering/ordering_test.json,1519,[TRIPLE] Brandon_Carter  professionalField  General_relativity [/TRIPLE] [TRIPLE] Brandon_Carter  doctoralAdvisor  Dennis_William_Sciama [/TRIPLE] [TRIPLE] Brandon_Carter  birthDate  1942-01-01 [/TRIPLE],3,2,1,2,professionalField,Brandon_Carter professionalField General_relativity,1519,birthDate doctoralAdvisor,ordering
ordering_test,results/ordering/ordering_test.json,1520,[TRIPLE] Expect_a_Miracle  producer  Brian_Kelly_(composer_&_pianist) [/TRIPLE] [TRIPLE] Expect_a_Miracle  runtime  54.56 [/TRIPLE] [TRIPLE] Expect_a_Miracle  type  Compilation_Album [/TRIPLE],3,2,1,3,producer,Expect_a_Miracle producer Brian_Kelly_(composer_&_pianist),1520,runtime type creator,ordering
ordering_test,results/ordering/ordering_test.json,1521,[TRIPLE] It's_Great_to_Be_Young_(1956_film)  cinematography  Gilbert_Taylor [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  runtime  94.0 [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  director  Cyril_Frankel [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  musicComposer  Louis_Levy [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  starring  Cecil_Parker [/TRIPLE],5,4,1,6,musicComposer,It's_Great_to_Be_Young_(1956_film) musicComposer Louis_Levy,1521,director director starring starring cinematography runtime,ordering
ordering_test,results/ordering/ordering_test.json,1522,[TRIPLE] It's_Great_to_Be_Young_(1956_film)  musicComposer  Louis_Levy [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  editing  Max_Benedict [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film)  cinematography  Gilbert_Taylor [/TRIPLE],3,2,1,3,cinematography,It's_Great_to_Be_Young_(1956_film) cinematography Gilbert_Taylor,1522,film editing musicComposer,ordering
ordering_test,results/ordering/ordering_test.json,1526,"[TRIPLE] Bedford_Aerodrome  operatingOrganisation  MotorSport_Vision [/TRIPLE] [TRIPLE] Bedford_Aerodrome  icaoLocationIdentifier  EGBF [/TRIPLE] [TRIPLE] Bedford_Aerodrome  elevationAboveTheSeaLevel  83.2104 [/TRIPLE] [TRIPLE] Bedford_Aerodrome  runwayName  ""08/26"" [/TRIPLE] [TRIPLE] Bedford_Aerodrome  runwaySurfaceType  Concrete [/TRIPLE]",5,4,1,5,icaoLocationIdentifier,Bedford_Aerodrome icaoLocationIdentifier EGBF,1526,operatingOrganisation elevationAboveTheSeaLevel ICAOLocationIdentifier runwayName runwaySurfaceType,ordering
ordering_test,results/ordering/ordering_test.json,1530,"[TRIPLE] Ciudad_Ayala  populationDensity  1604.0 [/TRIPLE] [TRIPLE] Mexico  leaderTitle  ""President of the Chamber of Deputies"" [/TRIPLE] [TRIPLE] Ciudad_Ayala  utcOffset  −6 [/TRIPLE] [TRIPLE] Ciudad_Ayala  country  Mexico [/TRIPLE]",4,3,1,3,populationDensity,Ciudad_Ayala populationDensity 1604.0,1530,country leaderTitle utcOffset,ordering
ordering_test,results/ordering/ordering_test.json,1532,[TRIPLE] Trane  operatingIncome  875400000 [/TRIPLE] [TRIPLE] Trane  industry  Building_materials [/TRIPLE] [TRIPLE] Trane  revenue  10264000000 [/TRIPLE],3,2,1,3,industry,Trane industry Building_materials,1532,operatingIncome operatingIncome revenue,ordering
ordering_test,results/ordering/ordering_test.json,1537,[TRIPLE] Super_Capers  editing  Stacy_Katzman [/TRIPLE] [TRIPLE] Super_Capers  language  English_language [/TRIPLE] [TRIPLE] Super_Capers  runtime  98.0 [/TRIPLE] [TRIPLE] Super_Capers  distributor  Roadside_Attractions [/TRIPLE] [TRIPLE] Super_Capers  distributor  Lionsgate [/TRIPLE],5,4,1,5,editing,Super_Capers editing Stacy_Katzman,1537,editor distributor distributor language runtime,ordering
ordering_test,results/ordering/ordering_test.json,1540,[TRIPLE] Nie_Haisheng  mission  Shenzhou_10 [/TRIPLE] [TRIPLE] Nie_Haisheng  mission  Shenzhou_6 [/TRIPLE] [TRIPLE] Nie_Haisheng  birthDate  1964-10-13 [/TRIPLE] [TRIPLE] Nie_Haisheng  birthPlace  Zaoyang [/TRIPLE],4,3,1,3,mission,Nie_Haisheng mission Shenzhou_6,1540,birthPlace birthDate mission,ordering
ordering_test,results/ordering/ordering_test.json,1542,[TRIPLE] Darinka_Dentcheva  influencedBy  Andrzej_Piotr_Ruszczyński [/TRIPLE] [TRIPLE] Darinka_Dentcheva  citizenship  United_States [/TRIPLE] [TRIPLE] Darinka_Dentcheva  birthDate  1958-01-01 [/TRIPLE] [TRIPLE] Darinka_Dentcheva  professionalField  Mathematical_optimization [/TRIPLE] [TRIPLE] Darinka_Dentcheva  knownFor  Stochastic_programming [/TRIPLE] [TRIPLE] Darinka_Dentcheva  almaMater  Humboldt_University [/TRIPLE],6,4,2,6,citizenship | professionalField,Darinka_Dentcheva citizenship United_States || Darinka_Dentcheva professionalField Mathematical_optimization,1542,birthDate almaMater influencedBy nationality academicField knownFor,ordering
ordering_test,results/ordering/ordering_test.json,1544,[TRIPLE] Brandon_Carter  professionalField  General_relativity [/TRIPLE] [TRIPLE] Brandon_Carter  knownFor  Carter_constant [/TRIPLE] [TRIPLE] Brandon_Carter  knownFor  No-hair_theorem [/TRIPLE] [TRIPLE] Brandon_Carter  doctoralAdvisor  Dennis_William_Sciama [/TRIPLE] [TRIPLE] Brandon_Carter  birthPlace  England [/TRIPLE] [TRIPLE] Brandon_Carter  birthDate  1942-01-01 [/TRIPLE],6,5,1,5,professionalField,Brandon_Carter professionalField General_relativity,1544,birthPlace birthDate doctoralAdvisor knownFor knownFor,ordering
ordering_test,results/ordering/ordering_test.json,1549,[TRIPLE] Bedford_Aerodrome  location  Thurleigh [/TRIPLE] [TRIPLE] Bedford_Aerodrome  icaoLocationIdentifier  EGBF [/TRIPLE] [TRIPLE] Thurleigh  postalCode  MK44 [/TRIPLE],3,2,1,3,icaoLocationIdentifier,Bedford_Aerodrome icaoLocationIdentifier EGBF,1549,postalCode location ICAOLocationIdentifier,ordering
ordering_test,results/ordering/ordering_test.json,1550,[TRIPLE] Bedford_Aerodrome  runwayLength  1095.0 [/TRIPLE] [TRIPLE] Bedford_Aerodrome  icaoLocationIdentifier  EGBF [/TRIPLE],2,1,1,2,icaoLocationIdentifier,Bedford_Aerodrome icaoLocationIdentifier EGBF,1550,runwayLength ICAOLocationIdentifier,ordering
ordering_test,results/ordering/ordering_test.json,1553,[TRIPLE] Death_on_a_Factory_Farm  director  Tom_Simon [/TRIPLE] [TRIPLE] Death_on_a_Factory_Farm  producer  Tom_Simon [/TRIPLE] [TRIPLE] Death_on_a_Factory_Farm  broadcastedBy  HBO [/TRIPLE] [TRIPLE] Death_on_a_Factory_Farm  editor  Geof_Bartz [/TRIPLE],4,3,1,3,producer,Death_on_a_Factory_Farm producer Tom_Simon,1553,broadcastedBy editor director,ordering
ordering_test,results/ordering/ordering_test.json,1554,"[TRIPLE] ALCO_RS-3  buildDate  ""May 1950 - August 1956"" [/TRIPLE] [TRIPLE] ALCO_RS-3  engine  Four-stroke_engine [/TRIPLE] [TRIPLE] ALCO_RS-3  powerType  Diesel-electric_transmission [/TRIPLE] [TRIPLE] ALCO_RS-3  length  17068.8 (millimetres) [/TRIPLE]",4,3,1,4,powerType,ALCO_RS-3 powerType Diesel-electric_transmission,1554,buildDate length engine engine,ordering
ordering_test,results/ordering/ordering_test.json,1555,[TRIPLE] Nord_(Year_of_No_Light_album)  releaseDate  2006-09-06 [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  followedBy  Live_at_Roadburn_2008_(Year_of_No_Light_album) [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  genre  Sludge_metal [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  producer  Year_of_No_Light [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  artist  Year_of_No_Light [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album)  recordLabel  Crucial_Blast [/TRIPLE],6,5,1,6,producer,Nord_(Year_of_No_Light_album) producer Year_of_No_Light,1555,followedBy artist genre releaseDate followedBy recordLabel,ordering
ordering_test,results/ordering/ordering_test.json,1556,[TRIPLE] Aaron_Turner  genre  Post-metal [/TRIPLE] [TRIPLE] Aaron_Turner  associatedBand/associatedMusicalArtist  Lotus_Eaters_(band) [/TRIPLE] [TRIPLE] Aaron_Turner  instrument  Singing [/TRIPLE] [TRIPLE] Aaron_Turner  origin  United_States [/TRIPLE] [TRIPLE] Aaron_Turner  activeYearsStartYear  1995 [/TRIPLE],5,3,2,5,instrument | origin,Aaron_Turner instrument Singing || Aaron_Turner origin United_States,1556,birth country genre associatedBand/associatedMusicalArtist activeYearsStartYear,ordering
