dataset,file,idx,input,num_input_triples,num_matched_triples,num_omitted_triples,num_predicted_predicates,omitted_predicates,omitted_triples,position,pred,task
factual,results/structuring/factual_structuring.json,1566,[TRIPLE] Lady_Anne_Monson nationality Kingdom_of_England [/TRIPLE] [TRIPLE] Kingdom_of_England capital Winchester [/TRIPLE],2,2,0,2,,,1566,[SNT] nationality capital [/SNT],structuring
factual,results/structuring/factual_structuring.json,1567,[TRIPLE] Liselotte_Grschebina nationality Israel [/TRIPLE],1,1,0,1,,,1567,[SNT] nationality [/SNT],structuring
factual,results/structuring/factual_structuring.json,1568,[TRIPLE] Expect_a_Miracle genre Instrumental_music [/TRIPLE] [TRIPLE] Expect_a_Miracle genre Easy_listening [/TRIPLE] [TRIPLE] Expect_a_Miracle runtime 54.56 [/TRIPLE],3,3,0,3,,,1568,[SNT] genre genre [/SNT] [SNT] runtime [/SNT],structuring
factual,results/structuring/factual_structuring.json,1569,[TRIPLE] Bananaman starring Bill_Oddie [/TRIPLE] [TRIPLE] Bananaman broadcastedBy BBC [/TRIPLE] [TRIPLE] BBC city Broadcasting_House [/TRIPLE],3,3,0,3,,,1569,[SNT] starring broadcastedBy city [/SNT],structuring
factual,results/structuring/factual_structuring.json,1570,[TRIPLE] New_Jersey areaTotal 22591.38 [/TRIPLE],1,1,0,1,,,1570,[SNT] areaTotal [/SNT],structuring
factual,results/structuring/factual_structuring.json,1571,[TRIPLE] Ciudad_Ayala leaderTitle Governator [/TRIPLE] [TRIPLE] Ciudad_Ayala leader Juan_Nolasco [/TRIPLE] [TRIPLE] Ciudad_Ayala populationDensity 1604.0 [/TRIPLE] [TRIPLE] Ciudad_Ayala governmentType Council-manager_government [/TRIPLE] [TRIPLE] Ciudad_Ayala timeZone Pacific_Daylight_Time [/TRIPLE] [TRIPLE] Ciudad_Ayala timeZone Pacific_Standard_Time_Zone [/TRIPLE],6,6,0,6,,,1571,[SNT] leaderTitle leader populationDensity [/SNT] [SNT] governmentType timeZone timeZone [/SNT],structuring
factual,results/structuring/factual_structuring.json,1572,[TRIPLE] Nord_(Year_of_No_Light_album) genre Sludge_metal [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album) followedBy Live_at_Roadburn_2008_(Year_of_No_Light_album) [/TRIPLE],2,2,0,2,,,1572,[SNT] genre followedBy [/SNT],structuring
factual,results/structuring/factual_structuring.json,1573,[TRIPLE] Liselotte_Grschebina birthPlace Karlsruhe [/TRIPLE] [TRIPLE] Liselotte_Grschebina deathPlace Israel [/TRIPLE] [TRIPLE] Liselotte_Grschebina deathPlace Petah_Tikva [/TRIPLE] [TRIPLE] Liselotte_Grschebina deathDate 1994-06-14 [/TRIPLE],4,4,0,4,,,1573,[SNT] birthPlace deathPlace deathPlace deathDate [/SNT],structuring
factual,results/structuring/factual_structuring.json,1574,[TRIPLE] Turn_Me_On_(album) genre Punk_blues [/TRIPLE] [TRIPLE] Turn_Me_On_(album) genre Noise_rock [/TRIPLE] [TRIPLE] Noise_rock stylisticOrigin Noise_music [/TRIPLE] [TRIPLE] Punk_blues stylisticOrigin Garage_rock [/TRIPLE],4,4,0,4,,,1574,[SNT] genre genre stylisticOrigin [/SNT] [SNT] stylisticOrigin [/SNT],structuring
factual,results/structuring/factual_structuring.json,1575,"[TRIPLE] Ciudad_Ayala isPartOf Morelos [/TRIPLE] [TRIPLE] Ciudad_Ayala country Mexico [/TRIPLE] [TRIPLE] Ciudad_Ayala leaderTitle ""City Manager"" [/TRIPLE] [TRIPLE] Ciudad_Ayala elevationAboveTheSeaLevel 1147.0 [/TRIPLE] [TRIPLE] Ciudad_Ayala timeZone Pacific_Daylight_Time [/TRIPLE] [TRIPLE] Ciudad_Ayala utcOffset −6 [/TRIPLE]",6,6,0,6,,,1575,[SNT] isPartOf country leaderTitle [/SNT] [SNT] elevationAboveTheSeaLevel timeZone utcOffset [/SNT],structuring
factual,results/structuring/factual_structuring.json,1576,"[TRIPLE] Super_Capers starring Tom_Lister,_Jr. [/TRIPLE]",1,1,0,1,,,1576,[SNT] starring [/SNT],structuring
factual,results/structuring/factual_structuring.json,1577,[TRIPLE] Istanbul populationMetroDensity 2691.0 [/TRIPLE],1,1,0,1,,,1577,[SNT] populationMetroDensity [/SNT],structuring
factual,results/structuring/factual_structuring.json,1578,[TRIPLE] 1147_Stavropolis orbitalPeriod 1249.6 [/TRIPLE] [TRIPLE] 1147_Stavropolis discovered 1929-06-11 [/TRIPLE] [TRIPLE] 1147_Stavropolis apoapsis 418476000000.0 [/TRIPLE] [TRIPLE] 1147_Stavropolis absoluteMagnitude 11.5 [/TRIPLE],4,4,0,4,,,1578,[SNT] orbitalPeriod discovered [/SNT] [SNT] apoapsis absoluteMagnitude [/SNT],structuring
factual,results/structuring/factual_structuring.json,1579,[TRIPLE] Pontiac product Automobile [/TRIPLE],1,1,0,1,,,1579,[SNT] product [/SNT],structuring
factual,results/structuring/factual_structuring.json,1580,[TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport runwayLength 3500.0 [/TRIPLE] [TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport operatingOrganisation ENAIRE [/TRIPLE] [TRIPLE] ENAIRE city Madrid [/TRIPLE],3,3,0,3,,,1580,[SNT] runwayLength operatingOrganisation city [/SNT],structuring
factual,results/structuring/factual_structuring.json,1581,[TRIPLE] Aleksandr_Prudnikov birthDate 1989-02-24 [/TRIPLE] [TRIPLE] Aleksandr_Prudnikov club FC_Spartak_Moscow [/TRIPLE] [TRIPLE] FC_Spartak_Moscow ground Otkrytiye_Arena [/TRIPLE],3,3,0,3,,,1581,[SNT] birthDate club ground [/SNT],structuring
factual,results/structuring/factual_structuring.json,1582,[TRIPLE] Lady_Anne_Monson birthPlace Kingdom_of_England [/TRIPLE] [TRIPLE] Lady_Anne_Monson spouse George_Monson [/TRIPLE] [TRIPLE] Lady_Anne_Monson deathDate 1776-02-18 [/TRIPLE],3,3,0,3,,,1582,[SNT] birthPlace spouse deathDate [/SNT],structuring
factual,results/structuring/factual_structuring.json,1583,[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes precededBy Squeeze_(The_Velvet_Underground_album) [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes runtime 230.05 [/TRIPLE],2,2,0,2,,,1583,[SNT] precededBy [/SNT] [SNT] runtime [/SNT],structuring
factual,results/structuring/factual_structuring.json,1584,"[TRIPLE] Trane location Swords,_Dublin [/TRIPLE] [TRIPLE] Swords,_Dublin leaderTitle ""County Manager"" [/TRIPLE]",2,2,0,2,,,1584,[SNT] location leaderTitle [/SNT],structuring
factual,results/structuring/factual_structuring.json,1585,[TRIPLE] Olga_Bondareva knownFor Bondareva–Shapley_theorem [/TRIPLE],1,1,0,1,,,1585,[SNT] knownFor [/SNT],structuring
factual,results/structuring/factual_structuring.json,1586,[TRIPLE] Aaron_Turner instrument Electric_guitar [/TRIPLE] [TRIPLE] Aaron_Turner associatedBand/associatedMusicalArtist Twilight_(band) [/TRIPLE],2,2,0,2,,,1586,[SNT] instrument associatedBand/associatedMusicalArtist [/SNT],structuring
factual,results/structuring/factual_structuring.json,1587,[TRIPLE] It's_Great_to_Be_Young_(1956_film) starring John_Mills [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film) starring Cecil_Parker [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film) musicComposer Louis_Levy [/TRIPLE],3,3,0,3,,,1587,[SNT] starring starring musicComposer [/SNT],structuring
factual,results/structuring/factual_structuring.json,1588,"[TRIPLE] 11th_Mississippi_Infantry_Monument location Adams_County,_Pennsylvania [/TRIPLE] [TRIPLE] 11th_Mississippi_Infantry_Monument state ""Pennsylvania"" [/TRIPLE]",2,2,0,2,,,1588,[SNT] location state [/SNT],structuring
factual,results/structuring/factual_structuring.json,1589,[TRIPLE] Death_on_a_Factory_Farm musicComposer Jamie_Lawrence [/TRIPLE] [TRIPLE] Death_on_a_Factory_Farm director Tom_Simon [/TRIPLE] [TRIPLE] Death_on_a_Factory_Farm producer Tom_Simon [/TRIPLE],3,3,0,3,,,1589,[SNT] musicComposer director producer [/SNT],structuring
factual,results/structuring/factual_structuring.json,1590,"[TRIPLE] Acharya_Institute_of_Technology state Karnataka [/TRIPLE] [TRIPLE] Acharya_Institute_of_Technology country ""India"" [/TRIPLE]",2,2,0,2,,,1590,[SNT] state country [/SNT],structuring
factual,results/structuring/factual_structuring.json,1591,[TRIPLE] The_Fellowship_of_the_Ring publisher George_Allen_&_Unwin [/TRIPLE] [TRIPLE] The_Fellowship_of_the_Ring releaseDate 1954-07-29 [/TRIPLE],2,2,0,2,,,1591,[SNT] publisher releaseDate [/SNT],structuring
factual,results/structuring/factual_structuring.json,1592,"[TRIPLE] Abraham_A._Ribicoff nationality American [/TRIPLE] [TRIPLE] Abraham_A._Ribicoff spouse ""Ruth Ribicoff"" [/TRIPLE] [TRIPLE] Abraham_A._Ribicoff office ""United States Secretary of Health, Education, and Welfare"" [/TRIPLE] [TRIPLE] Abraham_A._Ribicoff inOfficeWhilePresident John_F._Kennedy [/TRIPLE] [TRIPLE] Abraham_A._Ribicoff deathPlace United_States [/TRIPLE]",5,5,0,5,,,1592,[SNT] nationality spouse office [/SNT] [SNT] inOfficeWhilePresident deathPlace [/SNT],structuring
factual,results/structuring/factual_structuring.json,1593,"[TRIPLE] Brazil leaderTitle ""Vice President"" [/TRIPLE]",1,1,0,1,,,1593,[SNT] leaderTitle [/SNT],structuring
factual,results/structuring/factual_structuring.json,1594,[TRIPLE] J._R._R._Tolkien notableWork The_Silmarillion [/TRIPLE] [TRIPLE] The_Fellowship_of_the_Ring author J._R._R._Tolkien [/TRIPLE],2,2,0,2,,,1594,[SNT] notableWork author [/SNT],structuring
factual,results/structuring/factual_structuring.json,1595,[TRIPLE] It's_Great_to_Be_Young_(1956_film) director Cyril_Frankel [/TRIPLE],1,1,0,1,,,1595,[SNT] director [/SNT],structuring
factual,results/structuring/factual_structuring.json,1596,[TRIPLE] Mermaid_(Train_song) followedBy Imagine_(John_Lennon_song) [/TRIPLE] [TRIPLE] Mermaid_(Train_song) album California_37_(Train_album) [/TRIPLE] [TRIPLE] Imagine_(John_Lennon_song) album Imagine_(John_Lennon_album) [/TRIPLE],3,3,0,3,,,1596,[SNT] followedBy album [/SNT] [SNT] album [/SNT],structuring
factual,results/structuring/factual_structuring.json,1597,[TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport location Alcobendas [/TRIPLE] [TRIPLE] Alcobendas country Spain [/TRIPLE] [TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport operatingOrganisation ENAIRE [/TRIPLE] [TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport elevationAboveTheSeaLevel 610.0 [/TRIPLE],4,4,0,4,,,1597,[SNT] location country operatingOrganisation elevationAboveTheSeaLevel [/SNT],structuring
factual,results/structuring/factual_structuring.json,1598,[TRIPLE] Pontiac_Rageous manufacturer Pontiac [/TRIPLE] [TRIPLE] Pontiac successor Buick [/TRIPLE],2,2,0,2,,,1598,[SNT] manufacturer successor [/SNT],structuring
factual,results/structuring/factual_structuring.json,1599,[TRIPLE] English_Without_Tears releaseDate 1944-07-28 [/TRIPLE],1,1,0,1,,,1599,[SNT] releaseDate [/SNT],structuring
factual,results/structuring/factual_structuring.json,1600,"[TRIPLE] Akeem_Ayers debutTeam Tennessee_Titans [/TRIPLE] [TRIPLE] Akeem_Ayers draftRound ""2"" [/TRIPLE]",2,2,0,2,,,1600,[SNT] debutTeam draftRound [/SNT],structuring
factual,results/structuring/factual_structuring.json,1601,[TRIPLE] Harold_French occupation Film_director [/TRIPLE],1,1,0,1,,,1601,[SNT] occupation [/SNT],structuring
factual,results/structuring/factual_structuring.json,1602,[TRIPLE] Abraham_A._Ribicoff nationality United_States [/TRIPLE] [TRIPLE] Abraham_A._Ribicoff spouse Casey_Ribicoff [/TRIPLE],2,2,0,2,,,1602,[SNT] nationality spouse [/SNT],structuring
factual,results/structuring/factual_structuring.json,1603,[TRIPLE] Ciudad_Ayala isPartOf Morelos [/TRIPLE] [TRIPLE] Ciudad_Ayala country Mexico [/TRIPLE] [TRIPLE] Ciudad_Ayala leaderTitle Governator [/TRIPLE],3,3,0,3,,,1603,[SNT] isPartOf country leaderTitle [/SNT],structuring
factual,results/structuring/factual_structuring.json,1604,"[TRIPLE] Bedford_Aerodrome runwayName ""08/26"" [/TRIPLE] [TRIPLE] Bedford_Aerodrome runwaySurfaceType Concrete [/TRIPLE]",2,2,0,2,,,1604,[SNT] runwayName runwaySurfaceType [/SNT],structuring
factual,results/structuring/factual_structuring.json,1605,[TRIPLE] University_of_Burgundy city Dijon [/TRIPLE] [TRIPLE] University_of_Burgundy numberOfUndergraduateStudents 16800 [/TRIPLE] [TRIPLE] University_of_Burgundy numberOfStudents 27400 [/TRIPLE] [TRIPLE] University_of_Burgundy numberOfDoctoralStudents 1299 [/TRIPLE] [TRIPLE] University_of_Burgundy staff 2900 [/TRIPLE],5,5,0,5,,,1605,[SNT] city numberOfUndergraduateStudents numberOfStudents numberOfDoctoralStudents [/SNT] [SNT] staff [/SNT],structuring
factual,results/structuring/factual_structuring.json,1606,[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes genre Rock_music [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes precededBy Squeeze_(The_Velvet_Underground_album) [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes recordLabel Polydor_Records [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes recordLabel Universal_Music_Group [/TRIPLE],4,4,0,4,,,1606,[SNT] genre precededBy [/SNT] [SNT] recordLabel recordLabel [/SNT],structuring
factual,results/structuring/factual_structuring.json,1607,"[TRIPLE] Piotr_Hallmann birthPlace Gdynia,_Poland [/TRIPLE] [TRIPLE] Piotr_Hallmann weight 70.308 [/TRIPLE] [TRIPLE] Gdynia,_Poland timeZone Central_European_Time [/TRIPLE] [TRIPLE] Gdynia,_Poland timeZone Central_European_Summer_Time [/TRIPLE]",4,4,0,4,,,1607,[SNT] birthPlace weight [/SNT] [SNT] timeZone timeZone [/SNT],structuring
factual,results/structuring/factual_structuring.json,1608,[TRIPLE] Universal_Music_Group keyPerson Lucian_Grainge [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes recordLabel Polydor_Records [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes recordLabel Universal_Music_Group [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes recordedIn United_States [/TRIPLE],4,4,0,4,,,1608,[SNT] keyPerson recordLabel recordLabel [/SNT] [SNT] recordedIn [/SNT],structuring
factual,results/structuring/factual_structuring.json,1609,[TRIPLE] Bionico course Dessert [/TRIPLE] [TRIPLE] Bionico region Jalisco [/TRIPLE] [TRIPLE] Bionico country Mexico [/TRIPLE] [TRIPLE] Mexico demonym Mexicans [/TRIPLE] [TRIPLE] Mexico currency Mexican_peso [/TRIPLE],5,5,0,5,,,1609,[SNT] course region country demonym currency [/SNT],structuring
factual,results/structuring/factual_structuring.json,1610,[TRIPLE] Mermaid_(Train_song)  writer  Amund_Bjørklund [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  writer  Stargate_(production_team) [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  producer  Espionage_(production_team) [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  album  California_37_(Train_album) [/TRIPLE] [TRIPLE] Mermaid_(Train_song)  format  Music_download [/TRIPLE],5,5,0,5,,,1610,[SNT] writer [/SNT] [SNT] writer producer [/SNT] [SNT] album [/SNT] [SNT] format [/SNT],structuring
factual,results/structuring/factual_structuring.json,1611,[TRIPLE] Nurhan_Atasoy nationality Turkish_people [/TRIPLE] [TRIPLE] Turkish_people language Turkish_language [/TRIPLE],2,2,0,2,,,1611,[SNT] nationality language [/SNT],structuring
factual,results/structuring/factual_structuring.json,1612,[TRIPLE] Nurhan_Atasoy birthDate 1934-01-01 [/TRIPLE] [TRIPLE] Nurhan_Atasoy birthPlace Turkey [/TRIPLE] [TRIPLE] Nurhan_Atasoy nationality Turkish_people [/TRIPLE],3,3,0,3,,,1612,[SNT] birthDate birthPlace nationality [/SNT],structuring
factual,results/structuring/factual_structuring.json,1613,[TRIPLE] Squeeze_(The_Velvet_Underground_album) producer The_Velvet_Underground [/TRIPLE],1,1,0,1,,,1613,[SNT] producer [/SNT],structuring
factual,results/structuring/factual_structuring.json,1614,[TRIPLE] Dessert dishVariation Sandesh_(confectionery) [/TRIPLE] [TRIPLE] Bionico course Dessert [/TRIPLE] [TRIPLE] Bionico country Mexico [/TRIPLE],3,3,0,3,,,1614,[SNT] dishVariation course country [/SNT],structuring
factual,results/structuring/factual_structuring.json,1615,"[TRIPLE] Ciudad_Ayala isPartOf Morelos [/TRIPLE] [TRIPLE] Morelos leader Adrián_Rivera_Pérez [/TRIPLE] [TRIPLE] Ciudad_Ayala leaderTitle ""City Manager"" [/TRIPLE]",3,2,1,2,leader,Morelos leader Adrián_Rivera_Pérez,1615,[SNT] isPartOf leaderTitle [/SNT],structuring
factual,results/structuring/factual_structuring.json,1616,"[TRIPLE] Buzz_Aldrin almaMater ""Massachusetts Institute of Technology, Sc.D. 1963"" [/TRIPLE]",1,1,0,1,,,1616,[SNT] almaMater [/SNT],structuring
factual,results/structuring/factual_structuring.json,1617,[TRIPLE] Lady_Anne_Monson birthPlace Darlington [/TRIPLE] [TRIPLE] Lady_Anne_Monson birthPlace Kingdom_of_England [/TRIPLE],2,2,0,2,,,1617,[SNT] birthPlace birthPlace [/SNT],structuring
factual,results/structuring/factual_structuring.json,1618,[TRIPLE] Super_Capers starring Tom_Sizemore [/TRIPLE] [TRIPLE] Tom_Sizemore occupation Actor [/TRIPLE],2,2,0,2,,,1618,[SNT] starring occupation [/SNT],structuring
factual,results/structuring/factual_structuring.json,1619,[TRIPLE] Pontiac_Rageous assembly Michigan [/TRIPLE] [TRIPLE] Pontiac_Rageous assembly Detroit [/TRIPLE] [TRIPLE] Pontiac_Rageous productionStartYear 1997 [/TRIPLE] [TRIPLE] Pontiac_Rageous bodyStyle Coupe [/TRIPLE],4,4,0,4,,,1619,[SNT] assembly assembly productionStartYear bodyStyle [/SNT],structuring
factual,results/structuring/factual_structuring.json,1620,[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes genre Rock_music [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes precededBy Squeeze_(The_Velvet_Underground_album) [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes recordedIn San_Francisco [/TRIPLE],3,3,0,3,,,1620,[SNT] genre precededBy [/SNT] [SNT] recordedIn [/SNT],structuring
factual,results/structuring/factual_structuring.json,1621,[TRIPLE] Nord_(Year_of_No_Light_album) genre Sludge_metal [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album) genre Post-metal [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album) followedBy Live_at_Roadburn_2008_(Year_of_No_Light_album) [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album) releaseDate 2006-09-06 [/TRIPLE],4,4,0,4,,,1621,[SNT] genre genre followedBy [/SNT] [SNT] releaseDate [/SNT],structuring
factual,results/structuring/factual_structuring.json,1622,"[TRIPLE] Bananaman broadcastedBy BBC [/TRIPLE] [TRIPLE] Bananaman firstAired ""1983-10-03"" [/TRIPLE] [TRIPLE] Bananaman lastAired ""1986-04-15"" [/TRIPLE] [TRIPLE] Bananaman starring Bill_Oddie [/TRIPLE] [TRIPLE] BBC city Broadcasting_House [/TRIPLE]",5,5,0,6,,,1622,[SNT] broadcastedBy firstAired lastAired starring [/SNT] [SNT] city broadcasting_House [/SNT],structuring
factual,results/structuring/factual_structuring.json,1623,[TRIPLE] Darinka_Dentcheva residence New_Jersey [/TRIPLE] [TRIPLE] Darinka_Dentcheva residence United_States [/TRIPLE] [TRIPLE] United_States language English_language [/TRIPLE],3,3,0,3,,,1623,[SNT] residence residence language [/SNT],structuring
factual,results/structuring/factual_structuring.json,1624,[TRIPLE] Nurhan_Atasoy nationality Turkish_people [/TRIPLE] [TRIPLE] Nurhan_Atasoy birthDate 1934-01-01 [/TRIPLE],2,2,0,2,,,1624,[SNT] nationality birthDate [/SNT],structuring
factual,results/structuring/factual_structuring.json,1625,[TRIPLE] Nurhan_Atasoy birthPlace Turkey [/TRIPLE] [TRIPLE] Turkey governmentType Unitary_state [/TRIPLE],2,2,0,2,,,1625,[SNT] birthPlace governmentType [/SNT],structuring
factual,results/structuring/factual_structuring.json,1626,[TRIPLE] McVeagh_of_the_South_Seas starring Harry_Carey_(actor_born_1878) [/TRIPLE] [TRIPLE] McVeagh_of_the_South_Seas director Cyril_Bruce [/TRIPLE] [TRIPLE] McVeagh_of_the_South_Seas imdbId 0004319 [/TRIPLE],3,3,0,3,,,1626,[SNT] starring director [/SNT] [SNT] imdbId [/SNT],structuring
factual,results/structuring/factual_structuring.json,1627,[TRIPLE] Agremiação_Sportiva_Arapiraquense league Campeonato_Brasileiro_Série_C [/TRIPLE] [TRIPLE] Campeonato_Brasileiro_Série_C country Brazil [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense numberOfMembers 17000 [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense ground Estádio_Municipal_Coaracy_da_Mata_Fonseca [/TRIPLE] [TRIPLE] Estádio_Municipal_Coaracy_da_Mata_Fonseca location Arapiraca [/TRIPLE],5,5,0,5,,,1627,[SNT] league country [/SNT] [SNT] numberOfMembers ground location [/SNT],structuring
factual,results/structuring/factual_structuring.json,1628,"[TRIPLE] Olga_Bondareva birthName ""Olga Nikolaevna Bondareva"" [/TRIPLE] [TRIPLE] Olga_Bondareva birthDate 1937-04-27 [/TRIPLE] [TRIPLE] Olga_Bondareva almaMater Leningrad_State_University [/TRIPLE] [TRIPLE] Olga_Bondareva knownFor Bondareva–Shapley_theorem [/TRIPLE] [TRIPLE] Olga_Bondareva deathPlace Saint_Petersburg [/TRIPLE]",5,5,0,5,,,1628,[SNT] birthName birthDate [/SNT] [SNT] almaMater [/SNT] [SNT] knownFor deathPlace [/SNT],structuring
factual,results/structuring/factual_structuring.json,1629,[TRIPLE] Expect_a_Miracle  artist  Brian_Kelly_(composer_&_pianist) [/TRIPLE] [TRIPLE] Expect_a_Miracle  producer  Brian_Kelly_(composer_&_pianist) [/TRIPLE],2,2,0,2,,,1629,[SNT] artist producer [/SNT],structuring
factual,results/structuring/factual_structuring.json,1630,"[TRIPLE] John_Mills deathPlace Denham,_Buckinghamshire [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film) starring John_Mills [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film) starring Cecil_Parker [/TRIPLE]",3,3,0,3,,,1630,[SNT] deathPlace starring starring [/SNT],structuring
factual,results/structuring/factual_structuring.json,1631,[TRIPLE] Ciudad_Ayala isPartOf Morelos [/TRIPLE] [TRIPLE] Ciudad_Ayala leaderTitle Governator [/TRIPLE],2,2,0,2,,,1631,[SNT] isPartOf leaderTitle [/SNT],structuring
factual,results/structuring/factual_structuring.json,1632,[TRIPLE] Alan_B._Miller_Hall currentTenants Mason_School_of_Business [/TRIPLE] [TRIPLE] Alan_B._Miller_Hall location Virginia [/TRIPLE] [TRIPLE] Alan_B._Miller_Hall architect Robert_A._M._Stern [/TRIPLE] [TRIPLE] Alan_B._Miller_Hall completionDate 2009-06-01 [/TRIPLE],4,4,0,4,,,1632,[SNT] currentTenants location architect completionDate [/SNT],structuring
factual,results/structuring/factual_structuring.json,1633,[TRIPLE] Bananaman creator Steve_Bright [/TRIPLE] [TRIPLE] Bananaman broadcastedBy BBC [/TRIPLE] [TRIPLE] BBC city Broadcasting_House [/TRIPLE],3,3,0,3,,,1633,[SNT] creator broadcastedBy city [/SNT],structuring
factual,results/structuring/factual_structuring.json,1634,"[TRIPLE] Agremiação_Sportiva_Arapiraquense fullName ""Agremiação Sportiva Arapiraquense"" [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense ground Estádio_Municipal_Coaracy_da_Mata_Fonseca [/TRIPLE] [TRIPLE] Estádio_Municipal_Coaracy_da_Mata_Fonseca location Arapiraca [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense league Campeonato_Brasileiro_Série_C [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense season 2015 [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense numberOfMembers 17000 [/TRIPLE] [TRIPLE] Campeonato_Brasileiro_Série_C champions Vila_Nova_Futebol_Clube [/TRIPLE]",7,7,0,7,,,1634,[SNT] fullName ground location [/SNT] [SNT] league season numberOfMembers [/SNT] [SNT] champions [/SNT],structuring
factual,results/structuring/factual_structuring.json,1635,[TRIPLE] Ciudad_Ayala country Mexico [/TRIPLE] [TRIPLE] Ciudad_Ayala populationDensity 1604.0 [/TRIPLE] [TRIPLE] Ciudad_Ayala elevationAboveTheSeaLevel 1147.0 [/TRIPLE] [TRIPLE] Ciudad_Ayala timeZone Pacific_Daylight_Time [/TRIPLE],4,4,0,4,,,1635,[SNT] country populationDensity elevationAboveTheSeaLevel timeZone [/SNT],structuring
factual,results/structuring/factual_structuring.json,1636,"[TRIPLE] Agremiação_Sportiva_Arapiraquense nickname ""Asa Gigante ''"" [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense league Campeonato_Brasileiro_Série_C [/TRIPLE]",2,2,0,2,,,1636,[SNT] nickname league [/SNT],structuring
factual,results/structuring/factual_structuring.json,1637,[TRIPLE] Andrzej_Piotr_Ruszczyński knownFor Stochastic_programming [/TRIPLE],1,1,0,1,,,1637,[SNT] knownFor [/SNT],structuring
factual,results/structuring/factual_structuring.json,1638,[TRIPLE] Nord_(Year_of_No_Light_album) recordLabel Crucial_Blast [/TRIPLE] [TRIPLE] Nord_(Year_of_No_Light_album) releaseDate 2006-09-06 [/TRIPLE],2,2,0,2,,,1638,[SNT] recordLabel releaseDate [/SNT],structuring
factual,results/structuring/factual_structuring.json,1639,[TRIPLE] Lady_Anne_Monson birthPlace Darlington [/TRIPLE] [TRIPLE] Lady_Anne_Monson birthPlace Kingdom_of_England [/TRIPLE] [TRIPLE] Lady_Anne_Monson birthDate 1726-01-01 [/TRIPLE] [TRIPLE] Lady_Anne_Monson deathDate 1776-02-18 [/TRIPLE],4,4,0,4,,,1639,[SNT] birthPlace birthPlace birthDate deathDate [/SNT],structuring
factual,results/structuring/factual_structuring.json,1640,"[TRIPLE] United_States leaderTitle ""Vice President"" [/TRIPLE]",1,1,0,1,,,1640,[SNT] leaderTitle [/SNT],structuring
factual,results/structuring/factual_structuring.json,1641,[TRIPLE] McVeagh_of_the_South_Seas director Cyril_Bruce [/TRIPLE] [TRIPLE] McVeagh_of_the_South_Seas director Harry_Carey_(actor_born_1878) [/TRIPLE] [TRIPLE] McVeagh_of_the_South_Seas imdbId 0004319 [/TRIPLE],3,3,0,3,,,1641,[SNT] director director [/SNT] [SNT] imdbId [/SNT],structuring
factual,results/structuring/factual_structuring.json,1642,[TRIPLE] Liselotte_Grschebina birthDate 1908-05-02 [/TRIPLE] [TRIPLE] Liselotte_Grschebina deathPlace Petah_Tikva [/TRIPLE] [TRIPLE] Liselotte_Grschebina deathPlace Israel [/TRIPLE] [TRIPLE] Liselotte_Grschebina deathDate 1994-06-14 [/TRIPLE],4,4,0,4,,,1642,[SNT] birthDate deathPlace deathPlace deathDate [/SNT],structuring
