added_predicates,comparison_basis,dataset,file,idx,num_added_triples,num_matched_predicates,num_matched_source_triples,num_omitted_triples,num_predicted_predicates,num_source_triples,omitted_predicates,omitted_triples,position,pred,source_input,task,triple_set_id
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1527,0,1,1,0,1,1,,,1527,[SNT] chancellor [/SNT],[TRIPLE] University_of_Cambridge chancellor Jože_Javoršek [/TRIPLE],structuring,1527
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1527,0,1,1,0,1,1,,,1527,[SNT] chancellor [/SNT],[TRIPLE] University_of_Cambridge  chancellor  Jože_Javoršek [/TRIPLE],structuring,1527
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1528,0,1,1,0,1,1,,,1528,[SNT] author [/SNT],[TRIPLE] Leavetaking author Roman_Camenzind [/TRIPLE],structuring,1528
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1528,0,1,1,0,1,1,,,1528,[SNT] author [/SNT],[TRIPLE] Leavetaking  author  Roman_Camenzind [/TRIPLE],structuring,1528
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1529,0,2,2,0,2,2,,,1529,[SNT] firstAired broadcastedBy [/SNT],[TRIPLE] Rookie_Blue firstAired 1991-12-09 [/TRIPLE] [TRIPLE] Rookie_Blue broadcastedBy Sharp_Corporation [/TRIPLE],structuring,1529
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1529,0,2,2,0,2,2,,,1529,[SNT] firstAired broadcastedBy [/SNT],[TRIPLE] Rookie_Blue  broadcastedBy  Sharp_Corporation [/TRIPLE] [TRIPLE] Rookie_Blue  firstAired  1991-12-09 [/TRIPLE],structuring,1529
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1530,0,4,4,0,4,4,,,1530,[SNT] leaderTitle country populationDensity [/SNT] [SNT] utcOffset [/SNT],[TRIPLE] United_States leaderTitle Chief_Justice_of_the_United_States [/TRIPLE] [TRIPLE] Gralheira country United_States [/TRIPLE] [TRIPLE] Gralheira populationDensity 29000 [/TRIPLE] [TRIPLE] Gralheira utcOffset −6 [/TRIPLE],structuring,1530
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1530,0,4,4,0,4,4,,,1530,[SNT] leaderTitle country populationDensity [/SNT] [SNT] utcOffset [/SNT],[TRIPLE] Gralheira  populationDensity  29000 [/TRIPLE] [TRIPLE] United_States  leaderTitle  Chief_Justice_of_the_United_States [/TRIPLE] [TRIPLE] Gralheira  utcOffset  −6 [/TRIPLE] [TRIPLE] Gralheira  country  United_States [/TRIPLE],structuring,1530
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1531,0,6,6,0,6,6,,,1531,[SNT] nickname ground location [/SNT] [SNT] league country numberOfMembers [/SNT],"[TRIPLE] Blackwood_F.C. nickname E-Vinyl [/TRIPLE] [TRIPLE] Blackwood_F.C. ground Stade_Vuillermet [/TRIPLE] [TRIPLE] Stade_Vuillermet location Anápolis [/TRIPLE] [TRIPLE] Blackwood_F.C. league Ligue_1_(Ivory_Coast) [/TRIPLE] [TRIPLE] Ligue_1_(Ivory_Coast) country ""United_States"" [/TRIPLE] [TRIPLE] Blackwood_F.C. numberOfMembers 94.0 [/TRIPLE]",structuring,1531
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1531,0,6,6,0,6,6,,,1531,[SNT] nickname ground location [/SNT] [SNT] league country numberOfMembers [/SNT],"[TRIPLE] Stade_Vuillermet  location  Anápolis [/TRIPLE] [TRIPLE] Blackwood_F.C.  league  Ligue_1_(Ivory_Coast) [/TRIPLE] [TRIPLE] Ligue_1_(Ivory_Coast)  country  ""United_States"" [/TRIPLE] [TRIPLE] Blackwood_F.C.  numberOfMembers  94.0 [/TRIPLE] [TRIPLE] Blackwood_F.C.  nickname  E-Vinyl [/TRIPLE] [TRIPLE] Blackwood_F.C.  ground  Stade_Vuillermet [/TRIPLE]",structuring,1531
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1532,0,2,2,0,2,2,,,1532,[SNT] operatingIncome revenue [/SNT],[TRIPLE] Pier_Paolo_Pasolini operatingIncome 83.0 [/TRIPLE] [TRIPLE] Pier_Paolo_Pasolini revenue 2900 [/TRIPLE],structuring,1532
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1532,0,2,2,1,2,3,industry,Pier_Paolo_Pasolini industry paper,1532,[SNT] operatingIncome revenue [/SNT],[TRIPLE] Pier_Paolo_Pasolini  operatingIncome  83.0 [/TRIPLE] [TRIPLE] Pier_Paolo_Pasolini  industry  paper [/TRIPLE] [TRIPLE] Pier_Paolo_Pasolini  revenue  2900 [/TRIPLE],structuring,1532
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1533,0,1,1,0,1,1,,,1533,[SNT] residence [/SNT],[TRIPLE] Michelle_Bachelet residence Vakıflı [/TRIPLE],structuring,1533
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1533,0,1,1,0,1,1,,,1533,[SNT] residence [/SNT],[TRIPLE] Michelle_Bachelet  residence  Vakıflı [/TRIPLE],structuring,1533
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1534,0,3,3,0,3,3,,,1534,[SNT] nationality birthDate residence [/SNT],[TRIPLE] Emperor_Wenzong_of_Tang nationality Slovenes [/TRIPLE] [TRIPLE] Emperor_Wenzong_of_Tang birthDate 2006-09-06 [/TRIPLE] [TRIPLE] Emperor_Wenzong_of_Tang residence Kharkiv [/TRIPLE],structuring,1534
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1534,0,3,3,0,3,3,,,1534,[SNT] nationality birthDate residence [/SNT],[TRIPLE] Emperor_Wenzong_of_Tang  birthDate  2006-09-06 [/TRIPLE] [TRIPLE] Emperor_Wenzong_of_Tang  residence  Kharkiv [/TRIPLE] [TRIPLE] Emperor_Wenzong_of_Tang  nationality  Slovenes [/TRIPLE],structuring,1534
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1535,0,2,2,0,2,2,,,1535,[SNT] birthPlace deathDate [/SNT],[TRIPLE] Franz_Maciejewski birthPlace Karlsruhe [/TRIPLE] [TRIPLE] Franz_Maciejewski deathDate 2006-09-06 [/TRIPLE],structuring,1535
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1535,0,2,2,0,2,2,,,1535,[SNT] birthPlace deathDate [/SNT],[TRIPLE] Franz_Maciejewski  birthPlace  Karlsruhe [/TRIPLE] [TRIPLE] Franz_Maciejewski  deathDate  2006-09-06 [/TRIPLE],structuring,1535
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1536,0,2,2,0,2,2,,,1536,[SNT] birthPlace occupation [/SNT],[TRIPLE] Bruno_Nettl birthPlace Hunan [/TRIPLE] [TRIPLE] Bruno_Nettl occupation Hello_Girls [/TRIPLE],structuring,1536
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1536,0,2,2,0,2,2,,,1536,[SNT] birthPlace occupation [/SNT],[TRIPLE] Bruno_Nettl  birthPlace  Hunan [/TRIPLE] [TRIPLE] Bruno_Nettl  occupation  Hello_Girls [/TRIPLE],structuring,1536
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1537,0,4,4,0,4,4,,,1537,[SNT] language distributor distributor [/SNT] [SNT] runtime [/SNT],[TRIPLE] Dead_like_Me:_Life_After_Death language en [/TRIPLE] [TRIPLE] Dead_like_Me:_Life_After_Death distributor Bavaria_Film [/TRIPLE] [TRIPLE] Dead_like_Me:_Life_After_Death distributor Constellation_Energy_(2022) [/TRIPLE] [TRIPLE] Dead_like_Me:_Life_After_Death runtime 1777539 [/TRIPLE],structuring,1537
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1537,0,4,4,1,4,5,editing,"Dead_like_Me:_Life_After_Death editing ""B.M._Reddy""",1537,[SNT] language distributor distributor [/SNT] [SNT] runtime [/SNT],"[TRIPLE] Dead_like_Me:_Life_After_Death  editing  ""B.M._Reddy"" [/TRIPLE] [TRIPLE] Dead_like_Me:_Life_After_Death  language  en [/TRIPLE] [TRIPLE] Dead_like_Me:_Life_After_Death  runtime  1777539 [/TRIPLE] [TRIPLE] Dead_like_Me:_Life_After_Death  distributor  Bavaria_Film [/TRIPLE] [TRIPLE] Dead_like_Me:_Life_After_Death  distributor  Constellation_Energy_(2022) [/TRIPLE]",structuring,1537
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1538,0,1,1,0,1,1,,,1538,[SNT] numberOfDoctoralStudents [/SNT],[TRIPLE] University_of_Nantes numberOfDoctoralStudents 1011 [/TRIPLE],structuring,1538
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1538,0,1,1,0,1,1,,,1538,[SNT] numberOfDoctoralStudents [/SNT],[TRIPLE] University_of_Nantes  numberOfDoctoralStudents  1011 [/TRIPLE],structuring,1538
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1539,0,1,1,0,1,1,,,1539,[SNT] occupation [/SNT],[TRIPLE] Arthur_Rimbaud occupation application_programmer [/TRIPLE],structuring,1539
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1539,0,1,1,0,1,1,,,1539,[SNT] occupation [/SNT],[TRIPLE] Arthur_Rimbaud  occupation  application_programmer [/TRIPLE],structuring,1539
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1540,0,4,4,0,4,4,,,1540,[SNT] birthPlace birthDate [/SNT] [SNT] mission mission [/SNT],[TRIPLE] Harbhajan_Singh birthPlace Wu_County [/TRIPLE] [TRIPLE] Harbhajan_Singh birthDate 1958-01-01 [/TRIPLE] [TRIPLE] Harbhajan_Singh mission Shenzhou_10 [/TRIPLE] [TRIPLE] Harbhajan_Singh mission Mercury-Atlas_8 [/TRIPLE],structuring,1540
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1540,0,4,4,0,4,4,,,1540,[SNT] birthPlace birthDate [/SNT] [SNT] mission mission [/SNT],[TRIPLE] Harbhajan_Singh  mission  Shenzhou_10 [/TRIPLE] [TRIPLE] Harbhajan_Singh  mission  Mercury-Atlas_8 [/TRIPLE] [TRIPLE] Harbhajan_Singh  birthDate  1958-01-01 [/TRIPLE] [TRIPLE] Harbhajan_Singh  birthPlace  Wu_County [/TRIPLE],structuring,1540
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1541,0,2,2,0,2,2,,,1541,[SNT] precededBy runtime [/SNT],[TRIPLE] The_Shadows_of_Knight precededBy Malesch [/TRIPLE] [TRIPLE] The_Shadows_of_Knight runtime 418476000000.0 [/TRIPLE],structuring,1541
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1541,0,2,2,0,2,2,,,1541,[SNT] precededBy runtime [/SNT],[TRIPLE] The_Shadows_of_Knight  runtime  418476000000.0 [/TRIPLE] [TRIPLE] The_Shadows_of_Knight  precededBy  Malesch [/TRIPLE],structuring,1541
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1542,0,4,4,0,4,4,,,1542,[SNT] birthDate almaMater influencedBy [/SNT] [SNT] knownFor [/SNT],[TRIPLE] Neil_Young birthDate 1908-05-02 [/TRIPLE] [TRIPLE] Neil_Young almaMater University_of_Bonn [/TRIPLE] [TRIPLE] Neil_Young influencedBy Michela_Figini [/TRIPLE] [TRIPLE] Neil_Young knownFor Stochastic_programming [/TRIPLE],structuring,1542
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1542,0,4,4,2,4,6,citizenship | professionalField,Neil_Young citizenship Brazil || Neil_Young professionalField Mathematical_optimization,1542,[SNT] birthDate almaMater influencedBy [/SNT] [SNT] knownFor [/SNT],[TRIPLE] Neil_Young  influencedBy  Michela_Figini [/TRIPLE] [TRIPLE] Neil_Young  citizenship  Brazil [/TRIPLE] [TRIPLE] Neil_Young  birthDate  1908-05-02 [/TRIPLE] [TRIPLE] Neil_Young  professionalField  Mathematical_optimization [/TRIPLE] [TRIPLE] Neil_Young  knownFor  Stochastic_programming [/TRIPLE] [TRIPLE] Neil_Young  almaMater  University_of_Bonn [/TRIPLE],structuring,1542
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1543,0,3,3,0,3,3,,,1543,[SNT] precededBy recordLabel [/SNT] [SNT] recordedIn [/SNT],[TRIPLE] Swizz_Beatz_Presents_G.H.E.T.T.O._Stories precededBy The_Undisputed_Truth [/TRIPLE] [TRIPLE] Swizz_Beatz_Presents_G.H.E.T.T.O._Stories recordLabel Classic_Produktion_Osnabrück [/TRIPLE] [TRIPLE] Swizz_Beatz_Presents_G.H.E.T.T.O._Stories recordedIn Macon [/TRIPLE],structuring,1543
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1543,0,3,3,0,3,3,,,1543,[SNT] precededBy recordLabel [/SNT] [SNT] recordedIn [/SNT],[TRIPLE] Swizz_Beatz_Presents_G.H.E.T.T.O._Stories  precededBy  The_Undisputed_Truth [/TRIPLE] [TRIPLE] Swizz_Beatz_Presents_G.H.E.T.T.O._Stories  recordLabel  Classic_Produktion_Osnabrück [/TRIPLE] [TRIPLE] Swizz_Beatz_Presents_G.H.E.T.T.O._Stories  recordedIn  Macon [/TRIPLE],structuring,1543
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1544,0,5,5,0,5,5,,,1544,[SNT] birthPlace birthDate doctoralAdvisor [/SNT] [SNT] knownFor knownFor [/SNT],[TRIPLE] Ptolemy_IX_Lathyros birthPlace England [/TRIPLE] [TRIPLE] Ptolemy_IX_Lathyros birthDate 1726-01-01 [/TRIPLE] [TRIPLE] Ptolemy_IX_Lathyros doctoralAdvisor An_account_of_Nepenthes_in_New_Guinea [/TRIPLE] [TRIPLE] Ptolemy_IX_Lathyros knownFor Carter_constant [/TRIPLE] [TRIPLE] Ptolemy_IX_Lathyros knownFor Löwenheim–Skolem_theorem [/TRIPLE],structuring,1544
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1544,0,5,5,1,5,6,professionalField,Ptolemy_IX_Lathyros professionalField Fock–Lorentz_symmetry,1544,[SNT] birthPlace birthDate doctoralAdvisor [/SNT] [SNT] knownFor knownFor [/SNT],[TRIPLE] Ptolemy_IX_Lathyros  professionalField  Fock–Lorentz_symmetry [/TRIPLE] [TRIPLE] Ptolemy_IX_Lathyros  knownFor  Carter_constant [/TRIPLE] [TRIPLE] Ptolemy_IX_Lathyros  knownFor  Löwenheim–Skolem_theorem [/TRIPLE] [TRIPLE] Ptolemy_IX_Lathyros  doctoralAdvisor  An_account_of_Nepenthes_in_New_Guinea [/TRIPLE] [TRIPLE] Ptolemy_IX_Lathyros  birthPlace  England [/TRIPLE] [TRIPLE] Ptolemy_IX_Lathyros  birthDate  1726-01-01 [/TRIPLE],structuring,1544
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1545,0,4,4,0,4,4,,,1545,[SNT] residence residence [/SNT] [SNT] leader leader [/SNT],[TRIPLE] Harbhajan_Singh residence Turkey [/TRIPLE] [TRIPLE] Harbhajan_Singh residence California [/TRIPLE] [TRIPLE] Turkey leader Fritz_Schediwy [/TRIPLE] [TRIPLE] Turkey leader Adam_Muraszko [/TRIPLE],structuring,1545
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1545,0,4,4,0,4,4,,,1545,[SNT] residence residence [/SNT] [SNT] leader leader [/SNT],[TRIPLE] Turkey  leader  Fritz_Schediwy [/TRIPLE] [TRIPLE] Harbhajan_Singh  residence  Turkey [/TRIPLE] [TRIPLE] Turkey  leader  Adam_Muraszko [/TRIPLE] [TRIPLE] Harbhajan_Singh  residence  California [/TRIPLE],structuring,1545
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1546,0,1,1,0,1,1,,,1546,[SNT] birthPlace [/SNT],[TRIPLE] Kelzang_Gyatso birthPlace Turkey [/TRIPLE],structuring,1546
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1546,0,1,1,0,1,1,,,1546,[SNT] birthPlace [/SNT],[TRIPLE] Kelzang_Gyatso  birthPlace  Turkey [/TRIPLE],structuring,1546
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1547,0,2,2,0,2,2,,,1547,[SNT] genre associatedBand/associatedMusicalArtist [/SNT],[TRIPLE] Sebastián_Morquio genre groove_metal [/TRIPLE] [TRIPLE] Sebastián_Morquio associatedBand/associatedMusicalArtist Elizabeth_II [/TRIPLE],structuring,1547
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1547,0,2,2,0,2,2,,,1547,[SNT] genre associatedBand/associatedMusicalArtist [/SNT],[TRIPLE] Sebastián_Morquio  genre  groove_metal [/TRIPLE] [TRIPLE] Sebastián_Morquio  associatedBand/associatedMusicalArtist  Elizabeth_II [/TRIPLE],structuring,1547
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1548,0,1,1,0,1,1,,,1548,[SNT] birthPlace [/SNT],"[TRIPLE] Hemmo_Silvennoinen birthPlace ""United_States"" [/TRIPLE]",structuring,1548
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1548,0,1,1,0,1,1,,,1548,[SNT] birthPlace [/SNT],"[TRIPLE] Hemmo_Silvennoinen  birthPlace  ""United_States"" [/TRIPLE]",structuring,1548
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1549,0,2,2,0,2,2,,,1549,[SNT] postalCode location [/SNT],[TRIPLE] Parak postalCode MK44 [/TRIPLE] [TRIPLE] Ballarat_Airfield location Parak [/TRIPLE],structuring,1549
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1549,0,2,2,1,2,3,icaoLocationIdentifier,Ballarat_Airfield icaoLocationIdentifier Leongatha_Airport,1549,[SNT] postalCode location [/SNT],[TRIPLE] Ballarat_Airfield  location  Parak [/TRIPLE] [TRIPLE] Ballarat_Airfield  icaoLocationIdentifier  Leongatha_Airport [/TRIPLE] [TRIPLE] Parak  postalCode  MK44 [/TRIPLE],structuring,1549
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1550,0,2,2,0,2,2,,,1550,[SNT] runwayLength icaoLocationIdentifier [/SNT],[TRIPLE] Moi_International_Airport runwayLength 54.56 [/TRIPLE] [TRIPLE] Moi_International_Airport icaoLocationIdentifier Scottsdale_Airport [/TRIPLE],structuring,1550
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1550,0,2,2,0,2,2,,,1550,[SNT] runwayLength icaoLocationIdentifier [/SNT],[TRIPLE] Moi_International_Airport  runwayLength  54.56 [/TRIPLE] [TRIPLE] Moi_International_Airport  icaoLocationIdentifier  Scottsdale_Airport [/TRIPLE],structuring,1550
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1551,0,3,3,0,3,3,,,1551,[SNT] foundingDate [/SNT] [SNT] type subsidiary [/SNT],[TRIPLE] Sharp_Corporation foundingDate 1911-01-01 [/TRIPLE] [TRIPLE] Sharp_Corporation type S.A._(corporation) [/TRIPLE] [TRIPLE] Sharp_Corporation subsidiary Radiotelevisione_svizzera_di_lingua_italiana [/TRIPLE],structuring,1551
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1551,0,3,3,0,3,3,,,1551,[SNT] foundingDate [/SNT] [SNT] type subsidiary [/SNT],[TRIPLE] Sharp_Corporation  foundingDate  1911-01-01 [/TRIPLE] [TRIPLE] Sharp_Corporation  type  S.A._(corporation) [/TRIPLE] [TRIPLE] Sharp_Corporation  subsidiary  Radiotelevisione_svizzera_di_lingua_italiana [/TRIPLE],structuring,1551
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1552,0,7,7,0,7,7,,,1552,[SNT] orbitalPeriod discoverer discovered [/SNT] [SNT] periapsis apoapsis absoluteMagnitude rotationPeriod [/SNT],[TRIPLE] 1509_Esclangona orbitalPeriod 9400 [/TRIPLE] [TRIPLE] 1509_Esclangona discoverer Antoni_Gaudí [/TRIPLE] [TRIPLE] 1509_Esclangona discovered 1964-10-13 [/TRIPLE] [TRIPLE] 1509_Esclangona periapsis 418476000000.0 [/TRIPLE] [TRIPLE] 1509_Esclangona apoapsis 01234 [/TRIPLE] [TRIPLE] 1509_Esclangona absoluteMagnitude 5594 [/TRIPLE] [TRIPLE] 1509_Esclangona rotationPeriod 83.2104 [/TRIPLE],structuring,1552
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1552,0,7,7,0,7,7,,,1552,[SNT] orbitalPeriod discoverer discovered [/SNT] [SNT] periapsis apoapsis absoluteMagnitude rotationPeriod [/SNT],[TRIPLE] 1509_Esclangona  apoapsis  01234 [/TRIPLE] [TRIPLE] 1509_Esclangona  orbitalPeriod  9400 [/TRIPLE] [TRIPLE] 1509_Esclangona  discoverer  Antoni_Gaudí [/TRIPLE] [TRIPLE] 1509_Esclangona  absoluteMagnitude  5594 [/TRIPLE] [TRIPLE] 1509_Esclangona  discovered  1964-10-13 [/TRIPLE] [TRIPLE] 1509_Esclangona  rotationPeriod  83.2104 [/TRIPLE] [TRIPLE] 1509_Esclangona  periapsis  418476000000.0 [/TRIPLE],structuring,1552
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1553,0,3,3,0,3,3,,,1553,[SNT] broadcastedBy director editor [/SNT],[TRIPLE] Blood_Monkey broadcastedBy Harpo_Productions [/TRIPLE] [TRIPLE] Blood_Monkey director Laura_Chiesa [/TRIPLE] [TRIPLE] Blood_Monkey editor Joachim_Löw [/TRIPLE],structuring,1553
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1553,0,3,3,1,3,4,producer,Blood_Monkey producer Laura_Chiesa,1553,[SNT] broadcastedBy director editor [/SNT],[TRIPLE] Blood_Monkey  director  Laura_Chiesa [/TRIPLE] [TRIPLE] Blood_Monkey  producer  Laura_Chiesa [/TRIPLE] [TRIPLE] Blood_Monkey  broadcastedBy  Harpo_Productions [/TRIPLE] [TRIPLE] Blood_Monkey  editor  Joachim_Löw [/TRIPLE],structuring,1553
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1554,0,4,4,0,4,4,,,1554,[SNT] buildDate [/SNT] [SNT] length engine powerType [/SNT],"[TRIPLE] Southern_Pacific_3100 buildDate ""Türk_Şehitleri_Anıtı"" [/TRIPLE] [TRIPLE] Southern_Pacific_3100 length 185.0_(centimetres) [/TRIPLE] [TRIPLE] Southern_Pacific_3100 engine Bourke_engine [/TRIPLE] [TRIPLE] Southern_Pacific_3100 powerType Diesel-electric_transmission [/TRIPLE]",structuring,1554
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1554,0,4,4,0,4,4,,,1554,[SNT] buildDate [/SNT] [SNT] length engine powerType [/SNT],"[TRIPLE] Southern_Pacific_3100  buildDate  ""Türk_Şehitleri_Anıtı"" [/TRIPLE] [TRIPLE] Southern_Pacific_3100  engine  Bourke_engine [/TRIPLE] [TRIPLE] Southern_Pacific_3100  powerType  Diesel-electric_transmission [/TRIPLE] [TRIPLE] Southern_Pacific_3100  length  185.0_(centimetres) [/TRIPLE]",structuring,1554
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1555,0,4,4,0,4,4,,,1555,[SNT] genre followedBy [/SNT] [SNT] recordLabel releaseDate [/SNT],"[TRIPLE] Ems-Supérieur genre Alpine_folk_music [/TRIPLE] [TRIPLE] Ems-Supérieur followedBy Good_Apollo_I'm_Burning_Star_IV_Volume_One:_From_Fear_Through_the_Eyes_of_Madness [/TRIPLE] [TRIPLE] Ems-Supérieur recordLabel MPL_Communications [/TRIPLE] [TRIPLE] Ems-Supérieur releaseDate ""1923-11-18"" [/TRIPLE]",structuring,1555
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1555,0,4,4,2,4,6,producer | artist,Ems-Supérieur producer Bastille || Ems-Supérieur artist Bastille,1555,[SNT] genre followedBy [/SNT] [SNT] recordLabel releaseDate [/SNT],"[TRIPLE] Ems-Supérieur  releaseDate  ""1923-11-18"" [/TRIPLE] [TRIPLE] Ems-Supérieur  followedBy  Good_Apollo_I'm_Burning_Star_IV_Volume_One:_From_Fear_Through_the_Eyes_of_Madness [/TRIPLE] [TRIPLE] Ems-Supérieur  genre  Alpine_folk_music [/TRIPLE] [TRIPLE] Ems-Supérieur  producer  Bastille [/TRIPLE] [TRIPLE] Ems-Supérieur  artist  Bastille [/TRIPLE] [TRIPLE] Ems-Supérieur  recordLabel  MPL_Communications [/TRIPLE]",structuring,1555
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1556,0,5,5,0,5,5,,,1556,[SNT] origin activeYearsStartYear [/SNT] [SNT] genre instrument associatedBand/associatedMusicalArtist [/SNT],[TRIPLE] Pekka_Niemelä origin Mexico [/TRIPLE] [TRIPLE] Pekka_Niemelä activeYearsStartYear 1589 [/TRIPLE] [TRIPLE] Pekka_Niemelä genre Latin_rock [/TRIPLE] [TRIPLE] Pekka_Niemelä instrument coup_de_grâce [/TRIPLE] [TRIPLE] Pekka_Niemelä associatedBand/associatedMusicalArtist Puebloan_peoples [/TRIPLE],structuring,1556
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1556,0,5,5,0,5,5,,,1556,[SNT] origin activeYearsStartYear [/SNT] [SNT] genre instrument associatedBand/associatedMusicalArtist [/SNT],[TRIPLE] Pekka_Niemelä  genre  Latin_rock [/TRIPLE] [TRIPLE] Pekka_Niemelä  associatedBand/associatedMusicalArtist  Puebloan_peoples [/TRIPLE] [TRIPLE] Pekka_Niemelä  instrument  coup_de_grâce [/TRIPLE] [TRIPLE] Pekka_Niemelä  origin  Mexico [/TRIPLE] [TRIPLE] Pekka_Niemelä  activeYearsStartYear  1589 [/TRIPLE],structuring,1556
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1557,0,4,4,0,4,4,,,1557,[SNT] isPartOf country elevationAboveTheSeaLevel timeZone [/SNT],[TRIPLE] Távora isPartOf Jalisco [/TRIPLE] [TRIPLE] Távora country United_States [/TRIPLE] [TRIPLE] Távora elevationAboveTheSeaLevel 115.0 [/TRIPLE] [TRIPLE] Távora timeZone UTC−02:00 [/TRIPLE],structuring,1557
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1557,0,4,4,0,4,4,,,1557,[SNT] isPartOf country elevationAboveTheSeaLevel timeZone [/SNT],[TRIPLE] Távora  isPartOf  Jalisco [/TRIPLE] [TRIPLE] Távora  country  United_States [/TRIPLE] [TRIPLE] Távora  elevationAboveTheSeaLevel  115.0 [/TRIPLE] [TRIPLE] Távora  timeZone  UTC−02:00 [/TRIPLE],structuring,1557
,ordering_output,counterfactual,results/structuring/counterfactual_structuring.json,1558,0,4,4,0,4,4,,,1558,[SNT] broadcastedBy runtime [/SNT] [SNT] editor director [/SNT],[TRIPLE] Julius_Caesar broadcastedBy Kasander_Film [/TRIPLE] [TRIPLE] Julius_Caesar runtime 1095.0 [/TRIPLE] [TRIPLE] Julius_Caesar editor Magdalena_Mroczkiewicz [/TRIPLE] [TRIPLE] Julius_Caesar director Jan_Vapaavuori [/TRIPLE],structuring,1558
,webnlg17_input,counterfactual,results/structuring/counterfactual_structuring.json,1558,0,4,4,1,4,5,producer,Julius_Caesar producer Jan_Vapaavuori,1558,[SNT] broadcastedBy runtime [/SNT] [SNT] editor director [/SNT],[TRIPLE] Julius_Caesar  director  Jan_Vapaavuori [/TRIPLE] [TRIPLE] Julius_Caesar  producer  Jan_Vapaavuori [/TRIPLE] [TRIPLE] Julius_Caesar  broadcastedBy  Kasander_Film [/TRIPLE] [TRIPLE] Julius_Caesar  editor  Magdalena_Mroczkiewicz [/TRIPLE] [TRIPLE] Julius_Caesar  runtime  1095.0 [/TRIPLE],structuring,1558
