Source,Translation
"The Alan B. Miller Hall is currently the home to the Mason School of Business and is located in Williamsburg, Virginia.",.قاعة آلان بي. ميلر هي حاليًا مقر كلية ماسون للأعمال وتقع في ويليامزبرغ، فرجينيا
The area of Morelos is 4879.0 square units.,تبلغ مساحة موريلوس 4879 وحدة مربعة.
"Nurhan Atasoy is a Turkish citizen born on January 1, 1934. The capital city of her home country, Turkey, is Ankara. She has been awarded the State Award for Superior Achievement. Turkey's official language is Turkish.",.نورهان أتاسوي مواطنة تركية ولدت في 1 يناير 1934. عاصمة بلدها الأم، تركيا، هي أنقرة. حصلت على جائزة الدولة للإنجاز المتميز. اللغة الرسمية في تركيا هي التركية.
"Darinka Dentcheva, born on January 1, 1958, is a mathematician specializing in mathematical optimization who resides in New Jersey, United States. She is known for her contributions to stochastic programming and was influenced by Andrzej Piotr Ruszczynski.",.دارينكا دنتشيفا، ولدت في 1 يناير 1958، هي عالمة رياضيات متخصصة في التحسين الرياضي وتقيم في ولاية نيوجيرسي الأمريكية. وهي معروفة بمساهماتها في البرمجة الاحتمالية وتأثرت بأندريج بيتر روتشينسكي.
"The album ""BootlegSeriesVolume1:TheQuineTapes"" was both recorded and produced by The Velvet Underground in the United States.",".قام فريق فيلفيت أندرغراوند بتسجيل وإنتاج الألبوم ""بووتليغ سيريز فولوم 1: ذا كوين تيبس"" في الولايات المتحدة"
"Lady Anne Monson was born on January 1, 1726, in Darlington, which is in the Kingdom of England. She was a British national. Later in life, she resided in India and was married to George Monson. Lady Anne Monson passed away on February 18, 1776.",ولدت ليدي آن مونسون في 1 يناير 1726 في دارلينجتون، الواقعة في مملكة إنجلترا. كانت مواطنة بريطانية. وفي وقت لاحق من حياتها، أقامت في الهند وتزوجت من جورج مونسون. توفيت ليدي آن مونسون في 18 فبراير 1776.
"Liselotte Grschebina was born on May 2, 1908, in Karlsruhe. She received her training at the School of Applied Arts in Stuttgart. Liselotte Grschebina died on June 14, 1994, in Israel.",ولدت ليسلوت جريشبينا في 2 مايو 1908 في كارلسروه. تلقت تدريبها في مدرسة الفنون التطبيقية في شتوتغارت. توفيت ليسلوت جريشبينا في 14 يونيو 1994 في إسرائيل.
"The album ""Year of No Light"" by Nord is classified as post-metal and is released under the record label Crucial Blast.","يصنف ألبوم ""عام بلا ضوء"" لفرقة نورد على أنه ميتال حديث، وقد صدر عن شركة التسجيلات كراشال بليست."
"The 11th Mississippi Infantry Monument was established in the year 2000 and is located in Gettysburg, Pennsylvania, in Adams County. It is situated to the southeast of Adams County, which borders Carroll County, Maryland. This contributing property is a monument in the United States.",.أقيم نصب مشاة ميسيسيبي الحادي عشر التذكاري في عام 2000 ويقع في جيتيسبيرغ، بنسلفانيا، في مقاطعة آدمز. ويقع في جنوب شرق مقاطعة آدمز، التي تحد مقاطعة كارول، ميريلاند. هذا العقار المساهم هو نصب تذكاري في الولايات المتحدة
"The Velvet Underground produced the album ""Bootleg Series Volume 1:The Quine Tapes"" in association with Theatre of Eternal Music.","أنتجت فرقة فيلفيت أندرغراوند الألبوم ""سلسلة التمهيد الصوتي المجلد 1: تسجيلات كوين"" بالاشتراك مع مسرح الموسيقى الأبدية."
Bionico is a entity originating from Mexico. One of the dishes associated with Bionico is Cottagecheese.,.بيونيكو هو كيان نشأ في المكسيك. أحد الأطباق المرتبطة ببيونيكو هو جبن القريش
The city of CiudadAyala has a council-manager form of government and a population density of 1604 people per square kilometer. Its UTC offset is (-6).,.تتمتع مدينة سيوداد أيايا بنظام حكم المجلس-المدير، وتبلغ كثافتها السكانية 1604 شخص لكل كيلومتر مربع. ويبلغ فرق توقيت العالمي المنسق لها (-6)
The city of CiudadAyala is governed by a council-manager system.,.تُحكم مدينة سيوداد أيالا بنظام مجلس الإدارة
Bananaman is a television series starring Bill Oddie. The creator of Bananaman is Steve Bright. The show was broadcasted by the BBC.,.بنانامان هو مسلسل تلفزيوني من بطولة بيل أودي. مبتكر بنانامان هو ستيف برايت. تم بث العرض من قبل هيئة الإذاعة البريطانية
"The 1956 film ""It's Great to Be Young"" was directed by Cyril Frankel and featured Cecil Parker as a star.",".فيلم ""رائع أن تكون شابا"" لعام 1956 من إخراج سايرل فرانكل، ومن بطولة سيسيل باركر"
"The film ""McVeagh of the South Seas"" has an IMDB identifier of 0004319 and was written by Harry Carey, who was born in 1878 and is known for his acting career.",".يحمل فيلم ""ماكفيه في البحار الجنوبية"" معرف IMDb برقم 0004319، وقد كتبه هاري كاري، المولود في عام 1878 والمعروف بمسيرته التمثيلية"
"Olga Bondareva's birth name is ""Olga Nikolaevna Bondareva"".",".كان اسم أولغا بونداريفا عند الولادة ""أولغا نيكولايفنا بونداريفا"""
"Aleksandr Prudnikov was born on February 24, 1989, and currently plays for FC Terek Grozny, which is based in Grozny.",.ولد ألكسندر برودنيكوف في 24 فبراير 1989، ويلعب حالياً مع نادي تيريك جروزني الذي يقع مقره في جروزني
"""Eric Flint authored '1634:TheBavarianCrisis', which preceded a series of short stories in 'The Grantville Gazettes' by DeMarce.""",".ألف إريك فلينت رواية ""1634: الأزمة البافارية""، التي سبقتها سلسلة من القصص القصيرة في ""منشورات جرانتفيل"" بقلم دي مارسي"
"Jamie Lawrence, born on March 8, 1970, is the composer of the musical piece ""Death on a Factory Farm.""",".جيمي لورانس، المولود في 8 مارس 1970، هو ملحن القطعة الموسيقية ""الموت في مزرعة مصنع"""
Michael R. Burns is a key person at Lionsgate.,مايكل ر. بيرنز هو شخصية رئيسية في ليونزغيت.
"The album ""Year of No Light"" by Nord falls under the music genre of Sludge metal, which is further classified as a subgenre of Southern sludge.","ينتمي ألبوم ""عام بلا ضوء"" لفرقة نورد إلى نوع موسيقى ميتال سلاج، الذي يصنف أيضًا كنوع فرعي من موسيقى سلاج الجنوبية."
"SuperCapers had a production budget of 2 million dollars and a runtime of 98 minutes. The film grossed 30,955 dollars at the box office.","بلغت ميزانية إنتاج فيلم ""سوبر كايبرز"" مليوني دولار، واستمر لمدة 98 دقيقة. وحقق الفيلم إيرادات بلغت 30955 دولار في شباك التذاكر."
The city of Ciudad Ayala is located in a time zone that is 6 hours behind UTC.,تقع مدينة سيوداد أيايلا في منطقة زمنية تتأخر 6 ساعات عن التوقيت العالمي المنسق.
"The 11th Mississippi Infantry Monument was established in the year 2000 and is located in Adams County, Pennsylvania. It is situated to the southwest of Frederick County, Maryland, and to the north of Cumberland County, Pennsylvania. The monument is a contributing property and is located in the municipality of Gettysburg, Pennsylvania.",.أقيم نصب مشاة ميسيسيبي الحادي عشر في عام 2000 ويقع في مقاطعة آدمز، بنسلفانيا. ويقع جنوب غرب مقاطعة فريدريك، ميريلاند، وشمال مقاطعة كومبرلاند، بنسلفانيا. النصب هو ملكية مساهمة ويقع في بلدية جيتيسبيرغ، بنسلفانيا
Piotr Hallmann weighs 70.308 kilograms.,يبلغ وزن بيوت هالمان 70.308 كيلوجرام
Approximately 1.3% of Turkey's total area is covered by water.,يغطي الماء ما يقرب من 1.3% من إجمالي مساحة تركيا.
"The film ""English Without Tears"" was composed by Nicholas Brodszky, directed by Harold French, and featured cinematography by Bernard Knowles. Anatole de Grunwald produced the film.",".ألف نيكولاس برودسكي موسيقى فيلم ""الإنجليزية بدون دموع""، وأخرجه هارولد فرينش، وكان برنارد Knowles مديرًا لتصويره. أناتول دي جرانود منتج الفيلم"
"Lady Anne Monson was born on January 1, 1726, in Darlington, which is in the Kingdom of England. She was a British national. Later in life, Lady Anne Monson resided in India. She passed away on February 18, 1776.",ولدت ليدي آن مونسون في 1 يناير 1726 في دارلينجتون، الواقعة في مملكة إنجلترا. كانت مواطنة بريطانية. عاشت ليدي آن مونسون لاحقًا في حياتها في الهند. وتوفيت في 18 فبراير 1776.
"The album ""Turn Me On"" by The Honeymoon Killers has a runtime of 35.1 minutes. The artist and producer of this album are both The Honeymoon Killers, a American band. Previously, the album was preceded by ""Let It Breed."" However, it is important to note that there are two different producers listed for this album: The Honeymoon Killers and Wharton Tiers.","يبلغ طول ألبوم ""تيرن مي أون"" لفرقة ""ذا هونيموون كيلرز"" 35.1 دقيقة. فرقة ""ذا هونيموون كيلرز"" هي فنانة ومنتجة هذا الألبوم، وهي فرقة أمريكية. سبق هذا الألبوم ألبوم ""レット إت بيد"". ومع ذلك، من المهم ملاحظة أنه تم إدراج منتجين مختلفين لهذا الألبوم: ذا هونيموون كيلرز"" و""وورتون تييرز""."
"The Pontiac Rageous, a coupe produced by Pontiac, was assembled in both Michigan and Detroit, with production taking place in the year 1997. The entire production process for this model took place in that same year.",تم تجميع سيارة بونتياك راجوس، وهي سيارة كوبيه أنتجتها شركة بونتياك، في كل من ميشيغان ودترويت، حيث تم التجميع في عام 1997. وقد حدثت عملية الإنتاج بأكملها لهذا الطراز في نفس العام.
"The University of Burgundy employs a staff of 2900 and has a student body of 27,400, with 1,299 of those students pursuing doctoral degrees.",توظف جامعة بورغندي 2900 موظفًا ولديها هيئة طلابية يبلغ عدد طلابها 27400 طالب، من بينهم 1299 طالبًا يسعون للحصول على درجات الدكتوراه.
"The 11th Mississippi Infantry Monument was established in the year 2000 and is located in Adams County, Pennsylvania. It is situated to the southwest of Frederick County, Maryland, and to the southeast of Carroll County, Maryland. The monument falls under the category of Contributing Property and is situated in the municipality of Gettysburg, Pennsylvania, within the United States.",.أقيم نصب مشاة ميسيسيبي الحادي عشر التذكاري في عام 2000 ويقع في مقاطعة آدمز، بنسلفانيا. ويقع جنوب غرب مقاطعة فريدريك، ميريلاند، وجنوب شرق مقاطعة كارول، ميريلاند. يندرج النصب التذكاري ضمن فئة الممتلكات المساهمة، ويقع في بلدية جيتيسبيرغ، بنسلفانيا، داخل الولايات المتحدة
"Nurhan Atasoy is a Turkish citizen residing in Istanbul, Turkey, which is located in the UTC+2 time zone.",.نورهان أتاسوي مواطنة تركية تقيم في إسطنبول، تركيا، والتي تقع في المنطقة الزمنية UTC+2
"The city of CiudadAyala has a population of 1,777,539 residents and operates under a council-manager form of government. The city manager serves as its leader.",.يبلغ عدد سكان مدينة سيوداد أيايا 539 777 1 نسمة، وتعمل بنظام حكومة مجلس الإدارة. ويشغل منصب مدير المدينة منصب زعيمها
"The album ""Turn Me On"" was produced by both The Honeymoon Killers, an American band, and Wharton Tiers. Wharton Tiers was born in 1953.","أنتج ألبوم ""تيرن مي أون"" كل من ذا هونيموون كيليرز، وهي فرقة أمريكية، ووارتون تييرز. وُلد وارتون تييرز عام 1953."
"Adolfo Suárez Madrid-Barajas Airport is operated by ENAIRE and features a runway length of 3500.0 meters. The airport is located in Madrid, specifically in the areas of Paracuellos de Jarama, San Sebastián de los Reyes, and Alcobendas.",.يتم تشغيل مطار أدولفو سواريز، مدريد-باراخاس بواسطة شركة إناير ويتميز بمهبط بطول 3500.0 متر. يقع المطار في مدريد، وتحديدًا في مناطق باراكويلوس دي جاراما، وسان سيباستيان دي لوس رييس، وألكوبنداس
"BrianKelly(composer&pianist) is the artist behind the instrumental music album ""ExpectaMiracle."" This album can be categorized as both Instrumentalmusic and Easylistening genres.",".برايان كيلي (ملحن وعازف بيانو) هو الفنان الذي يقف وراء ألبوم الموسيقى الآلية ""إكسبيكتا ميراكل"". يمكن تصنيف هذا الألبوم ضمن فئة موسيقى الآلات والاستماع السهل"
"SuperCapers is a film edited by Stacy Katzman, written by Ray Griggs, and distributed by both Roadside Attractions and Lionsgate. The movie is in the English language and has a runtime of 98.0 minutes, with a production budget of 2 million dollars.",.فيلم سوبركابيرز من تحرير ستايسي كاتزمان، وكتابة راي غريغز، وتوزيع شركتي رودسايد أتراكشنز ولايونزغيت. الفيلم باللغة الإنجليزية، وتبلغ مدته 98 دقيقة، بميزانية إنتاجية قدرها مليوني دولار
"Lady Anne Monson was born in India in 1726. She was an Indian national and resided in India, which has a population of over 1.29 billion people. Lady Anne Monson's professional field was Botany.",ولدت السيدة آن مونسون في الهند عام 1726. كانت مواطنة هندية وتقيم في الهند التي يبلغ عدد سكانها أكثر من 1.29 مليار شخص. كان المجال المهني للسيدة آن مونسون هو علم النبات.
"SuperCapers is an English-language production that features Michael Rooker and Tom Sizemore as stars, with Stacy Katzman overseeing the editing process.",.SuperCapers هو إنتاج باللغة الإنجليزية يضم مايكل روكر وتوم سيزيمور كنجوم، مع إشراف ستايسي كاتزمان على عملية التحرير
"Aaron Turner is a musical artist who is the frontman for the black metal band Lotus Eaters, which he joined in 1995.",".آرون تيرنر هو فنان موسيقي وهو المغني الرئيسي لفرقة البلاك ميتال ""لوتس إيترز""، التي انضم إليها في عام 1995"
"Alan Shepard, born on November 18, 1923, in New Hampshire, was an American astronaut. He earned his M.A. from NWC in 1957 and was selected by NASA in 1959. In 1963, Shepard served as Chief of the Astronaut Office. He passed away in California.",.آلان شيبارد، الذي ولد في 18 نوفمبر 1923 في نيو هامبشاير، كان رائد فضاء أمريكي. حصل على درجة الماجستير من الكلية الحربية الوطنية عام 1957 واختارته ناسا عام 1959. وفي عام 1963، شغل شيبارد منصب رئيس مكتب رواد الفضاء. توفي في كاليفورنيا.
AbrahamA.Ribicoff was born and holds nationality in the United States.,ولد أبراهام أ. ريبيكوف في الولايات المتحدة ويحمل جنسيتها.
"Alan Shepard, a US national born on November 18, 1923, in New Hampshire, served as Chief of the Astronaut Office in 1963. He was the astronaut for the Apollo 14 mission and was awarded the Distinguished Service Medal (United States Navy). Alan Shepard passed away in California.",.آلان شيبارد، وهو مواطن أمريكي ولد في 18 نوفمبر 1923 في نيو هامبشاير، شغل منصب رئيس مكتب رواد الفضاء في عام 1963. وكان رائد الفضاء في مهمة أبولو 14 وحصل على ميدالية الخدمة المتميزة (البحرية الأمريكية). توفي آلان شيبارد في كاليفورنيا.
"The album ""TurnMeOn"" by The Honeymoon Killers, an American band, runs for 35.1 minutes and was both produced and performed by the band members.",".يستمر ألبوم ""تيرن مي أون"" الذي أصدرته فرقة ""ذا هونيموون كيلرز"" الأمريكية لمدة 35.1 دقيقة، وقد قام أعضاء الفرقة بإنتاجه وتأديته"
"Agremiação Sportiva Arapiraquense participated in the Campeonato Brasileiro Série C league during the 2015 season, with a membership of approximately 17,000 people.",.شارك نادي أغريمياسو سبورتيفا أرابيراكوينسي في دوري الدرجة الثالثة البرازيلي خلال موسم 2015، حيث بلغ عدد أعضائه حوالي 17000 عضو
"The 1956 film ""It's Great to Be Young"" stars John Mills and features cinematography by Gilbert Taylor. The film grossed 282,838 dollars.",".فيلم ""رائع أن تكون شابا"" لعام 1956 من بطولة جون ميلز، ويقدمه تصوير سينمائي لجيلبرت تايلور. وحقق الفيلم إيرادات بلغت 282838 دولارا"
"The University of Burgundy, located in Dijon, has a student population of 27,400.",يبلغ عدد طلاب جامعة بورغوندي، التي تقع في ديجون، 400 27 طالب.
"Mexico is a country with a currency called the Mexican peso. The people of Mexico are referred to as Mexicans. In Mexico, a popular dessert course is called Bionico. One of its ingredients is condensed milk.",".المكسيك هي دولة عملتها الرسمية البيزو المكسيكي. يُشار إلى شعب المكسيك باسم المكسيكيين. وفي المكسيك، هناك حلوى شهيرة تُعرف باسم ""بيونيكو"". ويعد الحليب المُكثف أحد مكوناتها"
"The album ""Bootleg Series Volume 1: The Quine Tapes"" was produced and performed by The Velvet Underground. It is a rock music album with a runtime of approximately 230.05 minutes. The recordings for this album took place in both the United States and . Louis, Missouri. The album precedes ""Squeeze,"" another album by The Velvet Underground.",".أنتجت فرقة فيلفيت أندرغراوند ألبوم ""سلسلة التمهيد الحية - المجلد الأول: تسجيلات كوين"" وقامت بأدائه. وهو ألبوم موسيقى روك تبلغ مدته حوالي 230.05 دقيقة. وتم تسجيل هذا الألبوم في كل من الولايات المتحدة وسانت لويس، ميزوري. يسبق الألبوم ألبوم آخر لفرقة فيلفيت أندرغراوند بعنوان ""سكويز"""
"The film ""McVeagh of the South Seas"" had multiple directors: Harry Carey (born 1878) and Gregory Allen. The film was distributed by Alliance Films Corporation. The film's IMDB identifier is 0004319.",".كان لفيلم ""ماكلوف من البحار الجنوبية"" عدة مخرجين: هاري كاري (مواليد 1878) وجريجوري ألن. تم توزيع الفيلم من قبل شركة أفلام التحالف. معرف الفيلم على قاعدة بيانات الأفلام على الإنترنت هو 0004319"
Brandon Carter was born in England in 1942. He studied General Relativity under the doctoral advisorship of Dennis Sciama.,ولد براندون كارتر في إنجلترا عام 1942. درس النسبية العامة تحت إشراف دنيس سياما.
"Sarah Teale is the director of the film ""Death on a Factory Farm,"" which has a runtime of 83 minutes.",".سارة تيل هي مخرجة فيلم ""الموت في مزرعة مصنع"" الذي تبلغ مدته 83 دقيقة"
"Bedford Aerodrome, identified by the ICAO code EGBF, is located at an elevation of 83.21 meters above sea level and features a concrete runway surface.",.يقع مطار بيدفورد للطائرات، الذي تحدده رمز منظمة الطيران المدني الدولي (ايكاو) EGBF، على ارتفاع 83.21 مترًا فوق مستوى سطح البحر ويتميز بسطح مدرج خرساني
"The asteroid 1147Stavropolis has an apoapsis, or farthest point from the Sun, at a distance of 41,847,600,000.0 kilometers, and its absolute magnitude is 11.5.",".يبلغ أبعد مسافة للكويكب 1147 ستافروبوليس عن الشمس 41,847,600,000.0 كيلومتر، وتبلغ قياسه المطلق 11.5"
"AbrahamA.Ribicoff is an American politician who is married to ""Ruth Ribicoff"" and is a member of the Democratic Party. He was born in the United States, which is home to the African-American ethnic group.","إبراهام أ. ريبيكوف سياسي أمريكي متزوج من ""روث ريبيكوف"" وهو عضو في الحزب الديمقراطي. ولد في الولايات المتحدة، موطن المجموعة العرقية الأمريكية الأفريقية."
"Piotr Hallmann was born on August 25, 1987, and he stands at a height of 175.26 centimeters.",ولد بيوت ر هولمان في 25 أغسطس 1987، ويبلغ طوله 175.26 سم.
"The American band The Honeymoon Killers produced the album ""Turn Me On"" and are also associated with the musical artist Pussy Galore.","أنتجت الفرقة الأمريكية ""ذا هونيموون كيلرز"" الألبوم الموسيقي ""ترن مي أون"" وهي مرتبطة أيضًا بالفنان الموسيقي ""بوسي جالور""."
"Broadcasting House, which is the headquarters of the BBC, was the location where the animated series ""Bananaman"" was broadcasted. The show featured Bill Oddie as the voice actor for the title character. The creation of ""Bananaman"" can be credited to Steve Bright. The BBC, founded by John Reith, Barron Reith, was responsible for the production and transmission of the series.",".كان مقر إذاعة هيئة الإذاعة البريطانية، هاوس برودكاستينغ، موقعًا تم منه بث مسلسل الرسوم المتحركة ""بانانامان"". وقد ظهر في العرض بيل أودي كممثل صوتي للشخصية الرئيسية. ويمكن أن ينسب إنشاء ""بانانامان"" إلى ستيف برايت. كانت هيئة الإذاعة البريطانية، التي أسسها جون ريث وبارون ريث، مسؤولة عن إنتاج وبث المسلسل"
"Liselotte Grschebina is a German-born individual who received her training at the School of Applied Arts in Stuttgart. She holds Israeli nationality and the country has a total area of approximately 20.77 million square kilometers, with Modern Standard Arabic serving as its official language.",ليزيلوت جريشيبينا هي مواطنة ألمانية المولد تلقت تدريبها في مدرسة الفنون التطبيقية في شتوتغارت. تحمل الجنسية الإسرائيلية ويبلغ إجمالي مساحة البلاد حوالي 20.77 مليون كيلومتر مربع، حيث تعد اللغة العربية الحديثة هي اللغة الرسمية هناك.
"Agremiação Sportiva Arpiraquense, a Brazilian football club with approximately 17,000 members, participates in the Campeonato Brasileiro Série C league during the 2015 season. Their home ground is Estádio Municipal Coaracy da Mata Fonseca, located in Arapiraca.",.نادي أغريمياساو سبورتيفا أريبيراكوينسي لكرة القدم، وهو نادي برازيلي يضم حوالي 17000 عضو، يشارك في الدوري البرازيلي الدرجة الثالثة خلال موسم 2015. ويقع ملعبه الرئيسي في إستاديو ميونيسيبال كواراسي دا ماتا فونسيكا، الواقع في أرابيراكا
Istanbul is located in a time zone with a UTC offset of +2 hours.,.تقع إسطنبول في منطقة زمنية بفرق توقيت قدره +2 ساعة عن التوقيت العالمي المنسق
"The song ""Mermaid (Train)"" by Amund Bjørklund and Stargate has a runtime of 3.16 minutes and falls under the Reggae genre. It is followed by John Lennon's ""Imagine.""",".يبلغ طول أغنية ""ميرميد (ترين)"" التي ألفها أماند بيوركلوند وستار جيت 3.16 دقيقة وتندرج تحت فئة موسيقى الريغي. يليها أغنية ""إيماجين"" لجون لينون"
"The Acharya Institute of Technology, located in Bangalore, Karnataka, at ""Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, In Soldevanahalli,"" is affiliated with Visvesvaraya Technological University. It was granted technical campus status by the All-India Council for Technical Education, headquartered in Mumbai. The institute is directed by Dr. G. P. Prabhukumar.",".يقع معهد أشيريا للتكنولوجيا، في بنغالور، كارناتاكا، في ""طريق أشيريا الدكتور سارفابالي راداكريشنان، الطريق الرئيسي هيسارجاتا، في سولدفانهالي""، وهو تابع لجامعة فيسفيشوارايا التكنولوجية. وقد منحته هيئة عموم الهند للتعليم الفني، التي يقع مقرها في مومباي، وضع الحرم الجامعي الفني. ويدير المعهد الدكتور ج. ب. برابهوكومار"
"Olga Bondareva was born in Leningrad, USSR, in 1937, and later died in Saint Petersburg.",ولدت أولغا بونداريفا في لينينغراد، الاتحاد السوفيتي، في عام 1937، وتوفيت لاحقًا في سانت بطرسبرغ.
"The Acharya Institute of Technology, located in Soldevanahalli on Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, is affiliated with Visvesvaraya Technological University. It was granted technical campus status by the All-India Council for Technical Education, which is based in Mumbai. The institute has approximately 700 postgraduate students and is directed by Dr. G. P. Prabhukumar.",.يقع معهد أشيريا للتكنولوجيا، في سولدفانهالي على طريق أشيريا الدكتور سارفابالي رادهاكريشنان، طريق هيسارجاتا الرئيسي، بنغالور - 560090، وهو تابع لجامعة فيسفيشوارايا التكنولوجية. وقد منحته هيئة عموم الهند للتعليم الفني، التي تتخذ من مومباي مقراً لها، وضع الحرم الجامعي الفني. ويضم المعهد حوالي 700 طالب دراسات عليا، ويديره الدكتور ج. بي. برابهوكومار
Brandon Carter was born in England and had Dennis Sciama as his doctoral advisor.,ولد براندون كارتر في إنجلترا وكان دينيس سياما مستشاره الدكتوراه.
"The song ""Mermaid (Train)"" was written by both Espen Lind and Amund Bjørklund. It is produced by the production team Espionage. The song is featured on the album ""California 37"" by Train. The song can be downloaded in music download format. It is also followed by the song ""Imagine"" by John Lennon.",".شارك كل من إسبن ليند وأمونذ بيوركلوند في كتابة أغنية ""ميرميد (ترين)""، وقام بإنتاجها فريق الإنتاج إسبيوناج. ظهرت الأغنية في ألبوم ""كاليفورنيا 37"" لفرقة ترين. يمكن تنزيل الأغنية بتنسيق تنزيل الموسيقى. وتليها أغنية ""إيماجين"" لجون لينون"
Polydor Records is distributing the label Interscope-Geffen-A&M.,توزع شركة بوليدور للتسجيلات علامة إنترسكوب-جيفين-إيه آند إم.
"Alan Shepard, a United States national born on November 18, 1923, in New Hampshire, earned his Master's degree from NWC in 1957. He retired on August 1, 1974, and was born in California, where he later died.",.آلان شيبارد، وهو مواطن أمريكي ولد في 18 نوفمبر 1923 في نيو هامبشاير، حصل على درجة الماجستير من الكلية الحربية الوطنية عام 1957. وتقاعد في 1 أغسطس 1974، وتوفي في كاليفورنيا، حيث ولد لاحقًا.
"AlanB.MillerHall is located at ""101 Ukrop Way"" in Virginia, United States. Currently, the MasonSchoolofBusiness is its tenant.",".يقع آلان بي. ميلر هول في ""101 يكراب واي"" في فرجينيا، الولايات المتحدة. حاليًا، مدرسة ماسون للأعمال هي المستأجر"
"The Pontiac Rageous is assembled in Michigan, and its body style is a coupe.",يتم تجميع سيارة بونتياك راجوس في ميشيغان، وأسلوب جسمها هو كوبيه.
"Anatole de Grunwald was born on December 25, 1910, and is the writer of the work ""English Without Tears."" Terence Rattigan is also listed as a writer for this piece.","ولد أناتول دي غرونوالد في 25 ديسمبر 1910، وهو كاتب عمل ""الإنجليزية بدون دموع."" ويُذكر أيضًا تيرينس راتيجان ككاتب مشارك في هذا العمل."
"The album ""ExpectaMiracle"" falls under the genre of Easylistening. It is preceded by the album ""PoolsofLight"" by Brian Kelly.","ينتمي ألبوم ""إكسبيكتاميراكل"" إلى فئة الموسيقى السهلة المُستمع إليها. ويسبقه ألبوم ""بولز أوف لايت"" لبراين كيلي."
"BedfordAerodrome, located at Thurleigh, has a runway length of 1095.0 meters and serves the city of BedfordAutodrome.",.مطار بيدفورد، الواقع في ثورلي، يبلغ طول مدرجه 1095.0 مترًا ويخدم مدينة بيدفورد أوتودروم
"Nord's album ""Year of No Light"" was first released in its original form, followed by a live version titled ""Live at Roadburn 2008"" produced by Year of No Light.",".أطلق نورد ألبوم ""عام بلا ضوء"" لأول مرة في شكله الأصلي، تلاه إصدار نسخة حية بعنوان ""الحفلة الموسيقية في رودبورن 2008"" من إنتاج ""عام بلا ضوء"""
"The object 1147Stavropolis was discovered on June 11, 1929, and its apoapsis, or farthest point from the central body in its orbit, is 41,847,600,000.0 meters.","تم اكتشاف الجسم 1147 ستافروبوليس في 11 يونيو 1929، وتبلغ أوجه، أو أبعد نقطة له عن الجسم المركزي في مداره، 41,847,600,000.0 متر."
The city of CiudadAyala has a population density of 1604.0 people per square kilometer and is located in the Pacific Standard Time Zone.,.تبلغ الكثافة السكانية لمدينة سيوداد أيالا 1604.0 نسمة لكل كيلومتر مربع، وتقع في منطقة توقيت المحيط الهادئ القياسية
"The album ""Year of No Light"" by Nord is characterized by both Sludge-metal and Post-metal genres. Instruments used in the album include Synthesizer and Singing.","يتميز ألبوم ""عام بلا ضوء"" لفرقة نورد بكل من نوعي موسيقى سلاج ميتال وبست-ميتال. ومن بين الآلات المستخدمة في الألبوم آلة المزج الصوتي والغناء."
"The album ""BootlegSeriesVolume1:TheQuineTapes"" was recorded in the United States and is by The Velvet Underground. Its runtime is 230.05 minutes.",".تم تسجيل الألبوم ""BootlegSeriesVolume1: TheQuineTapes"" في الولايات المتحدة وهو من أداء فرقة فيلفيت أندرغراوند. تبلغ مدة تشغيله 230.05 دقيقة"
"Grigory Neujmin discovered the apoapsis of 1147Stavropolis, which is 418476000000.0 kilometers.",اكتشف جريجوري نويمين الحضيض الخاص بـ 1147 ستافروبول، والذي يبلغ 418476000000.0 كيلومتر.
Agremiação Sportiva Arapiraquense participated in the Campeonato Brasileiro Série C league during the 2015 season.,.شارك نادي أغريمياساو سبورتيفا أرايبيراكوينسي في دوري الدرجة الثالثة البرازيلي خلال موسم 2015
"Liselotte Grschebina was a national of Israel. She received her training at the School of Applied Arts in Stuttgart. Liselotte Grschebina passed away on June 14, 1994.",.كانت ليسلوت جريشبينا من مواطني إسرائيل. تلقت تدريبها في مدرسة الفنون التطبيقية في شتوتجارت. وتوفيت ليسلوت جريشبينا في 14 يونيو 1994
Ray Griggs (director) is the writer of Super Capers.,".راي جريجس (مخرج) هو كاتب فيلم ""سوبر كابرس"""
"Mexico is a country with Mexicans as its citizens. Its currency is the Mexicanpeso. Guadalajara, which is located in Mexico, is known for producing a dessert course called Bionico. A variation of this dessert is the cookie.",.المكسيك هي دولة مواطنوها مكسيكيون. عملتها هي البيزو المكسيكي. جوادالاخارا، الواقعة في المكسيك، تشتهر بإنتاج حلوى تسمى بيونيكو. إحدى أشكال هذه الحلوى هي البسكويت
"The instrumental music piece ""ExpectaMiracle"" has a runtime of 54.56 minutes and was produced and performed by Brian Kelly, who is both a composer and pianist.",".تبلغ مدة مقطوعة الموسيقى التصويرية ""إكسبيكتا ميراكل"" 54.56 دقيقة، وقد قام بإنتاجها وعزفها برايان كيلي، الذي هو مؤلف موسيقي وعازف بيانو في نفس الوقت"
Alan Jaggs is the editor of the English Without Tears publication.,".آلان جاغز هو محرر منشور ""الإنجليزية بدون دموع"""
