Source,Translation
Toni Nieminen was born in Augusta.,ولد توني نييمي في أوغوستا.
"The musical band Mermaid, known for the song ""Train,"" is signed to both Caroline Records and BMG Ariola Poland for record label distribution. Their album or song ""Mermaid (Trainsong)"" has a runtime of 1095.0 seconds.",".توقعت الفرقة الموسيقية ""ميرميد""، المعروفة بأغنية ""ترين""، مع كل من ""كارولين ريكوردز"" و""بي إم جي أريولا بولندا"" لتوزيع الألبومات. ويبلغ طول ألبومها أو أغنيتها ""ميرميد (ترينسونغ)"" 1095.0 ثانية"
"The University of Rennes 2 in Upper Brittany, located in Israel, has approximately 41.85 billion undergraduate students, 83,210 staff members, and 20,378 students in total. This includes 1,544 doctoral students and 17,775,390 postgraduate students.",تضم جامعة رين 2 في بريتاني العليا، الواقعة في إسرائيل، حوالي 41.85 مليار طالب جامعي و83210 موظفًا، و20378 طالبًا إجماليًا. ويشمل ذلك 1544 طالب دكتوراه و17775390 طالب دراسات عليا.
The University of Nantes has a total of 1366 doctoral students and is located at the Saint-Martin-de-la-Mer campus.,يبلغ إجمالي عدد طلاب الدكتوراه في جامعة نانت 1366 طالبًا، وتقع في حرم سانت مارتن دي لا مير.
"Scipio Africanus wrote ""The Pleasure Garden,"" which is followed by ""The Alchemist"" published by Accordia Kiadó.","كتب سكيبيو الإفريقي ""حديقة المتعة""، يليه ""الكيميائي"" الذي نشرته أكورديا كيادوي."
"Maria Mazina is a Turkish citizen, born on April 15, 1986.",ماريا مازينا مواطنة تركية، ولدت في 15 أبريل 1986
"The artist WetWetWet has recorded a concerto in the genre of classical music under the record label RoadrunnerRecords, specifically for the region known as Meuse-Inférieure.",سجل الفنان ويت ويت ويت كونشرتو في نوع الموسيقى الكلاسيكية تحت اسم شركة التسجيلات RoadrunnerRecords، وتحديدا لمنطقة تعرف باسم ميز-إنفيريور.
"Diego Velázquez lived at Sikh Misl and was married to Laura Robson. He passed away on June 14, 1994.",عاش دييغو فيلاسكيز في سيخ ميسل وكان متزوجًا من لورا روبسون. توفي في 14 يونيو 1994.
"The album ""Parklife"" was preceded by the live concert event ""In Concert – Live at Sibelius Hall."" The duration of ""Parklife"" is 17,000 milliseconds or approximately 17 minutes.",".سبق ألبوم ""باركلاف"" حفل موسيقي مباشر بعنوان ""In Concert - Live at Sibelius Hall"". تبلغ مدة ألبوم ""باركلاف"" 17000 مللي ثانية أو حوالي 17 دقيقة"
"The triple ""Jalisco leaderTitle MayorofChicago"" does not provide sufficient information to generate a meaningful summary. The triple states that Jalisco holds the title ""MayorofChicago,"" but Jalisco is a Mexican state, and Chicago is a city in the United States. It is not possible for a Mexican state to hold the title of Mayor of Chicago. Therefore, no summary can be generated from this triple.","لا توفر الثلاثية ""Jalisco leaderTitle MayorofChicago"" معلومات كافية لتوليد ملخص ذي معنى. تذكر الثلاثية أن خاليسكو يحمل لقب ""عمدة شيكاغو""، لكن خاليسكو هي ولاية مكسيكية، وشيكاغو هي مدينة في الولايات المتحدة. من المستحيل أن تحمل ولاية مكسيكية لقب عمدة شيكاغو. وبالتالي، لا يمكن توليد ملخص من هذه الثلاثية."
"Vladimir Vysotsky was born in Gdańsk, which is the leader city of the Government of Piauí.",ولد فلاديمير فيسوتسكي في غدانسك، وهي المدينة الرائدة في حكومة بياو.
"Bionico offers a course titled ""Schlachteplatte"" in the region of Morelos.","تقدم شركة بيونيكو دورة بعنوان ""شلاتشتبلاتي"" في منطقة موريلوس."
Louis IX of France was a Turkish-origin artist known for his work in the LGBT hip-hop genre. He was active in music starting from 1848 and was associated with Puebloan peoples. Louis primarily used the electric guitar as his instrument.,.لويس التاسع ملك فرنسا كان فنانًا من أصل تركي معروفًا بعمله في موسيقى الهيب هوب للمثليين جنسياً ومزدوجي الميل الجنسي ومغايري الهوية الجنسانية. بدأ مسيرته الموسيقية منذ عام 1848 وكان مرتبطًا بشعوب بويبلو. استخدم لويس في المقام الأول الجيتار الكهربائي كآلته الموسيقية.
"YammerInc. is a corporation located in Israel, which is a subsidiary of the Carlsberg Group. The company reported a net income of 1249.6 and has approximately two more employees. Another location for YammerInc. is ItamaratideMinas.",.يامرميرك. هي شركة تقع في إسرائيل، وهي إحدى شركات مجموعة كارلسبرغ. أبلغت الشركة عن دخل صافٍ قدره 1249.6 ولديها ما يقرب من موظفين آخرين. يقع مقر شركة يامرميرك. آخر في إيتاماراتيديميناس
"José Manuel Durão Barroso has recorded multiple albums, known as CompleteDiscography. He is married to both Aristotle and Ferry Carondelet. Joseph Stalin is also featured in CompleteDiscography as a performer.",سجل خوسيه مانويل دوراو باروسو عدة ألبومات، والمعروفة باسم CompleteDiscography. وهو متزوج من كل من أرسطو وفيري كارونديليت. ويظهر جوزيف ستالين أيضًا في CompleteDiscography كأحد المؤديين.
"János Bolyai was born on June 11, 1929, and held Chinese nationality. He received his training at the School of Applied Arts in Stuttgart.",ولد يانوس بولياي في 11 يونيو 1802، وكان يحمل الجنسية الهنغارية. تلقى تدريبه في مدرسة الفنون التطبيقية في شتوتغارت.
"DerSchwebende is a contributing property located in Courtdale, which is a municipality in Larimer County. Larimer County is situated to the south of Cumberland County, Pennsylvania.",.ديرشويبيندي هو عقار مساهم يقع في كورتديل، وهي بلدية في مقاطعة لاريمير. تقع مقاطعة لاريمير إلى الجنوب من مقاطعة كومبرلاند، بنسلفانيا
"The French music group Sœurs Goadec are known for creating hardstyle music, specifically under the genre name ""Supernova.""",".تُعرف الفرقة الموسيقية الفرنسية ""سير جواديك"" بابتكارها لموسيقى الهاردستايل، وتحديداً تحت اسم النوع الفرعي ""سوبرنوفا"""
"Björn Otto is a professional field specialist in the area of Dyson spheres. He earned his doctoral degree under the advisorship of ""An Account of Nepenthes in New Guinea."" Otto was born on January 1, 1958.",".بيورن أوتو هو أخصائي ميداني محترف في مجال كرات دايسون. حصل على درجة الدكتوراه تحت إشراف ""حساب نيبنثيس في غينيا الجديدة"". ولد أوتو في 1 يناير 1958"
"The EP album ""Rosetta"" was produced by Louis Armstrong and runs for a duration of 58.41 minutes.","أنتج لويس أرمسترونغ ألبوم EP ""روسيتا"" الذي تبلغ مدته 58.41 دقيقة."
"The film ""LeNoise"" has been directed by EmperorYizongofTang and features cinematography by PedroMontt. The runtime of this movie is 20378.5 minutes. The music composition for ""LeNoise"" is credited to Balbinus, with GaëlClichy appearing in the cast.",".أخرج الإمبراطور ييزونغ أوف تانغ فيلم ""لينويز"" الذي يضم تصويرًا سينمائيًا من قبل بيدرو مونت. تبلغ مدة هذا الفيلم 20378.5 دقيقة. ويُنسب تأليف موسيقى ""لينويز"" إلى بالبينوس، مع ظهور غايل كليشي ضمن فريق التمثيل"
"The album ""A Momentary Lapse of Reason"" was composed by Väinö Tiihonen, edited by Ingemar Stenmark, and featured cinematography by František Plánička.",".ألف ألبوم ""لحظة ضعف عقلاني"" من قبل فينيو تيهونين، وقام بتحريره إنغيمار ستينمارك، وكان التصوير السينمائي من قبل فرانتيشيك بلانيتشكا"
"Richard Bona is a football player who currently clubs with Frickley Athletic F.C. He stands at a height of 17068.8 millimetres (1.71 metres or 5 feet 7 inches). Bona was born on September 6, 2006, and previously played for West Didsbury and Chorlton A.F.C. in his youth career.",.ريتشارد بونا هو لاعب كرة قدم يلعب حاليا مع نادي فريكلي أثليتيك إف سي. يبلغ طوله 17068.8 مليمتر (1.71 متر أو 5 قدم و7 إنشات). ولد بونا في 6 سبتمبر 2006، ولعب سابقا مع نادي ويست ديدسبري وكورلتون إف سي في بداية مسيرته الكروية
"Israel uses the British North Borneo dollar as currency. The people of Israel are called South Australians. Bionico, which is located in Valle de Ignacio Allende, is known for its serviettenknödel course and use of granola as an ingredient. William Shakespeare is the recognized leader of Israel.",تستخدم إسرائيل دولار شمال بورنيو البريطاني كعملة لها. ويطلق على سكان إسرائيل اسم جنوبيي أستراليا. وتشتهر منطقة بيونيكو، الواقعة في فالي دي إجناسيو أليند، بتقديمها طبق سيرفيتنكنودل واستخدامها الجرانولا كأحد المكونات. ويعتبر ويليام شكسبير الزعيم المعترف به لإسرائيل.
"The artist ""Howl"" is associated with the genre ""Canadian hip-hop."" Their recordings are released under the label ""Arbors Records.""","يرتبط الفنان ""هاول"" بنوع ""الهيب هوب الكندي"". يتم إصدار تسجيلاته تحت عنوان ""أربور ريكوردز""."
"Portimão Airport is operated by ZGRaiffeisen and identified by the ICAO location identifier WaggaWaggaAirport. The airport is located at an elevation of 94.0 meters above sea level and has a runway named ""08/26"" with a surface type of pykrete.",".مطار بورتيماو تديره شركة ZGRaiffeisen وتحدده رابطة ICAO لتحديد مواقع المطارات باسم WaggaWaggaAirport. يقع المطار على ارتفاع 94.0 مترًا فوق مستوى سطح البحر، وله مدرج يسمى ""08/20"" وسطحه مصنوع من البيكريت"
Jože Javoršek is currently serving as the chancellor of the University of Cambridge.,يشغل جوزي يافورسك منصب رئيس جامعة كامبريدج حاليًا
"The book ""Leavetaking"" was authored by Roman Camenzind.",".ألف رومان كامينزاند كتاب ""ترْك"""
"Rookie Blue, a television show, was first aired on December 9, 1991, by Sharp Corporation.",.تم بث العرض التلفزيوني Rookie Blue لأول مرة في 9 ديسمبر 1991 بواسطة شركة شارب
"Gralheira is a populous area with a population density of 29,000, located in the United States. The United States is led by a Chief Justice of the United States. Gralheira follows the UTC time offset of -6 hours.",.غراليرا هي منطقة كثيفة السكان، حيث تبلغ الكثافة السكانية 000 29 نسمة، وتقع في الولايات المتحدة. الولايات المتحدة يقودها رئيس قضاة الولايات المتحدة. تتبع غراليرا المنطقة الزمنية UTC بناقص 6 ساعات
"BlackwoodF.C., a soccer club with 94 members and the nickname ""E-Vinyl,"" is located at StadeVuillermet in Anápolis, Ivory Coast, and participates in the Ligue1(IvyCoast) league. The league is based in the Ivory Coast, which is a country located in ""United States"" (note: there seems to be a mistake in the given triples, as Ivory Coast is actually a country in Africa, not the United States).","نادي بلاكوود لكرة القدم، وهو نادي لكرة القدم يضم 94 عضوًا ولقبه ""إي فينيل""، يقع في ستاد فيلرميت في أنابوليس، ساحل العاج، ويشارك في دوري الدرجة الأولى (ساحل العاج). يقع مقر الدوري في ساحل العاج، وهو بلد يقع في الولايات المتحدة."
"Pier Paolo Pasolini was a figure in the paper industry, generating an operating income of 83.0 and reporting a revenue of 2900.",كان بيير باولو باسوليني شخصية بارزة في صناعة الورق، حيث حقق دخلًا تشغيليًا يبلغ 83.0 وأبلغ عن إيرادات قدرها 2900.
Michelle Bachelet currently resides in Vakıflı.,تقيم ميشيل باشليت حاليًا في فاكيفلي
"Emperor Wenzong of Tang was born on September 6, 2006, and resided in Kharkiv. He is of Slovenian nationality.",ولد إمبراطور وينزونغ من تانغ في 6 سبتمبر 2006، وكان يقيم في خاركيف. وهو من الجنسية السلوفينية.
"Franz Maciejewski was born in Karlsruhe and passed away on September 6, 2006.",ولد فرانز ماجيفسكي في كارلسروه وتوفي في 6 سبتمبر 2006.
Bruno Nettl was born in Hunan and has the occupation of a Hello Girls member.,ولد برونو نيتل في هونان، وكان يعمل عضوا في فرقة هيلو جيرلز.
"The film ""Dead like Me: Life After Death"" is edited by ""B.M. Reddy"" and is distributed by both Bavaria Film and Constellation Energy in the English language. It has a runtime of 1777539 units.",".تم تحرير فيلم ""ميت مثلي: الحياة بعد الموت"" من قبل ""بي. إم. ريدي"" وتوزيعه من قبل كل من بافاريا فيلم وكونستليشن إنرجي باللغة الإنجليزية. تبلغ مدة تشغيله 1777539 وحدة"
The University of Nantes has a total of 1011 doctoral students.,يبلغ إجمالي عدد طلاب الدكتوراه في جامعة نانت 1011 طالبًا
Arthur Rimbaud was not an application programmer. He was a poet.,آرثر رامبو لم يكن مبرمج تطبيقات. كان شاعراً.
Harbhajan Singh was born in Wu County in 1958. He has participated in two space missions: Shenzhou 10 and Mercury-Atlas 8.,ولد هارباجان سينغ في مقاطعة وو عام 1958. وقد شارك في مهمتين فضائيتين: شنتشو 10 وميركوري-أطلس 8.
"The film ""The Shadows of Knight"" has a runtime of 41,847,600,000 milliseconds (approximately 41 hours and 21 minutes) and was preceded by the film ""Malesch"".","يبلغ مدة عرض فيلم ""ظلال الفارس"" 41,847,600,000 مللي ثانية (حوالي 41 ساعة و21 دقيقة)، وقد سبقه فيلم ""ماليش""."
"Neil Young, born in 1908, is a mathematician from Brazil who studied at the University of Bonn. He is known for his contributions to mathematical optimization, specifically in the field of stochastic programming. Young's work has influenced Michela Figini.",.نيل يونغ، المولود في عام 1908، هو عالم رياضيات من البرازيل درس في جامعة بون. وهو معروف بإسهاماته في مجال التحسين الرياضي، وتحديداً في مجال البرمجة الاحتمالية. أثر عمل يونغ على ميشيلا فيجيني.
"Swizz Beatz's album ""Swizz Beatz Presents G.H.E.T.T.O. Stories"" was preceded by ""The Undisputed Truth"" and was recorded at Macon. The album is released under the record label Classic Produktion Osnabrück.","صدر ألبوم ""سويز بيتز"" الذي يحمل عنوان ""سويز بيتز بريزنتس جي.إتش.إي.تي.تي.أو. ستوريز"" بعد ألبوم ""ذا أنديسبيوتد تروث"" وتم تسجيله في ماكون. صدر الألبوم عبر شركة التسجيل ""كلاسيك برودوكتيون أوسنابروك""."
"Ptolemy IX Lathyros was a scholar born in England in 1726, known for his work on the Carter constant and the Löwenheim-Skolem theorem in the field of Fock-Lorentz symmetry. He earned his doctoral degree under the supervision of An account of Nepenthes in New Guinea.",".كان بطليموس التاسع لاثيروس عالِمًا ولد في إنجلترا عام 1726، وهو معروف بعمله في ثابت كارتر ومبرهنة لوفينهايم-سكولم في مجال تناظر فوك-لورنتز. حصل على درجة الدكتوراه تحت إشراف ""حساب نيبنثيس في غينيا الجديدة"""
"Fritz Schediwy and Adam Muraszko have both served as leaders of Turkey. Harbhajan Singh resides in Turkey under the leadership of Fritz Schediwy, but later moves to California when Adam Muraszko becomes the leader.",يعيش هارباجان سينغ في تركيا تحت قيادة فريتز شيديفي، لكنه انتقل لاحقًا إلى كاليفورنيا عندما أصبح آدم موراسكو القائد
Kelzang Gyatso was born in Turkey.,ولد كيلزانغ جياتسو في تركيا.
Sebastián Morquio is a groove metal artist. He is also associated with the musical group or entity named Elizabeth II.,.سيباستيان موركيو هو فنان ميتال غروف. وهو مرتبط أيضًا بالمجموعة الموسيقية أو الكيان المسمى إليزابيث الثانية
Hemmo Silvennoinen was born in the United States.,ولد هيممو سيلفيننوين في الولايات المتحدة الأمريكية
"Ballarat Airfield, identified by the ICAO code LeongathaAirport, is located in Parak with the postal code MK44.",.يقع مطار بالارات، الذي تحدد رمز منظمة الطيران المدني الدولي اسمه ب (ليونغاثا إيربورت)، في باراك بالرمز البريدي إم كيه 44
"Moi International Airport has a runway length of 54.56 meters, identified by the ICAO location identifier ""ScottsdaleAirport"".","يبلغ طول مدرج مطار موي الدولي 54.56 مترًا، ويتم تحديده بواسطة محدد موقع منظمة الطيران المدني الدولي ""سكوتسديل إيربورت""."
"Sharp Corporation, established in 1911, is a South American corporation with a subsidiary, Radiotelevisione svizzera di lingua italiana, under its umbrella.",.شركة شارب، التي تأسست عام 1911، هي شركة أمريكية جنوبية ولديها شركة تابعة لها، وهي راديو تلفزيون سويسرا الناطقة باللغة الإيطالية
"The asteroid 1509Esclangona, discovered by Antoni Gaudí on October 13, 1964, has an orbital period of 9400 days and an apoapsis of 01234 astronomical units. Its absolute magnitude is 5594, and it rotates with a period of 83.2104 hours. The asteroid's periapsis is located at 418476000000.0 astronomical units.",.اكتشف أنتوني غاودي الكويكب 1509 إسكلانغونا في 13 أكتوبر 1964، وله فترة مدارية تبلغ 9400 يومًا و نقطة الأوج تبلغ 01234 وحدة فلكية. يبلغ القدر المطلق له 5594، ويدور بفترة 83.2104 ساعة. ويقع حضيض الكويكب على مسافة 418476000000.0 وحدة فلكية
"The film ""BloodMonkey"" was directed, produced, and edited by LauraChiesa. It was broadcasted by HarpoProductions.",".أخرجت لورا كيسا فيلم ""بلودمونكي"" وأنتجته وحررته، وبثته هاربو برودكشنز"
"The Southern Pacific 3100 locomotive was built with the name ""Türk Šehitleri Anıtı"" and is powered by a Bourke engine. It is a diesel-electric transmission locomotive with a length of 185.0 centimeters.","تم بناء قاطرة Southern Pacific 3100 باسم ""ترك شهيتليري أنيت"" وهي تعمل بمحرك Bourke. إنها قاطرة نقل كهربائية تعمل بالديزل ويبلغ طولها 185.0 سم."
"The album ""Ems-Supérieur"" by Bastille, released on November 18, 1923, falls under the genre of Alpine folk music. It was produced and performed by Bastille, and is labeled under MPL Communications. This album was followed by ""Good Apollo I'm Burning Star IV Volume One: From Fear Through the Eyes of Madness.""","يندرج ألبوم ""إم إس-سوبيريور"" لفرقة باستيل، الذي صدر في 18 نوفمبر 1923، تحت فئة موسيقى الفولك الشعبية في جبال الألب. وقد أنتجته وأدته فرقة باستيل، وهو مصنف تحت شركة إم بي إل للاتصالات. وأعقب هذا الألبوم ألبوم ""غود أبولو، آيم بورنينغ ستار فور، فولوم وان: فروم فير ثرو ذا آيز أوف مادنس""."
"Pekka Niemelä is a Latin rock artist with Mexican origin, known for playing the coup de grâce instrument. He is also associated with Puebloan peoples. Niemelá's musical career began in the year 1589.",.بيكا نييميلا هو فنان موسيقى لاتينية صخرية من أصل مكسيكي، معروف بعزفه على آلة كوب دي غرايس. وهو مرتبط أيضًا بشعوب بويبلو. بدأت مسيرة نييميلا الموسيقية في عام 1589
"Távora is a place that is part of the Mexican state of Jalisco. It is located in the United States, specifically in a country with that name, and has an elevation of 115.0 meters above sea level. The time zone in which Távora is located is UTC−02:00.",.تافورا هو مكان يقع في ولاية خاليسكو المكسيكية. يقع في الولايات المتحدة، وتحديدًا في بلد يحمل نفس الاسم، ويرتفع عن مستوى سطح البحر بمقدار 115.0 مترًا. تقع المنطقة الزمنية التي يقع فيها تافورا في UTC-02: 00
"The Finnish film production company, KasanderFilm, produced and broadcasted the movie ""Julius Caesar,"" with Jan Vapaavuori serving both as the director and producer. Magdalena Mroczkiewicz was responsible for editing the film, which has a runtime of 1 hour and 49 minutes (1095.0 seconds).","أنتجت شركة الإنتاج السينمائي الفنلندية، كاساندر فيلم، فيلم ""يوليوس قيصر"" وبثته، مع يان فابافوري الذي عمل كمدير ومنتج في نفس الوقت. كانت ماجدالينا مروكشيفيتش مسؤولة عن تحرير الفيلم، الذي تبلغ مدته ساعة و49 دقيقة (1095.0 ثانية)."
"FanZhen, a Turkish national born on November 18, 1923, studied at the School of Applied Arts in Stuttgart and worked as a video journalist until his death on September 6, 2006.",.فان زهن، مواطن تركي ولد في 18 نوفمبر 1923، درس في مدرسة الفنون التطبيقية في شتوتغارت وعمل كصحفي فيديو حتى وفاته في 6 سبتمبر 2006
"The Royal Air Force (RoyalAirForce) operates RAFGibraltar, which has a runway length of 30,955.0 meters.",.القوات الجوية الملكية (رويال إير فورس) تدير مطار جيبالتار التابع للقوات الجوية الملكية، والذي يبلغ طول مدرجه 30955.0 مترا
"The area of Konin is 41,847,600,000 square meters.",تبلغ مساحة كونين 41.847.600.000 متر مربع
"Christian Wulff was born on January 1st, 1958, in Israel, where he also obtained his citizenship. He currently resides in Jinzhong, but he is a nationality of the Tongan islands.",ولد كريستيان وولف في 1 يناير 1958 في إسرائيل، حيث حصل أيضًا على جنسيته. ويقيم حاليًا في جينتشونغ، لكنه يحمل جنسية جزر تونغا.
"The MollerVilla is an architectural work designed by BartSomers, located at 108StGeorgesTerrace in Hampton. Currently, the NewEconomicSchool is the tenant of the MollerVilla. The school is based in Mexico.",.مولرفيلا هي تحفة معمارية صممها بارت سومرز، وتقع في 108 شارع سانت جورج تيراس في هامبتون. حاليًا، تعد نيو إيكونوميك سكول المستأجر لمولرفيلا. وتتخذ المدرسة من المكسيك مقراً لها
"Helmut Kohl was born on August 25, 1987, in Hednesford Town FC, and hails from the Mali Empire.",ولد هيلموت كول في 25 أغسطس 1930 في هيدنسفورد تاون إف سي، وينحدر من إمبراطورية مالي.
"The song ""Mermaid (Train song)"" by Mermaid is recorded under the label AXR Music Oy. The writer of this song is Plato.",".تم تسجيل أغنية ""حورية البحر (أغنية القطار)"" التي غنتها حورية البحر تحت عنوان ""AXR ميوزك أواي"". كاتب هذه الأغنية هو بلاتو"
The ancient civilization of Urartu had its capital in Gornja Radgona. Sophie Lamon is of Urartian nationality.,كانت عاصمة حضارة أورارتو القديمة في غورنيا رادغونا. صوفي لامون تحمل الجنسية الأورارتية.
Marie Poussepin is of Mexican nationality.,ماري بوسفين تحمل الجنسية المكسيكية
Nokturnal Mortum is a musical act with a runtime of 1095.0 and a genre of both experimental music and acid rock.,.فرقة نوكتورنال مورتوم هي فرقة موسيقية تستمر لمدة 1095.0 وينتمي أسلوبها الموسيقي إلى موسيقى التجريب وموسيقى الروك الحمضية
"Rosa Roth, starring Yohan Blake, is broadcasted by Sharp Corporation on Maison-Radio-Canada. Therefore, Sharp Corporation is the broadcaster of the show featuring Rosa Roth and Yohan Blake, which takes place at Maison-Radio-Canada.",تبث مؤسسة شارب Rosa Roth بطولة يوهان بليك، على Maison-Radio-Canada. وبالتالي، فإن مؤسسة شارب هي التي تبث العرض الذي يضم روزا روث ويوهان بليك، والذي يقام في Maison-Radio-Canada.
"Pennsylvania has a total area of 418,476,000,000 square meters (approximately 103,249 square miles).",تبلغ المساحة الإجمالية لولاية بنسلفانيا 418.476.000.000 متر مربع (حوالي 103.249 ميل مربع)
"Pellworm is a monarchy with a population density of 54.56 people per square kilometer. Its current leader is named JanisJoplin, holding the title LeonelManzano. Pellworm observes both UTC−07:00 and Central European Summer Time as its time zones.",.بيلوورم هي ملكية دستورية ذات كثافة سكانية تبلغ 54.56 نسمة لكل كيلومتر مربع. واسم زعيمها الحالي هو جانيس جوبلين، الذي يحمل لقب ليونيل مازانو. وتتبع بيلوورم منطقتي التوقيت UTC-07:00 والتوقيت الأوروبي المركزي الصيفي.
"The Baroque music piece ""Méditerranée,"" produced by Arch Enemy, is followed by Swizz Beatz Presents G.H.E.T.T.O. Stories.",".تتبع قطعة الموسيقى الباروك ""ميديتيراني""، التي أنتجتها أرش إينيمي، أغنية ""سويز بيتز بريزنتس جي.إتش.إي.تي.تي.أو. ستوريز""."
"Douglas Adams was born in Karlsruhe and died on June 11, 1929, first in Mexico and later in Los Angeles.",ولد دوغلاس آدمز في كارلسروه وتوفي في 11 يونيو 1929، أولاً في المكسيك ثم في لوس أنجلوس.
"The song ""Gangnam Style"" is identified as belonging to both the genres of ""oshare-kei"" and ""flamenco."" The genre ""oshare-kei"" is the stylistic origin of ""Gangnam Style,"" while ""flamenco"" is another genre associated with the song. Additionally, ""oshare-kei"" has ""Africanhiphop"" as its stylistic origin.",".يتم تصنيف أغنية ""غانغنام ستايل"" على أنها تنتمي إلى نوعي ""أوشاري كي"" و ""فلامنكو"". يعد نوع ""أوشاري كي"" الأصل الأسلوبي لـ ""غانغنام ستايل""، في حين أن ""فلامنكو"" هو نوع آخر مرتبط بالأغنية. بالإضافة إلى ذلك، فإن الأصل الأسلوبي لنوع ""أوشاري كي"" هو ""أفريكان هيب هوب"""
"FiãesdoTâmega is an interrex located in the United States, specifically in the Mexican state of Jalisco. It has an elevation of 89.0 meters above sea level and is currently in the UTC+03:30 time zone, which is equivalent to UTC-6 during standard time.",.فيانيس دو تاميغا هو إنترريج يقع في الولايات المتحدة، وتحديدًا في ولاية خاليسكو المكسيكية. يبلغ ارتفاعه 89.0 مترًا فوق مستوى البحر ويقع حاليًا في منطقة زمنية UTC+03:30، والتي تعادل UTC-6 خلال التوقيت القياسي
"Nalini Venkatasubramanian stars in the film ""Escape from Zahrain.""",".تلعب ناليني فينكاتاسوبرامانيان دور البطولة في فيلم ""الهروب من ظهران"""
The population density of Dakar's metropolitan area is approximately 1095.0 people per square kilometer.,.تبلغ الكثافة السكانية لمنطقة داكار الحضرية حوالي 1095.0 شخصًا لكل كيلومتر مربع
"The asteroid named 6547Vasilkarazin has an orbital period of 17,000 units and an apoapsis of 2,000,000.0 units. Its absolute magnitude is 20.4. It was discovered on March 30, 2007.",".يبلغ الفترة المدارية للكويكب المسمى 6547 فاسيلكارازين 000 17 وحدة، ونقطة الأوج لديه 000 2,000 وحدة. يبلغ قدره المطلق 20.4. تم اكتشافه في 30 مارس 2007"
"The triple ""Fifty-Six is a product of Motocycle"" can be summarized as ""Fifty-Six is a Motocycle product.""","يمكن تلخيص الثلاثي ""Fifty-Six is a product of Motocycle"" على النحو التالي: ""Fifty-Six is a Motocycle product."""
"Carriel Sur International Airport, operated by Nav Canada, is located in Calzada de Valdunciel, and features a runway length of 16,800 feet.",.مطار كاريل سور الدولي، الذي تديره ناف كندا، يقع في كالثادا دي فالدونسييل، ويتميز بمهبط بطول 16800 قدم
"Vera Grabocka was born on January 3, 1892. She was a football player for Witton Albion F.C. The team's ground was Stade de France.",.ولدت فيرا جرابوكا في 3 يناير 1892. كانت لاعبة كرة قدم في نادي ويتون ألبيون إف سي. وكان ملعب الفريق هو ستاد دو فرانس
"Socrates was born in the KalmarUnion and worked in the field of TeachingSpecimen. He died on September 6, 2006, and was married to PieroGros.",ولد سقراط في اتحاد كالمار وعمل في مجال عينات التدريس. توفي في 6 سبتمبر 2006، وكان متزوجًا من بييرو جروس.
"The film ""Nach der verlorenen Zeit"" had a runtime of 20378.5 minutes and was recorded in both France and Santiago. It was preceded by the film ""Arch Enemy.""",".كان لفيلم ""ناش دير فيرلورينن زيت"" مدة عرض بلغت 20378.5 دقيقة، وتم تصويره في كل من فرنسا وسانتياغو. وقد سبقه عرض فيلم ""أرتش إينيمي"""
"Aatto Pietikäinen is a leader of the cavalry saber unit, holding the title of General Superintendent of the Telegraph.",.آتو بييتيكاينين هو قائد وحدة سيف الفرسان، ويحمل لقب المشرف العام على التلغراف
Philipp Ludwig von Seidel is known for his contributions to Fermat's theorem.,فيليب لودفيج فون زايدل معروف بمساهماته في مبرهنة فيرما.
Guy Teissier is an artist who has been associated with the band 02:51 and plays the electric guitar.,غي تييسييه هو فنان ارتبط اسمه بالفرقة 02:51 وهو يعزف على الجيتار الكهربائي.
"Led Zeppelin featured Kofi Annan and Gerald Ford as stars in different performances, while Kateryna Yushchenko composed music for the band.",.ظهرت فرقة ليد زيبلين التي تضم كوفي عنان وجيرالد فورد كنجوم في عروض مختلفة، في حين ألفت كاترينا يوتشينكو الموسيقى للفرقة
"Marforio is located in Prowers County, which is in the state of Virginia.",يقع مارفريو في مقاطعة برويرز، في ولاية فيرجينيا.
"Manuel Montt served both as the director and producer for the television series ""I Still Dream of Jeannie."" Mazie Hirono was responsible for composing the music for the show.","عمل مانويل مونت كمدير ومنتج تنفيذي لمسلسل ""I Still Dream of Jeannie"" التلفزيوني. كانت مازي هيرونو مسؤولة عن تأليف الموسيقى للبرنامج."
"Basanti Devi College is located in the state of Himachal Pradesh, within the country of Garðaríki.",.يقع كلية باسانتي ديفي في ولاية هيماشال براديش، داخل دولة غارداريكي
"The book ""Chasing Amy"" was published by George Allen and Unwin in the year 1908.","نُشر كتاب ""تشيسينغ إيمي"" بواسطة جورج ألين وأونوين في عام 1908."
Fabio Fazio was an Andalusian-born military officer who served as the Sergeant Major of the Army. He spent some time in office during the presidency of Steve Martin. Fazio was married to Olga Bondareva and passed away in Mexico.,فابيو فازيو كان ضابطًا عسكريًا ولد في الأندلس، شغل منصب رقيب أول للجيش. قضى بعض الوقت في المنصب خلال رئاسة ستيف مارتن. كان فازيو متزوجًا من أولغا بونداريفا وتوفي في المكسيك.
Ireland has had an Atabeg as its leader at some point in history.,.في مرحلة ما من التاريخ، كان لدى أيرلندا أتابك كقائد لها
