Source,Translation
The area code for Cusseta is 1006.,쿠세타의 지역 코드는 1006입니다.
"AllGoodThings is published by Reed Business Information, followed by Grete Minde, and authored by Aëtius of Antioch.","리드 비즈니스 정보에서 ""AllGoodThings""를 출간했습니다. 뒤이어 ""Grete Minde""도 출간했는데, 안티오크의 에티우스가 집필했습니다."
"Michael Jackson, born in 1852, starred in the film ""Last Man Standing.""","마이클 잭슨(Michael Jackson)은 1852년에 태어났고, 영화 ""라스트 맨 스탠딩(Last Man Standing)""에 출연했습니다."
"Charles K. Kao was born on December 9, 1991, and passed away in Leningrad, USSR. He is known for his contribution to the field of physics, specifically for the discovery of the fluctuation theorem.","찰스 K. 카오는 1933년 11월 4일 태어나 2018년 9월 23일 소련 레닌그라드에서 사망했습니다. 그는 물리학 분야, 특히 변동성 정리의 발견에 기여한 것으로 알려져 있습니다."
"The name ""Curanilahue"" translates to ""Dr. G. P. Prabhukumar"" in English.","쿠라닐라웨라는 이름은 영어로 ""G. P. 프라부쿠마르 박사""입니다."
Messiah is an experience that follows sensory deprivation.,감각 박탈을 따른 경험인 메시아.
The Sower is located in Jefferson County and hails from the French Republic.,제퍼슨 카운티에 위치한 씨앗 뿌리는 사람(The Sower)은 프랑스 공화국에서 왔습니다.
Sorbonne Nouvelle University of Paris 3 has a staff of 12 people and 1003 doctoral students. It is located and named after the city of La Flèche.,"소르본 누벨 파리 3 대학교는 12명의 직원과 1003명의 박사 과정 학생이 있습니다. 이 대학은 라 플레슈 시(La Flèche)에 위치하고 있으며, 그 이름을 따왔습니다."
"The album ""Psychedelic Pill"" was preceded by ""How About a Friendly Shrink?"" in the discography of a particular artist.","""우호적인 심리학자는 어떨까요?""라는 작품은 특정 아티스트의 디스코그래피에서 ""사이키델릭 필"" 앨범 이전에 나왔습니다."
"Marforio, a contributing property located in Cressona, Eagle County, Colorado, was established in the year 2000. Eagle County is situated to the west of Franklin County in Pennsylvania, and to the southeast of Carroll County in Maryland, in the United States. The country of origin for Marforio is the Philippines.","마포리오는 콜로라도 주 이글 카운티 크레소나에 위치한 기부 재산으로, 2000년에 설립되었습니다. 이글 카운티는 미국 펜실베니아 주 프랭클린 카운티의 서쪽, 메릴랜드 주 캐롤 카운티의 남동쪽에 위치하고 있습니다. 마포리오의 출신 국가는 필리핀입니다."
"Stevie Wonder, born in 1934, is a citizen of Spain, which covers an area of approximately 27,400 square kilometers. He has been influenced by Fahid Ben Khalfallah.","스티비 원더는 1934년에 태어났고, 면적은 약 27,400 평방킬로미터인 스페인의 시민입니다. 그는 파히드 벤 할팔라에 의해 영향을 받았습니다."
Ilica is located in Mexico.,일리카는 멕시코에 위치해 있습니다.
Đorđe Gagić is a key person at Boeing.,조르제 가기치는 보잉의 핵심 인물입니다.
"Ice La Fox was born on July 28, 1944, in New Jersey, and passed away in New Hampshire.","아이스 라 폭스는 1984년 7월 28일 뉴저지에서 태어났고, 뉴햄프셔에서 사망했습니다."
The Škoda model with ID 973 was assembled in New Jersey and its production ended in the year 1684. Its body style is a Brougham.,"스柯다 973 모델은 뉴저지에서 조립되었으며, 1684년에 생산이 종료되었습니다. 이 차량의 차체는 브로엄입니다."
"The Bauakademie campus in Lima is directed by a State Award for Superior Achievement recipient, Steve Bright. It is located near the Salzburg Festival. The PICOM retail business cluster, founded by Vsevolod Solovyov, is situated in the same city as the Bauakademie. The Bauakademie was granted the technical campus status by the Salzburg Festival. The Bauakademie is situated in the city of PICOM retail business cluster and is located in the state of Madhya Pradesh.",바우아카데미의 리마 캠퍼스는 우수성 국가상 수상자 스티브 브라이트가 감독하고 있습니다. 이 캠퍼스는 잘츠부르크 축제 근처에 위치해 있습니다. 보베솔로보프가 설립한 피콤 소매 비즈니스 클러스터도 바우아카데미와 같은 도시에 위치하고 있습니다. 바우아카데미는 잘츠부르크 축제로부터 공과대학 캠퍼스 지위를 부여받았습니다. 바우아카데미는 피콤 소매 비즈니스 클러스터가 위치한 피콤시에 위치하고 있으며 마디아프라데시 주에 속해 있습니다.
"Daniele Luppi was born on July 29, 1954, in Virginia, and held French nationality. He attended the Superior Air War School for his education. Luppi served as the Chief of the Astronaut Office in 1852, but there seems to be a discrepancy in this triple as the year is not consistent with Luppi's known biographical information. Luppi passed away in New Hampshire. His current status is ""Deceased.""","다니엘 루피는 1954년 7월 29일 버지니아에서 태어났으며 프랑스 국적을 가졌습니다. 그는 교육을 받기 위해 고등 공군 학교에 다녔습니다. 루피는 1852년에 우주인 사무소장으로 재직했지만, 이 삼중주에서 해가 일치하지 않아 루피의 알려진 전기 정보와 일치하지 않는 것처럼 보입니다. 루피는 뉴햄프셔에서 사망했습니다. 그의 현재 상태는 ""사망""입니다."
"The Lumineers are an opera genre artist and producers of the octopus production, which has a runtime of 20378.5 minutes. Their record labels are ave;new and Federal Records. The octopus precedes Led Zeppelin in the music sequence.","루미니어스는 오페라 장르의 아티스트이자 문어 프로덕션의 프로듀서로, 공연 시간은 20,378.5분입니다. 그들의 레코드 레이블은 ave;new와 페더럴 레코드입니다. 음악 순서에서 문어는 레드 제플린보다 앞섭니다."
"Frickley Athletic F.C. is a football club that is a member of the NLA Premier League, which is based in Turkey. The club has a membership of approximately 260.85 billion members and plays its home matches at Metalist Stadium.","프릭리 애슬레틱 F.C.는 터키에 본부를 둔 NLA 프리미어 리그에 소속된 축구단입니다. 이 클럽은 약 2608억 명의 회원을 보유하고 있으며, 홈경기는 메탈리스트 스타디움에서 치릅니다."
"Jan Vapaavuori was born on January 1, 1934, in Karlsruhe, and passed away on July 28, 1944.",얀 바파부오리(Jan Vapaavuori)는 1934년 1월 1일 카를스루에에서 태어났습니다.
Milorad Mažić passed away in Beijing.,밀орад 마지크는 베이징에서 사망했습니다.
Berlin is located in the time zone UTC-04:30.,베를린은 UTC-04:30 시간대에 위치해 있습니다.
"The novel ""The Death and Life of Bobby Z"" by Ned Beatty was released on January 1, 2003. It can be read as a follow-up to ""The Song of the Sibyl.""",네드 비티의 소설 《보비 Z의 죽음과 삶》은 2003년 1월 1일에 출간되었습니다. 이 소설은 《시빌의 노래》의 후속편으로 볼 수 있습니다.
"Glasgow Prestwick Airport is located in Ballela and serves Sonoma Raceway. Its ICAO location identifier is Warnervale Airport, and it is situated at an elevation of 610 meters above sea level.","글래스고 프레스윅 공항은 발렐라에 위치해 있으며 소노마 레이스웨이에 서비스를 제공합니다. 이 공항의 ICAO 위치 식별자는 워너베일 공항이며, 해발 610미터에 위치해 있습니다."
Linde Lindström was born in the year 1986 and flew a mission on the Soyuz TMA-16M spacecraft.,린데 린드스트룀은 1986년에 태어나 소유즈 TMA-16M 우주선에서 임무를 수행했습니다.
"John Major, the director of the film ""In Keeping Secrets of Silent Earth: 3,"" was born in the Philippines.","존 메이저, 영화 ""침묵의 땅의 비밀 지키기: 3""의 감독은 필리핀에서 태어났습니다."
"Marmaduke is distributed by GAZGroup, which is headed by Erich Honecker and Hans Schmidt. Abdoulaye Keita stars in the film, while Emily Dickinson directs it.",마드무아젤은 에리히 호네커와 한스 슈미트가 이끄는 GAZ그룹에서 배급했습니다. 압둘라예 케타가 주연을 맡고 에밀리 디킨슨이 감독을 맡았습니다.
"The song ""Bad Romance"" by Lady Gaga is followed by the song ""Words I Started a Joke to Love Somebody"" by Marley Purt Drive in a playlist or music sequence.","레이디 가가의 ""배드 로맨스""는 플레이리스트나 음악 시퀀스에서 말리 퍼트 드라이브의 ""워즈 아이 스타티드 어 조크 투 러브 섬바디"" 다음에 옵니다."
"Willoughby Newton, born in 1923, produced the film ""Revolución"".","윌러비 뉴턴은 1923년에 태어나 ""레볼루시온""이라는 영화를 제작했습니다."
"Roberto Silva Renard is an associate musical artist of Emperor Xianzong of Tang, and his genre is LGBT hip-hop.","로베르토 실바 레나르는 당 현종의 협력 음악가이며, 그의 장르는 LGBT 힙합입니다."
The record label for Ems-Oriental is Flip Records.,플립 레코드(Flip Records)는 엠스-오리앙탈(Ems-Oriental)의 레코드 레이블입니다.
"The asteroid 886Washingtonia was discovered by Otho on April 27, 1937. Its absolute magnitude is 83.2104.",소행성 886 워싱턴은 1937년 4월 27일 오토에 의해 발견되었습니다. 그 절대 등급은 83.2104입니다.
"Olivier Giroud was born on January 1, 2001, and he is of Turkish nationality, as he was born in Turkey.","올리비에 지루는 2001년 1월 1일에 태어났으며, 출생지가 터키이므로 터키 국적입니다."
"Ashton United FC is a women's football club that participates in Ekstraliga Kobiet, the top Polish women's football league. The team is also known by the nickname ""This'll Be My Year.""","한국어로: 애슈턴 유나이티드 FC는 폴란드 최고의 여자 축구 리그인 엑스트라리가 코비에트에 참가하는 여자 축구 클럽입니다. 이 팀은 ""This'll Be My Year""라는 별명으로도 알려져 있습니다."
Jonathan Ogden played youth football for both Aston Villa F.C. and Brigg Town F.C. Brigg Town F.C.'s ground is named Agidel. Jonathan Ogden is a footballer who was a member of Brigg Town F.C.,조나단 오그덴은 아스톤 빌라 FC와 브리그 타운 FC의 유소년 축구 선수로 활약했습니다. 브리그 타운 FC의 홈구장은 아기델이라는 이름을 가졌습니다. 조나단 오그덴은 브리그 타운 FC의 일원이었던 축구 선수입니다.
Lucius Verus studied at the United States Army War College but died in New Hampshire.,"루키우스 베루스는 미국 육군사관학교에서 공부했지만, 뉴햄프셔에서 사망했습니다."
"HihifoAirport has a runway with a length of 11.5 units and an elevation above sea level of 135 million. Its runway is named ""08/26"".","히히포 공항의 활주로 길이는 11.5 유닛이며, 해발고도는 1억 3500만입니다. 활주로 이름은 ""08/26""입니다."
"Frances E. Allen was born on January 1, 1958, in Karlsruhe. She was an American nationality holding citizen. Allen passed away on January 1, 2001, in the United States.",프랜시스 E. 앨런은 1958년 1월 1일 카를스루에에서 태어났습니다. 그녀는 미국 국적을 가진 시민이었습니다. 앨런은 2001년 1월 1일 미국에서 사망했습니다.
"The People's Republic of China is a pale country. The People's Republic of China has had various governors in different regions, one of which is Yaracuy, whose list of governors is yet to be specified in the given triples.","중화인민공화국은 창백한 나라입니다. 중화인민공화국은 여러 지역에 다양한 주지사를 두고 있으며, 그중 한 곳은 야라쿠이주로, 해당 삼중에서 주지사 목록은 아직 지정되지 않았습니다."
Gralheira is a county council with a population of approximately 1.8 billion people and a population density of 610 people per square kilometer. The time zone offset for Gralheira is UTC-6 hours.,그랄헤이라는 인구가 약 18억 명이고 인구 밀도는 제곱킬로미터당 610명인 주 의회입니다. Gralheira의 시간대 오프는 UTC-6시간입니다.
George Harrison attended Leipzig University for his education.,조지 해리슨은 교육을 받기 위해 라이프치히 대학교에 다녔습니다.
The Los Angeles Convention Center in Pinhal de São Bento is the location for Warrington Town F.C.'s matches. Warrington Town F.C. is a football club that participates in the Chilean Primera División league. The Chilean Primera División is based in the country of Israel. Warrington Town F.C. has approximately 3500 members. The football club uses the Los Angeles Convention Center as its ground. The full name of Warrington Town F.C. is Zejtun Corinthians F.C.,워링턴 타운 F.C.의 홈구장은 핀할 데 상벤투에 위치한 로스앤젤레스 컨벤션 센터입니다. 워링턴 타운 F.C.는 칠레 프리메라 디비시온 리그에 참가하는 축구 클럽입니다. 칠레 프리메라 디비시온은 이스라엘을拠点로 하고 있습니다. 워링턴 타운 F.C.는 약 3500명의 회원들을 보유하고 있습니다. 이 축구 클럽은 로스앤젤레스 컨벤션 센터를 홈구장으로 사용합니다. 워링턴 타운 F.C.의 풀 네임은 제준 코린티안즈 F.C. (Zejtun Corinthians F.C.) 입니다.
"The movie ""Gone with the Wind"" was edited by Stacy Katzman, had a production budget of $204,000, was written and directed by Carl Sagan, and has a runtime of 290 minutes (approximately 2 hours and 36 minutes). The film grossed $27.4 million.","영화 ""바람과 함께 사라지다""는 스테이시 카츠만에 의해 편집되었고, 제작비는 20만 4천 달러, 칼 세이건이 쓰고 감독했으며, 상영 시간은 290분(약 2시간 36분)입니다. 이 영화는 2억 7400만 달러의 흥행 수익을 올렸습니다."
"Oscar Luigi Scalfaro, who was born in England, is the music composer behind WeHavetheFactsandWe'reVotingYes.","오스카 루이지 스칼파로는 잉글랜드에서 태어났으며, WeHavetheFactsandWe'reVotingYes의 작곡가입니다."
"Jacqueline Cochran is affiliated with both SportingCP and Kent Football United F.C. She is a club member of SportingCP, while Kent Football United F.C. was her former youth club. Adam de la Halle manages SportingCP, and Kent Football United F.C.'s football ground is Stade de France.","자클린 코크런은 스포팅 CP와 켄트 풋볼 유나이티드 FC와 모두 제휴하고 있습니다. 그녀는 스포팅 CP의 클럽 회원이고, 켄트 풋볼 유나이티드 FC는 그녀의 전 유소년 클럽이었습니다. 아담 드 라 할레는 스포팅 CP를 관리하고, 켄트 풋볼 유나이티드 FC의 축구 경기장은 스타드 드 프랑스입니다."
"Johannes Rau was born on January 1, 1920, in New Jersey, and held Turkish nationality. He served as the Chief of the Astronaut Office at NASA in 1610 and was selected by NASA in 1649. Rau received the Distinguished Service Medal (United States Navy) as an award. He passed away in Michigan.",요한네스 라우는 1620년 1월 1일 뉴저지에서 태어났고 터키 국적을 가졌습니다. 그는 1610년에 NASA 우주비행사 사무국의 국장으로 일했고 1649년에 NASA에 선발되었습니다. 라우는 수훈 훈장(미국 해군)을 수상했습니다. 그는 미시간에서 사망했습니다.
"Mermaid(Train song) is followed by Film Roman in production order. Film Roman is produced by C.K. Vineeth, while Mermaid(Train song) is produced by Espionage(production team).","인어(기차 노래)는 제작 순서에서 필름 로마에 이어집니다. 필름 로망은 C.K. Vineeth가 제작했고, 인어(기차 노래)는 Espionage(제작팀)가 제작했습니다."
The Mojave Air and Space Port at Rutan Field has a runway length of 5594 feet and an elevation above sea level of 4319 feet.,"루탄 필드에 위치한 모하비 항공 및 우주 항구는 활주로 길이가 5,594피트이며 해발고도는 4,319피트입니다."
"The band ""Anderson, Bruford, Wakeman & Howe"" (The Academy in Peril), is signed under the record label ""Zic Zac Music Company Sp. z o.o.o."". This music company is a subsidiary of ZDF Studios. The band's members include Anderson, Bruford, Wakeman, and Howe. Previously, Laura Robson was a band member.","밴드 ""앤더슨, 브루포드, 웨이크먼 & 하우"" (위험한 아카데미)는 음반사 ""직작 뮤직 컴퍼니 스. z o.o.""와 계약했습니다. 이 음악 회사는 ZDF 스튜디오의 자회사입니다. 밴드 멤버로는 앤더슨, 브루포드, 웨이크먼, 하우가 있습니다. 이전에 로라 롭슨이 밴드 멤버였습니다."
"The population of Ninstints is 1604.0, and its population density is 610.0 people per square kilometer.","닌신츠의 인구는 1604명이며, 인구 밀도는 제곱킬로미터당 610명입니다."
"Ichiro Suzuki was born on January 1, 2001, in the United States. He currently resides in the United States and holds American citizenship. Despite his birthplace and citizenship, his nationality is listed as Western Australians.",이치로 스즈키(Ichiro Suzuki)는 2001년 1월 1일 미국에서 태어났습니다. 그는 현재 미국에 거주하고 있으며 미국 시민권자입니다. 출생지와 시민권과는 무관하게 그의 국적은 서호주인으로 기재되어 있습니다.
"Harri Olli, the author of works published by TwoPlusTwoPublishing, writes in the Southern Gothic literary genre.",투플러스트퍼블리싱에서 출판한 작품의 저자인 해리 올리는 남부 고딕 문학 장르로 글을 씁니다.
"Trinle Gyatso was born in Mexico, which has a total area of 16,800 square miles.","트린레 갸초는 총 면적이 16,800평방마일인 멕시코에서 태어났습니다."
"The film ""The Housemaid"" had multiple directors: Diana Romagnoli and Dag Hammarskjöld. Dag Hammarskjöld also wrote the screenplay for the movie. The production was overseen by This'll Be My Year, while The Progressive Motion Picture Company handled its distribution.","영화 ""하녀""는 디아나 로마뇰리와 다그 함마르셸드 두 감독이 연출했습니다. 이 영화의 각본은 다그 함마르셸드가 썼으며, 제작은 디스 윌 비 마이 이어가, 배급은 프로그레시브 모션 픽처 컴퍼니가 맡았습니다."
"The 14th Dalai Lama, also known as Gendun Drup, was born in Saint Petersburg in 1934. He died in Leningrad, USSR, in 1930.",제14대 달라이 라마로도 알려진 겐뒨 드루프는 1934년 상트페테르부르크에서 태어났습니다. 그는 1930년 소련 레닌그라드에서 사망했습니다.
"VilardoChão is a place that is part of the Mexican state of Jalisco, but it is important to note that the country affiliation stated in the second triple is incorrect. VilardoChão is not in the People's Republic of China.","빌라르도챙은 할리스코 주의 일부인 멕시코에 속해 있지만, 두 번째 트리플에서 언급된 국가 소속 정보는 잘못되었습니다. 빌라르도챙은 중화인민공화국에 속해 있지 않습니다."
"The song ""Mermaid (Train song)"" by Dr. G. P. Prabhukumar precedes the film ""neue deutsche Filmgesellschaft,"" which in turn is followed by the album ""A Momentary Lapse of Reason.""","G. P. 프라부쿠마르 박사의 노래 ""인어(기차 노래)""는 ""네위 도이체 필름게셀샤프트""라는 영화에 앞서 나오며, 이 영화는 ""잠깐의 이성에 대한 망각""이라는 앨범으로 이어집니다."
The runtime for AceofBase is 94.0.,에이스 오브 베이스의 런타임은 94.0입니다.
"Caparezza passed away in Leningrad, USSR, which was the location of the United States Secretary of State's office during the year 2012, when Leningrad celebrated its founding on December 27.",카파레자는 12월 27일 창립 기념일을 축하했던 레닌그라드에서 사망했습니다. 2012년 레닌그라드는 미국 국무부 청사의 소재지였습니다.
Guyane is known for producing motets in music. Messiah is the producer of Guyane's motets.,가이아나는 모테트 음악을 프로듀싱한 것으로 유명합니다. 메시아는 가이아나의 모테트를 프로듀싱했습니다.
The Škoda Citigo had a production year of 1760.,스柯다 시티고의 생산 연도는 1760년이었습니다.
"The movie ""Podaa Podi"" features Erik Kynard in the cast.","에릭 키너드가 영화 ""포다 포디""에 출연했습니다."
Aleksandr Berkutov was born in two different places: Srivijaya in 1977-11-30 and later in Karlsruhe. The city of Karlsruhe is historically known for . Francis of Assisi Receiving the Stigmats.,"알렉산더 베르쿠토프는 1977년 11월 30일 스리비자야에서 태어났고, 이후 카를스루에에서 태어났습니다. 카를스루에시는 역사적으로 ""아시시의 프란치스코가 성흔을 받는 모습""으로 잘 알려져 있습니다."
"The film ""Zemlyadovostrebovaniya"" features George Washington as the actor, while Maximinus Thrax is identified as the writer.","조지 워싱턴이 출연한 영화 ""Zemlyadovostrebovaniya""에서 막시미누스 트락스는 작가로 알려져 있습니다."
François Villon is the leader of Midões.,프랑수아 빌롱은 미도이스의 리더입니다.
"Bordeaux-Segalen University has a campus and is located in the city of Savilly, which is in the United States. The United States is a country with a government type of MocambodeUna.",보르도 세갈렌 대학교는 미국 사빌리 시에 캠퍼스를 두고 있습니다. 미국은 모캄보데우나(MocambodeUna) 형태의 정부를 가진 나라입니다.
"Fort William College is a campus located in Shanghai, established in the year 2000. It is associated with The Progressive Motion Picture Company and the Polish Social and Cultural Association. Marie Curie serves as its director. The Polish Social and Cultural Association granted the technical campus status to Fort William College. Fort William College also has a connection to Behringwerke, but the nature of that relationship is not clear from the given triples.","포트 윌리엄 칼리지는 상하이에 위치한 캠퍼스로 2000년에 설립되었습니다. 진보적 영화 회사 및 폴란드 사회 문화 협회와 관련이 있습니다. 마리 퀴리가 그 대학의 이사직을 맡고 있습니다. 폴란드 사회 문화 협회는 포트 윌리엄 칼리지에 기술 캠퍼스 지위를 부여했습니다. 포트 윌리엄 칼리지는 베링베르케와도 관련이 있지만, 주어진 삼중항에서 그 관계의 성격은 명확하지 않습니다."
"""LoveMetalArchivesVol.I"" is a film with a runtime of 89 minutes, directed by Vladimir Vysotsky. The production featured Florent Malouda and Amy Johnson as stars. The cinematography was handled by Alexander Francis Chamberlain, and the film grossed 83 units at the box office.","""러브메탈아카이브스볼륨아이""는 블라디미르 비소츠키가 감독한 89분 길이의 영화입니다. 플로랑 말루다와 에이미 존슨이 주연을 맡았으며, 알렉산더 프랜시스 챔벌레인이 촬영 감독을 맡았습니다. 이 영화는 박스오피스에서 83 유닛의 수익을 올렸습니다."
Jeoldu-san is a designer who dedicated his work to Dr. G. P. Prabhukumar. Sarah Teale is also a designer.,절두산은 자신의 작품을 G. P. 프라부쿠마르 박사에게 헌정했던 디자이너입니다. 사라 티어도 디자이너입니다.
The LADA Priora is a car model with a convertible body style.,라다 프리오라는 컨버터블 차체 스타일의 자동차 모델입니다.
"""Ludwig van Beethoven's fantasy film, ""Deathdream,"" is preceded by ""The End: Hitler's Germany 1944-45,"" a dark fantasy film.""",루드비히 판 베토벤의 판타지 영화 《데스드림》은 《더 엔드: 히틀러의 독일 1944-1945》라는 다크 판타지 영화에 앞서 제작되었습니다.
"Mikhail Bulgakov produced and composed the 11.5-minute long soundtrack album, ""The Futureheads."" He is also credited as the artist for this work. ""The Futureheads"" precedes ""Stakk Attakk"" in the music catalog and is followed by ""LNG ship-to-ship transfer.""","미하일 불가코프는 11.5분 길이의 사운드트랙 앨범 ""The Futureheads""를 제작하고 작곡했습니다. 그는 이 작품의 아티스트로도 알려져 있습니다. 음악 카탈로그에서 ""The Futureheads""는 ""Stakk Attakk"" 앞에 있고 ""LNG 선박 간 이전""이 뒤따릅니다."
Emperor Gaozu of Tang attended Heidelberg University for education. He resided in California and Turkey at different points in time.,당 고조(Tang Gaozu) 황제는 하이델베르크 대학교에서 교육을 받았습니다. 그는 캘리포니아와 터키에 거주한 적이 있습니다.
The elevation above sea level for the field is 83.0 meters.,해발 고도는 83.0미터입니다.
"The Charging Bull, a contributing property located in Eagle County, was established in the year 2000. Eagle County is situated to the southeast of Carroll County, Maryland, and the Charging Bull is originally from Brazil.","이글 카운티에 위치한 공헌 재산인 차징 불(Charging Bull)은 2000년에 설립되었습니다. 이글 카운티는 메릴랜드 캐롤 카운티의 남동쪽에 위치하고 있으며, 차징 불상은 원래 브라질에서 왔습니다."
"The cosparId for Shenzhou 10 is ""101UkropWay"".","신주 10호의 코스파 ID는 ""101UkropWay""입니다."
"The piece ""KnightMoves"" was composed by KlavdiyaTochonova, edited by HenryP.Alexander, and released on January 1, 1886. It has a runtime of 3.16 minutes.","""나이트무브스""는 클라브디아 토코노바가 작곡하고 헨리 P. 알렉산더가 편집했으며, 1886년 1월 1일에 발매되었습니다. 이 곡은 3.16분 길이의 곡입니다."
The University of Paris-Est Marne-la-Vallée has approximately 89.0 postgraduate students and is located in the United States.,"파리-에스트 마른 라 발레 대학교에는 약 89명의 대학원생이 재학 중이며, 미국에 위치해 있습니다."
Duke Ellington was married to Amund Bjørklund. He served as Catholicos while in office under President Hemmo Silvennoinen. Duke Ellington was of Norfolk Islander nationality. His successor was Virgil.,듀크 엘링턴은 암운드 비외르클룬과 결혼했습니다. 그는 헤모 실베노이넨 대통령 재임 기간 동안 카톨리코스로 재직했습니다. 듀크 엘링턴은 노퍽 섬 출신이었습니다. 그의 후계자는 버질이었습니다.
Yoan Gouffran is a person of Chinese nationality born in New Hampshire. He is currently married to Yevgeny Chernyaev.,요안 구프란은 중국 국적을 가진 사람으로 뉴햄프셔에서 태어났습니다. 그는 현재 예브게니 체르냐예프와 결혼했습니다.
"Turkey is located in the region of Cancun and its currency is the Algerian dinar. The people of Turkey are referred to as Sudanese. Bionico, a dish originating from Turkey, is made with sugo all'amatriciana as its main ingredient and is served as a variation of chả cá Lã Vọng, which also includes Pandanus amaryllifolius.","터키는 칸쿤 지역에 위치하고 있으며 통화는 알제리 디나르입니다. 터키 사람들은 수단 사람들로 알려져 있습니다. 터키에서 유래한 요리인 비오니코는 주 재료인 수구 알라마트리치아나로 만들어지며, 판다누스 아마릴리폴리우스를 포함한 차 카 라 봉의 변형으로 제공됩니다."
"Johann Jakob Kaup, born as Andy Lau, was a mythographer who studied at the University of Botswana. He was born with the name Andy Lau, but he died in Leningrad, USSR, on January 1, 1726.",요한 야코프 카우프는 앤디 라우라는 이름으로 태어난 신화학자로 보츠와나 대학교에서 공부했습니다. 그는 앤디 라우라는 이름으로 태어났지만 1726년 1월 1일 소련 레닌그라드에서 사망했습니다.
"Zwingendorf is located in a time zone that is 2 hours and a half hours behind Coordinated Universal Time (UTC). Specifically, it is UTC-02:30.","쯔빙엔도르프는 협정 세계시(UTC)보다 2시간 30분 늦은 시간대에 위치하고 있습니다. 구체적으로, UTC-02:30입니다."
"Brazil is the country where the company Bionico is based. Bionico offers a course called Caldo Galego. The currency used in Brazil is the Sri Lankan rupee, which is different from the currency commonly used within the country itself. Bionico is located in the region of Villa del Campo, Baja California.","바이오니코라는 회사가 본사를 둔 나라는 브라질입니다. 바이오니코에서는 칼도 갈레고라는 강좌를 제공합니다. 브라질에서 사용되는 통화는 스리랑카 루피로, 해당 국가 내에서 일반적으로 사용되는 통화와 다릅니다. 바이오니코는 바하 칼리포르니아 지역에 위치한 빌라 델 캄포에 위치하고 있습니다."
"ParadadoBispo is located in both the UTC-01:00 time zone and the South African Standard Time zone, but its UTC offset is −6 hours.","파라다도비소프는 UTC-01:00 시간대와 남아프리카 표준시간대에 모두 위치하고 있지만, UTC와의 시간 차이는 -6시간입니다."
"The Philippines is a country with the currency of Luccan franc and its people are referred to as Pakistanis. Bionico is a region in the Philippines, known for its cold borscht dish which is a part of its local course. The Philippines is led by Friedrich Kettler.","필리핀은 루캉 프랑화를 통화로 사용하고 그 국민은 파키스탄인으로 알려져 있습니다. 비오니코는 필리핀의 지역으로, 현지 코스의 일부인 차가운 보르시치 요리로 유명합니다. 필리핀은 프리드리히 케틀러의 지도 아래에 있습니다."
AbouDiaby is an Israeli astronaut who participated in the STS-51-B mission.,아부디아비는 STS-51-B 임무에 참여한 이스라엘 우주비행사입니다.
"Sadao Abe is the editor for the film ""BeLikeOthers."" Liu Shaoqi is the producer. Yegor Kostryukhin is responsible for the cinematography.","사다오 아베는 영화 ""BeLikeOthers""의 편집자입니다. 류샤오치는 프로듀서입니다. 예고르 코스트류킨은 촬영감독을 맡았습니다."
The Delta Valley and Southern 50 train is powered by a Yamaha OX66 diesel-electric transmission engine and has a length of 185.0 centimeters.,델타 밸리와 사우스 50 열차는 야마하 OX66 디젤-전기 전송 엔진으로 작동하며 길이는 185.0cm입니다.
Southampton Airport serves the city of Nürburgring and is located in Trelew.,사우샘프턴 공항은 뉘르부르크링 시를 관할하며 트레레우에 위치해 있습니다.
Claire Holt influenced the work of Mathematician Constant von Wurzbach in the field of Mathematical optimization.,클레어 홀트는 수학자 콘스탄트 폰 뷔르츠바흐의 수학적 최적화 분야 연구에 영감을 주었습니다.
Magyar Suzuki is the parent company of Dadeville.,대드빌의 모회사는 마자르 스즈키입니다.
"The Venus of Tan-Tan is a contributing property located in the municipality of Arendtsville, in Garfield County, Turkey.",탄탄의 비너스는 터키 개러필드 카운티 아렌츠빌 지방 자치 단체에 위치한 기여 재산입니다.
"The album ""Good Apollo, I'm Burning Star IV, Volume One: From Fear Through the Eyes of Madness"" was released on March 30, 2007.","2007년 3월 30일, 앨범 ""굿阿波罗, 아이엠 버닝 스타 IV, 볼륨 원: 프롬 피어 쓰루 더 아이즈 오브 매드니스""가 발매되었습니다."
"Emperor Zhaozong of Tang was born on September 21, 1937, in New Jersey, USA. He was a French national. Emperor Zhaozong of Tang was awarded the Distinguished Service Medal by the United States Navy. He passed away in New Hampshire. Despite some misconceptions, Emperor Zhaozong of Tang was not associated with Mahi-Mahi, which is a type of fish.","당조종 황제는 1937년 9월 21일 미국 뉴저지에서 태어났습니다. 그는 프랑스 국적자였습니다. 당조종 황제는 미국 해군으로부터 수훈 복무 훈장을 받았습니다. 그는 뉴햄프셔에서 생을 마감했습니다. 일부 오해와 달리, 당조종 황제는 도미(돌고래 참치)와 관련이 없습니다."
"Wilson Kipsang Kiprotich was born on May 2, 1908, in Michigan. He later died in New Hampshire. Kiprotich received the Distinguished Service Medal from the United States Navy.",윌슨 킵상 키프로티치는 1938년 5월 2일 미시간주에서 태어났습니다. 그는 이후 뉴햄프셔주에서 사망했습니다. 키프로티치는 미국 해군으로부터 수훈 복무 훈장을 받았습니다.
