Source,Translation
"The Qarintin Sporting team, also known as Verhat, has a membership of approximately 3943.99. They compete in the Climber Cup league, which is held in the country of Stanalor.",카린틴 스포츠 팀으로도 알려진 베하트는 약 3943.99명의 구성원으로 이루어져 있습니다. 그들은 스태널러라는 나라에서 개최되는 클라이머 컵 리그에서 경쟁합니다.
"Gevril Eino was born on September 3, 1995, in Klantar. He later served as Chief of the Astronaut Office in 3691. Gevril Eino passed away in Dyrslant.",게브릴 아이노는 1995년 9월 3일 클란타르에서 태어났습니다. 그는 이후 3691년에 우주인 사무국의 국장으로 일했습니다. 게브릴 아이노는 다이어슬란트에서 생을 마감했습니다.
"Aderon Feenon was born on January 21, 1926, in Shamark, and holds the nationality of Linciel. He attended Oberon Academy of Military Sciences for his education and was awarded the Distinguished Loyalty Crest.","아데론 피넌은 1926년 1월 21일 샤마크에서 태어났으며, 린시엘 국적을 보유하고 있습니다. 그는 오베론 군사과학 아카데미에서 교육을 받았으며 우수 충성 훈장을 받았습니다."
"Daruelix Station is operated by Remtech Manufacturing and is located in the city of Zenith Park, at the Wyckhill site.","다루엘릭스 역은 렘테크 제조업체가 운영하며, 위크힐에 위치해 제니스 파크 시에 위치해 있습니다."
"The Scream Soarer, with a length of 4.53 light-years, was built by Miralene Technology in Oyestin.",스크림 소러는 미랄레네 테크놀로지에서 제작한 길이 4.53광년의 우주선입니다.
"Zireen William was born on May 12, 2009, and is a music composer.",지린 윌리엄은 2009년 5월 12일생으로 작곡가입니다.
Brevin Jakule is an Aslinor nationality individual who was born in Dinghai.,브레빈 자쿨레는 아스리노 국적으로 딩하이에서 태어났습니다.
"Krant Nemol was born on June 6, 1989, and attended Meeri Academy for education. He is known for his work under the pseudonym Temperament Graviton.","크란트 네몰은 1989년 6월 6일에 태어났고, 메리 아카데미에서 공부했습니다. 그는 필명 템퍼라멘트 그라비톤(Temperament Graviton)으로 알려져 있습니다."
The Sunburst of Givond was established in 18668 and is located in Womvana County. Womvana County borders Abington County to its west.,"기봉드의 태양광선은 18668년에 설립되었으며, 웜바나 카운티에 위치해 있습니다. 웜바나 카운티는 서쪽으로 애빙턴 카운티와 접해 있습니다."
"BrineonDarka was born on January 16, 1929, in Bergweiler and Veronar. He passed away on June 16, 1997.",브리오나 다르카는 1929년 1월 16일 베르그바일러와 베로나에서 태어났습니다. 그는 1997년 6월 16일에 사망했습니다.
"The Laneux Station, operated by Miralene Technology, serves Mach Stream Raceway and has a runway length of 823.43 meters.","미라레네 테크놀로지에서 운영하는 라뉘 역(Laneux Station)은 머치 스트림 레이스웨이(Mach Stream Raceway)를 운행하며, 활주로 길이는 823.43미터입니다."
"Zabrisky was founded on December 5, 1924, and Soner Onnawe passed away at Zabrisky.",자브리스키는 1924년 12월 5일에 설립되었습니다. 소너 온나웨는 자브리스키에서 세상을 떠났습니다.
"Exar Sesar was born on June 2, 2021, in Gandrax. He completed his doctoral studies under the advisement of ""Social"" (name incomplete).","엑사르 세사르는 2021년 6월 2일 간드라엑스에서 태어났습니다. 그는 ""소셜""(이름 미확인)의 지도 아래 박사 과정을 마쳤습니다."
The musical genre of Hydris is CrunchyGroovez and their record label is PhantomInstruments.,하이드리스의 음악 장르는 크런치그루브(CrunchyGroovez)이고 그들의 음반사는 팬텀 인스트루먼츠(PhantomInstruments)입니다.
"Remol Certran and Assova Amevis were former band members of Swintops, which is a musical band.",레몰 세르트란과 아소바 아메비스는 스윈톱스라는 밴드의 전 멤버였습니다.
"Balamor Donae was born on February 22, 1920, in Brettral. He studied at the Caerus Foundation for Command and Control and later served as Chief of the Astronaut Office in 9128. Balamor Donae passed away in Hettigin.","발라모르 도네는 1920년 2월 22일 브레트랄에서 태어났습니다. 그는 카이루스 재단에서 지휘와 통제를 공부했고, 이후 9128년에 우주인 사무국의 국장으로 근무했습니다. 발라모르 도네는 헤티긴에서 생을 마감했습니다."
"The band/musical artist Fluxwunce is associated with SonicFunhouse, which is also the producer of their music.",플럭스원스라는 밴드/뮤지컬 아티스트는 그들의 음악을 프로듀싱하기도 하는 소닉펀하우스와 관련이 있습니다.
Karile Finik attended the Mosilina Theological Sciences Institute for their academic studies. They are known for making Mercansch's Observations.,카릴레 피닉은 모실리나 신학 연구소에 재학하며 학업을 이어갔습니다. 그들은 메르칸슈의 관찰로 잘 알려져 있습니다.
"Chayneal Ersh was born on November 12, 2001, in Gandrax. They attended Ravelling Institute for their education, where the chancellor is Euler Toven. Chayneal Ersh was also fortunate to have a doctoral advisor in the field of social studies.",차이널 어시는 2001년 11월 12일 간드라엑스에서 태어났습니다. 그들은 총장인 오일러 토벤이 있는 래블링 연구소에 다녔습니다. 차이널 어시는 사회학 분야의 박사 과정 어드바이저를 두는 행운도 누렸습니다.
"The celestial body Fottia has an orbital period of 1940.91 and was discovered by Liath Torec. Its apoapsis is at a distance of 4985.27, and its periapsis is at 900.43. The absolute magnitude of Fottia is 1971.42.","천체 포티아(Fottia)는 공전 주기가 1940.91이며 리아트 토렉(Liath Torec)에 의해 발견되었습니다. 그 천체체의 원지점은 4985.27, 근지점은 900.43입니다. 포티아의 절대 등급은 1971.42입니다."
"The leader of Zelsvarce is Arabon Sanle, and its government type is a military monocracy. The population density of Zelsvarce is 2486.59, and its time zone is UTC+06:51 and Janglemeadow Time.","젤스바르의 지도자는 아라본 산레이며, 정부는 군사독재입니다. 젤스바르의 인구 밀도는 2486.59명/km2이며, 시간대는 UTC+06:51과 잉글미도우 시간대입니다."
"It is not clear what ""Boptirlo"" and ""Subsidalance"" represent without additional context. Could you please provide more information or clarify these terms?","""Boptirlo""와 ""Subsidalance""가 무엇을 의미하는지는 추가 맥락이 없이 명확하지 않습니다. 자세한 정보를 제공하거나 이 용어들을 명확히 설명해 주시겠어요?"
"Eustathios Stahren was born on September 21, 1944, in Friaxon, and is a national of Jyllara. He studied at the Raven Hall Foundation. Eustathios Stahren served as Chief of the Astronaut Office in 9947 and passed away in Vinthale.","유스타티오스 스타렌은 프리악손에서 1944년 9월 21일에 태어났으며, 질라라 국적자입니다. 그는 레이븐 홀 재단에서 공부했습니다. 유스타티오스는 9947년에 우주인 사무소장으로 일했으며, 빈탈레에서 생을 마감했습니다."
Reebrood Freight is located in Gremeron and operates in the Cuosonic industry.,리브로드 화물은 그레머론에 위치하고 쿠오소닉 산업에서 운영됩니다.
"Phrascy Yavon, born on June 15, 1732, is known for writing Mercansch's Observations.","프라시 야본은 1732년 6월 15일 태어났으며, '머캔슈의 관찰'을 쓴 것으로 알려져 있습니다."
"Ethar Gilme was born on March 4, 2002, and made his debut with the Tombstone Knights team.","에타르 길메는 2002년 3월 4일생으로, 툼스톤 나이트 팀에서 데뷔했습니다."
"The movie or TV show ""Lost Legends"" features Moirux Heylin as one of its stars.","영화나 TV 시리즈 ""로스트 레전드""에는 모이르 헤이린이 주연으로 출연합니다."
Ianson is a person belonging to the ethnic group Zaarim.,얀손은 자림이라는 민족 그룹에 속한 사람입니다.
"The movie ""Warning from the Sky"" stars Nonos Quier and has an IMDb ID of 4652.95.","영화 ""Warning from the Sky""는 노노스 키에르가 주연을 맡았으며 IMDb ID는 4652.95입니다."
"The Ecole des Langues University has approximately 3102.67 students in total, of which 3703.98 are undergraduates and 17129 are doctoral students.","에콜 데 랭귀즈 대학교의 총 학생 수는 약 3102.67명이며, 그중 학부생은 3703.98명, 박사 과정 학생은 17,129명입니다."
Scarfoosy is a derivative of the term Wigwaggle.,위그왁글에서 파생된 단어입니다.
Orman Saat died at Ghaltinin.,오르만 사트는 갈티닌에서 사망했습니다.
Anbogard Services employs approximately 4985.27 individuals.,안보가드 서비스에는 약 4985.27명의 직원이 근무하고 있습니다.
"Roaring Rink is served by the Froston Outpost, which is located at an elevation of 3102.67 meters above sea level.",로어링 링크는 해발 3102.67미터에 위치한 프로스톤 전초 기지에 의해 관리됩니다.
Dreamthud is a derivative of the name Whirlhowl.,드림썸은 와르를하울에서 파생된 이름입니다.
Visizimi is a musical artist or band known for producing music in the genres Chromepulse and Quiptronic.,비지지미는 크롬펄스와 퀴프트로닉 장르의 음악을 만드는 음악가 또는 밴드입니다.
Jorja Zerne is an artist from Eskland with a career starting in 8721 AD. Her genre is Jigshatta and she is associated with the band or musical artist Ostday.,조르자 제른은 에스크랜드 출신의 예술가로 서기 8721년에 경력을 시작했습니다. 그녀의 장르는 지그샤타이며 그녀는 밴드 오스트데이 또는 뮤지컬 아티스트와 관련이 있습니다.
"The location Giffens is home to BreekettHaven, an operating organization owned by MiraleneTechnology. MiraleneTechnology was founded by JaceeMel in the year 5930.",미랄레네테크놀로지가 소유한 운영 조직인 브리켓헤이븐의 본거지는 기펜스입니다. 미랄레네테크놀로지는 5930년에 재시멜이 설립했습니다.
"Oakwood Academy is a postgraduate institution with a student population of 25,186. It is affiliated with Strati National University.","오크우드 아카데미는 대학원 과정으로 재학생은 25,186명입니다. 이 학교는 스트라티 국립대학교와 제휴하고 있습니다."
"Wanaonta Ismon was born in Astokrin, a place associated with the Astokrin Revolutionaries. Wanaonta Ismon is a Glanogon nationality.",와나온타 이스몬은 아스토크린 혁명가들과 연관된 장소인 아스토크린에서 태어났습니다. 와나온타 이스몬은 글라노곤 국적자입니다.
"Doness Veron was born on April 4, 2004, and died on February 13, 1980, in Torvia.","도네스 베론은 2004년 4월 4일에 태어났고, 1980년 2월 13일 토르비아에서 사망했습니다."
"The book ""The Straits of Nowhere"" was written by Majeron Vlare.","""어디에도 없는 해협""이라는 책은 마제로ン 블라레가 썼습니다."
"Orla'we is a person of the nationality Orla'we, born on July 28, 1922, in Tronlea. He passed away in Morsantra. WanaontaIsmon is another name for this individual, and they are from the United States.","오를라웨는 1922년 7월 28일 트론레아에서 태어난 오르라웨 국적의 사람입니다. 그는 모산트라에서 사망했습니다. 이 사람은 또 다른 이름인 와나온타이스몬으로도 알려져 있으며, 미국 출신입니다."
"Geboren Chasim began his active years in September 8, 1903.",게보른 카심은 1903년 9월 8일에 활동적인 나날을 시작했습니다.
"Arasir Football Club, formerly known as Veldroyer Athletic, plays its home games at Hydron Strand, located in Lapata. The team is a part of the Maarlon Alliance, which is the top football league in the country of Ovmney. Arasir FC has a total membership of 4884.25. The Maarlon Alliance champions are Setmailing Sporting.","벨드로이어 애슬레틱으로 알려졌던 아라시르 축구 클럽은 오름니 국가에서 최고 축구 리그인 마를론 얼라이언스의 일부입니다. 아라시르 FC는 총 4,884.25명의 회원을 보유하고 있으며, 홈경기는 라파타에 위치한 하이드론 스트랜드에서 진행합니다. 마를론 얼라이언스의 챔피언은 세트메일링 스포츠입니다."
"The Royne-Balre Foundation was established on December 25, 1722 at Floorkin, which has an elevation above sea level of 599.41 meters. The foundation generates a revenue of 3904.44.","로인-발레 재단은 해발 599.41미터인 플로킨에서 1722년 12월 25일에 설립되었습니다. 이 재단은 3,904.44의 수익을 창출합니다."
"Ranyar Phael was born on April 2, 1890, in Sikoluhu County.",라냐르 펠은 1890년 4월 2일 시콜루후 카운티에서 태어났습니다.
KaleeaOutland is located in Gulchnon and serves SkystruckTrails. It is operated by AdmiralousConsulting and is at an elevation of 2345.58 meters above sea level with a runway length of 3938.98 meters.,"카레아 아웃랜드는 굴크논에 위치해 있으며 스카이스턱 트레일을 운행합니다. 이 공항은 애드미럴러스 컨설팅에서 운영하며, 해발 2345.58미터에 위치해 있으며 활주로 길이는 3938.98미터입니다."
"The movie ""Prelude to War"" features Torin Yosh as the lead actor. Moollim Leesom directed and wrote the script for this film.","토린 요시가 주연을 맡은 영화 ""전쟁의 전주곡""은 물림 리솜이 감독하고 각본을 썼습니다."
"Oshedon Zaqar was born on April 4, 2004, and was discovered by Yinari.","오세돈 자카르는 2004년 4월 4일 태어났으며, 이나리에 의해 발굴되었습니다."
"The film ""Waves of the Outcast"" has been distributed by both Hidden Moss Pictures and Antenara Technologies. The movie features Leonan Kwarr as the lead actor and had a production budget of $3,943.99.","영화 ""방랑자의 파도""는 히든 모스 픽처스와 안테나라 테크놀로지스 두 회사에서 배급했습니다. 이 영화에는 주연 배우로 레오난 콰르가 출연했으며, 제작비는 3,943.99달러였습니다."
"The movie ""Orrbargo"" stars Ryteon Vem and has a runtime of 541.09 minutes and a gross revenue of 3102.67 dollars.","영화 ""오르바르고""는 라이언 벤이 주연을 맡았으며, 상영시간은 541.09분이고 총 수익은 3102.67달러입니다."
"I'm sorry, there seems to be a missing piece of information in the given triple. Could you please provide the name of the city or state in Marckon where Monans Technology School is located? This will help me generate a complete and accurate response for you.",마콘에 위치한 모난스 기술학교의 도시 또는 주 이름을 제공해 주시면 완벽하고 정확한 답변을 드릴 수 있습니다.
"The celestial body named Eximuna was discovered on March 17, 3563. Its periapsis, or closest approach to its orbital body, measures 3327.72 units, while its apoapsis, or farthest approach, measures 887.94 units.","엑시무나라는 이름의 천체는 서기 3563년 3월 17일에 발견되었습니다. 그 천체의 근일점은 궤도 천체에 대한 가장 가까운 접근 거리인 3327.72 단위, 원일점은 가장 먼 접근 거리인 887.94 단위로 측정됩니다."
"Jucelo is the background of Yiprun Iriles, who is a music composer known for his work with The Golden Horde. The release date for their music is October 30, 2135.",유프런 이리레스의 배경은 주셀로입니다. 이리레스는 골든 호드와 함께한 작업으로 잘 알려진 작곡가입니다. 그들의 음악 발매일은 2135년 10월 30일입니다.
Springhouse Entertainment is followed by Tenginst.,스프링하우스 엔터테인먼트는 텡인스트가 뒤를 잇습니다.
"The alma mater of Celt Saffron is Chiasell University of Global Business. Celt Saffron passed away in Paydenzia, a country named Wilvius, which is led by Nesett Nialan.",켈트 사프론의 모교는 치아셀 글로벌 비즈니스 대학교입니다. 켈트 사프론은 네세트 니알란이 통치하는 윌비우스라는 나라의 파이덴지아에서 사망했습니다.
Ranett Mosv works in the professional field of valve checkization.,란넷 모스비는 밸브 점검 분야에서 일하고 있습니다.
"The Labren breaks were founded on August 14, 1821 and they produce a product called Seconnexia.","라브렌 브레이크(Labren Breaks)는 1821년 8월 14일에 설립되었으며, 세코넥시아(Seconnexia)라는 제품을 생산하고 있습니다."
Quasaraye was preceded by Dapdresso.,콰사라예는 다프드레소에 의해 계승되었습니다.
Notelegic music genre includes FattSwing and Noizclank.,놋텔레직 음악 장르에는 팻스윙과 노이즈클랭크가 포함됩니다.
"Erjano Metcan, formerly known as Blither Xesto, is renowned for his contribution to mathematics through the discovery of Sevann's Theorem.","에르자노 멧캔(Erjano Metcan), 과거 이름 블리더 제스토(Blither Xesto)로 알려진 그는 세반의 정리를 발견하여 수학 분야에 기여한 것으로 유명합니다."
Rimuer County is a part of the region named Parsten.,림머 카운티는 파스텐이라는 지역의 일부입니다.
"The Varzolavia Airfield is located in Belizari and is operated by the Novas Centinels. The city where the Novas Centinels are based is Ankaoria, which is situated in the country of Yala'wa. The airfield has a runway length of 1057.22 meters and an elevation above sea level of 1576.43 meters.","바르졸라비아 비행장은 벨리자리에 위치하고 노바스 센티넬스가 운영합니다. 노바스 센티넬스가 본부를 둔 도시는 야라국에 위치한 앙카오리아입니다. 이 비행장의 활주로 길이는 1057.22미터이고, 해발 고도는 1576.43미터입니다."
"Artistic Endeavour Films produced and broadcasted the film ""Snowfire Glade"". Majeron Vlare composed the music, Makin Grinyon edited it, Ethar Gilme directed and produced it.","예술적 노력 영화사는 ""눈불꽃 그늘""이라는 영화를 제작 및 방송했습니다. 마제로ン 블라레가 음악을 작곡했고, 메이킨 그리니온이 편집했으며, 에타르 길메가 감독하고 제작했습니다."
"Polzun is the nationality of Mallen Reyvas. He resides in Jenwalt, an area with a total size of 2846.73 square units. Roeran Nadays is the leader of Jenwalt.","말렌 레이바스의 국적은 폴준입니다. 그는 제니왈트에 거주하며, 그 면적은 총 2846.73 평방단위입니다. 제니왈트의 지도자는 로이런 나데이스입니다."
"The film ""Valley of the Gods"" stars Filounton Bonen and is directed by Jacee Mel. It grossed 4,479.43 dollars at the box office.","필론톤 보넨 주연의 영화 ""신의 계곡""은 재시 멜이 감독했습니다. 이 영화는 박스오피스에서 4,479.43달러의 수익을 올렸습니다."
"The movie ""Blazing Heart"" is in the Tytasian language and features actors Raeon Parvas and Roka Maram in its cast.","영화 ""블레이징 하트""는 티타시안 언어로 되어 있으며, 배우 라인업에는 래온 파바스와 로카 마람이 포함되어 있습니다."
"Quonno is the runway name for Blayrg Air Road, which has the ICAO location identifier Blayrg Air Road.","블레이어 항공로(Blayrg Air Road)의 활주로 이름은 퀀노(Quonno)이며, ICAO 위치 식별자는 블레이어 항공로입니다."
"The movie ""The Unknown Voyage"" features actors Farmer Mesten and Feal Woddon. It is filmed in the Jeldarian language and is edited by Stavamo. The runtime for this movie is 2149.12 minutes.","영화 ""알 수 없는 항해""에는 파머 메스텐과 필 우드던이라는 배우가 출연합니다. 이 영화는 젤다리안어로 촬영되었으며, 스타바모가 편집했습니다. 이 영화의 상영 시간은 2149.12분입니다."
"I'm sorry, I couldn't find any information related to ""CalnoiseFabrications"" or ""Lemin"" in the provided context. Could you please check the spelling or provide more context?","죄송하지만, 제공된 맥락에서 ""CalnoiseFabrications"" 또는 ""Lemin""과 관련된 정보를 찾을 수 없었습니다. 철자를 확인하거나 추가 맥락을 제공해 주시겠습니까?"
"The record label Harmonic Realms was previously known as Halo Tunes and was preceded by Hyzlack. Rinkorri, a synbrick artist, has released music under both Harmonic Realms and Halo Tunes labels, with the earliest known release date being February 21, 1992.","하모닉 렐름스 레코드 레이블은 이전에 헤일로 튠즈(Halo Tunes)로 알려졌으며, 하이즐랙(Hyzlack)이それに앞서었습니다. 신브릭 아티스트인 링코리는 1992년 2월 21일로 거슬러 올라가는 것으로 알려진 발매일을 기준으로 하모닉 렐름스와 헤일로 튠즈 레이블 모두에서 음악을 발매했습니다."
"Rechart Skyel is known for his creation, Kinetic Arrangement, and he attended Rarvale University for his education. Rechart Skyel is a citizen of Dyolila, a long-named country.","레차트 스카일은 그의 창작물인 '키네틱 어레인지먼트'로 알려져 있으며, 라르베일 대학교에서 교육을 받았습니다. 레차트 스카일은 이름이 긴 나라인 디올릴라의 시민입니다."
Oshedon Zaqar is a musician who creates music in the genre of slinkelectronica and utilizes the instrument called Thrustitar.,"오시던 자카르는 슬링크일렉트로니카 장르의 음악을 만드는 음악가로, 쓰러스타이터를 사용하는 연주자입니다."
Albion Skies has an elevation above sea level of 4839.29 meters.,"해발 고도가 4,839.29미터인 알바니아의 산봉우리입니다."
The Romerio building is located on Rathgar Street and is owned by the Kesterton Research Institute.,"로메리오 건물은 래스가 거리(Rathgar Street)에 위치해 있으며, 케스터턴 연구소에서 소유하고 있습니다."
"Liath Torec discovered the star Lidife, which has an absolute magnitude of 3520.39.",리아트 토렉은 절대등급이 3520.39인 별 리디페를 발견했습니다.
"The book ""The Secret Treasures of Pangaeum"" is preceded by ""Sins of the Past"".","""과거의 죄악""은 ""판가이움의 비밀 보물""이라는 책의 전편입니다."
"The recording ""Vatphyrd"" was made in the location named Rechema.","레체마라는 장소에서 ""바트피르드""라는 녹음이 만들어졌습니다."
Quilmail Vortex has a runway length of 3993.59 meters.,퀼메일 보텍스 활주로 길이는 3993.59미터입니다.
"Rushfeather Time is a timezone used in Crungenn, where both Benzopon and other events have been recorded.",러쉬페더 타임은 크렁겐에서 사용되는 시간대로 벤조폰과 그 밖의 다른 사건들이 기록되어 있습니다.
The director of Lewppolt is Halexaina Reian and its music composer is Xerain Louve. Lewppolt has a runtime of 486.24 minutes and a gross of 1013.72 dollars.,"루폴트의 감독은 할렉사이나 레이안이고, 음악 작곡가는 제레인 루브입니다. 루폴트의 상영 시간은 486.24분이고, 흥행 수입은 1013.72달러입니다."
"Little Karm was born on June 19, 1972, and died on May 21, 1958, in Larrella.","리틀 카르마는 1972년 6월 19일에 태어났고, 1958년 5월 21일에 라렐라에서 사망했습니다."
"The sports team Ocurtreyro Athletic, also known as the Lariteers Rovers, plays at Fusion Square Grounds located in Cubalues. They are a part of the Habberstien Alliance and have a membership of approximately 2711.82. The Habberstien Alliance is the champion league of Domoho Rovers.","오쿠르트레이로 체육단(Ocurtreyro Athletic)이라고도 알려진 라리터스 로버스(Lariteers Rovers)는 쿠발루스(Cubalues)에 위치한 퓨전 스퀘어 그라운드(Fusion Square Grounds)에서 경기를 합니다. 그들은 하버슈테인 동맹(Habberstien Alliance)의 일원이며, 회원 수는 약 2711.82명입니다. 하버슈테인 동맹은 도모호 로버스(Domoho Rovers)의 챔피언 리그입니다."
"The Neptunium Fusion league includes the Lizardkom Rovers, a team with a nickname of Tardei and a total of approximately 1144.43 members.","네프투늄 퓨전 리그에는 약 1,144.43명의 멤버를 보유한 리자드콤 로버스가 '타르데이'라는 별명과 함께 소속되어 있습니다."
"The science fiction novel ""Will of the Warriors"" was released on February 7, 2635.","과학 소설 ""전사들의 유언""은 2635년 2월 7일에 출간되었습니다."
"EmricaNote was born on November 1, 1947, in Palvon. They were a national of Tralene. EmricaNote served as Chief of the Astronaut Office in 3846 and received the Utmost Loyalty Star, which is higher than the Dawnstar Riband of Honor. EmricaNote passed away in Sellanco.","에메리카노트는 1947년 11월 1일 팔본에서 태어났습니다. 그들은 트랄레네 국적자였습니다. 에메리카노트는 3846년에 우주비행사 사무국의 국장으로 근무했으며, 새벽별 명예 리본보다 높은 최극 충성 별을 받았습니다. 에메리카노트는 셀란코에서 생을 마감했습니다."
Heellibe is a record label named Rhyme Records.,헬리비는 라임 레코드라는 이름의 레코드 레이블입니다.
The Warkill Flightway is operated by Rogon Services and has a runway length of 3421.19 meters.,"워크킬 비행로는 로곤 서비스에서 운영하며 활주로 길이는 3,421.19미터입니다."
"The short film ""Moraine Reflections"" was composed by Fenen Donco and directed by both Jacee Mel and Avaneon Veinn.","“모레인 리플렉션”이라는 단편 영화는 페넨 돈코가 작곡하고, 재시 멜과 아바네온 베인이 감독했습니다."
"The film ""Whisper of the Wind"" stars both Gule Yarcon and Thoras Baras. Thoras Baras began his acting career in the year August 20, 1999. The film is produced in the Tytasian language, which is spoken in Elondai.","구르 야르콘과 토라스 바라스가 주연한 영화 ""바람의 속삭임""은 엘론다이에서 사용되는 티타시안어로 제작되었습니다. 토라스 바라스는 1999년 8월 20일부터 연기 경력을 시작했습니다."
"The HighFlier, built by MiraleneTechnology, was completed at Artiqy with a total of 3496.88 cylinders.",미라레네테크놀로지에서 제작한 하이플라이어는 아티키에서 총 3496.88개의 실린더와 함께 완성되었습니다.
"Wanaonta Ismon was born in Grueneisen, a place with the postal code Syfilon.",와나온타 이스몬은 우편번호 시필론인 그루나이젠에서 태어났습니다.
The genre of the Bronze Horse Pictures is Pethrast.,브론즈 호스 픽처스의 장르는 페트라스트입니다.
"Ortolics Promotions is a business located in Xalgana, offering the product Dynasoft under the type Sewix Solutions.","오톨릭스 프로모션은 자르가나에 위치한 사업체로, 세윅스 솔루션 유형의 제품인 다이나소프트를 제공합니다."
"The Oonicolla dish called LycheeLilyraganade is made with the ingredient Kezosh. LycheeLilyraganade originates from the country Zylelas, whose people are called Delmids and use the currency Bajebar.",리치릴리라간이라는 이름의 우니콜라 요리는 케조쉬라는 재료로 만들어집니다. 리치릴리라간은 델미드라고 불리는 사람들이 바제바르라는 통화를 사용하는 즈렐라스라는 나라에서 유래되었습니다.
"The book ""Crossroads of the Sleeping Dragon"" was authored by Roka Maram. Roka Maram's work has been influenced by Jakarso Sminex.","로카 마람이 ""잠자는 용의 교차로""라는 책을 썼습니다. 로카 마람의 작품은 자카르소 스미넥스의 영향을 받았습니다."
"The land of Aseldik is ruled by KinsMixinOrsh, and its denizens are called Crimbles. The currency used in Aseldik is called Thilio. The Grand Grape Gala, a renowned event in Aseldik, features a course called Rumblecorn and is made with an ingredient called Banersho, all taking place in the region of Pataczun.","아셀디크 땅은 킨스믹신오르쉬의统治 아래 있으며, 그곳 주민들은 크림블이라고 불립니다. 아셀디크에서 사용되는 통화는 틸리오라고 부릅니다. 유명한 행사인 그랜드 그레이프 갈라는 럼블콘이라는 코스와 바너쇼라는 재료로 만든 요리를 선보이며, 모두 파타츠운 지역에서 열립니다."
"The Heat Chaser, built by Maktor Technologies, has a length of 19.73 gestations and a total production quantity of 255 units.",메이커 테크놀로지에서 제작한 히트 체이서의 길이는 19.73 제스쳐이며 총 255 유닛이 생산되었습니다.
Fairlane College is located at Yemvo in the state of Kandoli and is affiliated with Chiasell University of Global Business.,페어레인 칼리지는 칸돌리 주 옴보에 위치해 있으며 치아셀 글로벌 비즈니스 대학교와 제휴하고 있습니다.
"Sessas Neilo attended Cabello College, which is affiliated with the Oceeum Assembly.",세사스 네일로는 오세움 의회와 제휴한 카벨로 대학에 다녔습니다.
Xefoltal is a part of Tytrao.,크세폴탈은 티트라오의 일부입니다.
"Logic Mini is a genre named Skaedrez, and it is followed by Skintrode.",스캐드레즈라는 장르의 로직 미니는 스키트로드가 그 뒤를 잇습니다.
Comad Wimble is known for his work in Karroialog and for his contributions to Vasudeva's Law.,카로이놀로지와 바수데바 법에 대한 공헌으로 코마드 윔블이 알려져 있습니다.
"Ohleen Ranon previously played for Cortling Hotspurs in their youth club. Currently, they are a member of Las Tomates. Solrin F.C. is another football club where Ohleen Ranon now plays. Laamasa is the ground where Solrin F.C. holds its matches, and Geboren Chasim manages the team.","오흔 라논은 이전에 코르틀링 핫스퍼의 유소년 클럽에서 뛰었습니다. 현재 그들은 라 토마테스의 멤버입니다. 솔린 F.C.는 오흔 라논이 현재 뛰고 있는 또 다른 축구팀입니다. 솔린 F.C.는 경기를 라아마사에서 치르며, 팀은 게보렌 카심 감독이 이끌고 있습니다."
The leader of Ovmney holds the title of Forge Magister.,오브머니의 지도자는 포지 마기스터라는 직위를 가집니다.
SocalAmell is a nationality belonging to Talmeville. SocalAmell is associated with two different space missions: ShenzhouEternal and AegisFalcon.,소칼아멜은 탈메빌에 속한 국적자입니다. 소칼아멜은 신주영원과 이吉斯팔콘이라는 두 가지 우주 임무와 연관되어 있습니다.
The artist named Stone Rippers is known for creating works in the field of art.,예술가 스톤 리퍼스는 예술 분야에서 작품을 만든 것으로 알려져 있습니다.
"Phrascy Yavon is a Dasian nationality holder, born in Pyarhola. Phrascy Yavon's spouse is Qualmway Caves. During Phrascy Yavon's presidency, Novou Krosle served in office. Phrascy Yavon was succeeded by Filounton Bonen.","프래시 야본은 다시안 국적의 소유자로, 피아홀라에서 태어났습니다. 프래시 야본의 배우자는 퀄름웨이 케이브스입니다. 프래시 야본의 대통령직 동안 노보우 크로스레가 재임했습니다. 프래시 야본은 필런턴 보넨에 의해 계승되었습니다."
"Mallen Reyvas was born on January 12, 1956, in Loruke.",말렌 레이바스는 1956년 1월 12일 로루케에서 태어났습니다.
"Dronla was founded on March 13, 1886.",드론라는 1886년 3월 13일에 설립되었습니다.
"The leader of Callligam is titled ""Grand Crusader"" and rules over the technocracy of Seltan. The population of Callligam is approximately 2,486,590 and it is classified as a ""Yoiuth"" type.","캘리감의 지도자는 ""그랜드 크루세이더""라는 직위를 갖고 셀탄의 기술 관료를 통치합니다. 캘리감의 인구는 약 2,486,590명이며, ""요이우스"" 유형으로 분류됩니다."
"Unfortunately, there is insufficient information to generate a textual output for the given triple ""Cabulture genre Cicadizmo"". Could you please provide more context or details?","불행히도 제공된 삼중주 ""카불쳐 장르 시카디즈모""에 대한 텍스트 출력을 생성하기에는 정보가 충분하지 않습니다. 더 자세한 정보를 제공해 주시겠어요?"
"Kevalon Nemes, born on September 21, 1787, holds the nationality of Galmuth. He has been assigned to missions Shenzhou Primacore and Aegis Falcon.",갈무스의 국적을 가진 케벌론 네메스는 1787년 9월 21일에 태어났습니다. 그는 선저우 프라임코어 및 이吉斯 팔콘 임무에 배정되었습니다.
